gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,147060.45735166603,231780.5260359404,0.9887972613092696
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146994.6236664373,231575.83336566814,0.9888074514308642
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,147058.77574693534,231779.45908417247,0.9887575764158849
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24107.610978929923,36530.832036320215,0.3076652455845126
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,31474.67381032617,50494.3213986054,0.40407854327420567
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,26238.974443655305,41115.781114688194,0.34990116392121945
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23684.450415424704,36720.437908762826,0.297771476686909
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,24966.906782078597,40283.38647798491,0.28440134229314523
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,29171.743654123635,48203.44122051104,0.37031858022445746
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,26535.801172621756,38175.341814603475,0.3367612144591156
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,26498.38052208716,47927.25612246755,0.22379320787899193
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,23907.491999289774,36526.21687653611,0.408348685136041
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23801.54456168971,39053.631490126194,0.22078385393187921
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,26595.33853256688,43124.78527166967,0.2817019875076994
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,26770.908725224028,42846.160499360834,0.3332159965339528
2,0,100,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,143808.41292051374,229565.22305865627,0.9144491504574409
2,0,100,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,143859.09837027974,229761.28261645377,0.9139781150484948
2,0,100,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,143812.50186079546,229567.79073557953,0.9145421597181573
2,0,100,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,143862.46762867368,229763.3972986091,0.914054872929218
