gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,26100.8036480483,43150.768623123105,0.23772961449773086
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,26108.69338660038,40884.21447172317,0.37142016893482527
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,22772.687780034932,35548.22446189726,0.3040770600116416
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,26778.323705610794,47741.33439047809,0.25454293058234545
2,0,50,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,26462.40683706476,45238.200942434865,0.22893190285885637
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,24420.36863162879,36339.81596965034,0.3109452556409194
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,26805.654004380885,47693.32539305947,0.2404713328088247
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,22384.524702296403,34040.46062030118,0.2729090011279113
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,24652.96562689854,39520.84165584218,0.3576029130194628
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,25426.761276041667,41622.31202284906,0.27987757508366945
2,0,50,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,23336.867187203352,41532.52125162823,0.2143965242535763
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146993.76644638524,231575.28925858194,0.9887872513726879
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,147060.10101021713,231780.29993657683,0.9887888519179355
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146995.56715738933,231576.4322932008,0.9888296802647694
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,147061.61611782736,231781.26125741543,0.9888246078014696
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146993.9363112201,231575.39707743798,0.9887912544085237
2,0,50,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,147060.13310566157,231780.32030229789,0.9887896094579848
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,23969.542066169506,37938.55255198415,0.3255848967754637
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,28734.944750056955,45816.04261721727,0.32547648504691856
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,29822.170819128787,43332.51377537756,0.4682586363021721
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,22948.396985115432,35877.812758503365,0.31854547780582315
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,26628.841884469697,47960.237344829955,0.2607500517412849
2,0,50,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,23969.795473638744,40346.545896771575,0.24496437500326948
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,21870.28420809659,35683.38314045099,0.24062629778238626
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,25479.64438176416,43337.71924684035,0.28788713194622234
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,22774.727718986742,35490.29362708014,0.3309304430324067
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,22936.85094725376,38190.17486583631,0.2189730784923376
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,25734.480883049244,44018.01509675292,0.28364207768684485
2,0,50,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,23767.75064620879,38966.78111347575,0.27137737322908045
2,0,100,"(256, 128)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,143792.18477894177,229555.0329289562,0.9140800163184185
