data,estados,consumo
200804,ES,99359
200805,ES,100512
200806,ES,105376
200807,ES,118590
200808,ES,122956
200809,ES,118946
200810,ES,124595
200811,ES,93808
200812,ES,102012
200901,ES,90226
200902,ES,83399
200903,ES,94575
200904,ES,87976
200905,ES,91047
200906,ES,96520
200907,ES,106519
200908,ES,97899
200909,ES,104902
200910,ES,93831
200911,ES,100697
200912,ES,91233
201001,ES,94941
201002,ES,87115
201003,ES,101674
201004,ES,97169
201005,ES,93959
201006,ES,99981
201007,ES,107528
201008,ES,116636
201009,ES,111909
201010,ES,108934
201011,ES,102700
201012,ES,100920
201101,ES,108195
201102,ES,107909
201103,ES,102815
201104,ES,100244.0
201105,ES,106539.0
201106,ES,109934.0
201107,ES,110294.0
201108,ES,116224.0
201109,ES,117165.0
201110,ES,95319.0
201111,ES,102359.0
201112,ES,94964.0
201201,ES,110465.0
201202,ES,108596.0
201203,ES,125467.0
201204,ES,110051.0
201205,ES,100214.0
201206,ES,111584.0
201207,ES,119138.0
201208,ES,113912.0
201209,ES,108664.0
201210,ES,127674.0
201211,ES,113995.0
201212,ES,104980.0
201301,ES,122398.0
201302,ES,114009.0
201303,ES,115432.0
201304,ES,117022.0
201305,ES,112801.0
201306,ES,114576.0
201307,ES,126325.0
201308,ES,122029.0
201309,ES,114448.0
201310,ES,129924.0
201311,ES,105720.0
201312,ES,83619.0
201401,ES,106856.0
201402,ES,112449.0
201403,ES,117042.0
201404,ES,121619.0
201405,ES,124068.0
201406,ES,107322.0
201407,ES,130760.0
201408,ES,128048.0
201409,ES,127463.0
201410,ES,126163.0
201411,ES,115475.0
201412,ES,107877.0
201501,ES,93012.0
201502,ES,105552.0
201503,ES,113318.0
201504,ES,104319.0
201505,ES,100004.0
201506,ES,102328.0
201507,ES,129416.0
201508,ES,123271.0
201509,ES,120044.0
201510,ES,121939.0
201511,ES,112262.0
201512,ES,104167.0
201601,ES,105916.0
201602,ES,98740.0
201603,ES,114766.0
201604,ES,105856.0
201605,ES,106286.0
201606,ES,108974.0
201607,ES,108969.0
201608,ES,119374.0
201609,ES,113403.0
201610,ES,109032.0
201611,ES,99660.0
201612,ES,99117.0
201701,ES,99131.0
201702,ES,77958.0
201703,ES,105434.0
201704,ES,86699.0
201705,ES,90574.0
201706,ES,85148.0
201707,ES,86678.0
201708,ES,100174.0
201709,ES,89777.0
201710,ES,94810.0
201711,ES,93446.0
201712,ES,87540.0
201801,ES,96706.0
201802,ES,74086.0
201803,ES,92676.0
201804,ES,82865.0
201805,ES,71180.0
201806,ES,108826.0
201807,ES,105694.0
201808,ES,107106.0
201809,ES,101893.0
201810,ES,110551.0
201811,ES,100587.0
201812,ES,94220.0
201901,ES,111377.0
201902,ES,98614.0
201903,ES,94022.0
201904,ES,91546.0
201905,ES,95674.0
201906,ES,88927.0
201907,ES,105688.0
201908,ES,104711.0
201909,ES,97530.0
201910,ES,99651.0
201911,ES,76710.0
201912,ES,75456.0
199001,GO,57264
199002,GO,65472
199003,GO,58816
199004,GO,56475
199005,GO,73296
199006,GO,79295
199007,GO,89991
199008,GO,90314
199009,GO,83691
199010,GO,75459
199011,GO,70764
199012,GO,66608
199101,GO,60221
199102,GO,58904
199103,GO,60099
199104,GO,68453
199105,GO,75307
199106,GO,83768
199107,GO,87518
199108,GO,88893
199109,GO,88818
199110,GO,89883
199111,GO,76791
199112,GO,58335
199201,GO,68807
199202,GO,57425
199203,GO,61084
199204,GO,54933
199205,GO,60537
199206,GO,59744
199207,GO,74176
199208,GO,74282
199209,GO,70879
199210,GO,65001
199211,GO,57501
199212,GO,60240
199301,GO,66611
199302,GO,51548
199303,GO,70651
199304,GO,64544
199305,GO,69377
199306,GO,73918
199307,GO,72368
199308,GO,71002
199309,GO,79076
199310,GO,83358
199311,GO,79070
199312,GO,71234
199401,GO,63643
199402,GO,61166
199403,GO,61889
199404,GO,62191
199405,GO,69166
199406,GO,84008
199407,GO,67594
199408,GO,90084
199409,GO,110934
199410,GO,94217
199411,GO,83294
199412,GO,82335
199501,GO,79020
199502,GO,68947
199503,GO,82890
199504,GO,65945
199505,GO,74792
199506,GO,78533
199507,GO,82574
199508,GO,86044
199509,GO,83933
199510,GO,90226
199511,GO,86260
199512,GO,75606
199601,GO,83084
199602,GO,80526
199603,GO,83134
199604,GO,85203
199605,GO,101644
199606,GO,99081
199607,GO,115087
199608,GO,112096
199609,GO,114350
199610,GO,114701
199611,GO,105854
199612,GO,92792
199701,GO,94002
199702,GO,90063
199703,GO,81825
199704,GO,98349
199705,GO,100849
199706,GO,110975
199707,GO,124923
199708,GO,121706
199709,GO,130670
199710,GO,125917
199711,GO,98789
199712,GO,91221
199801,GO,89254
199802,GO,86154
199803,GO,90139
199804,GO,90303
199805,GO,98919
199806,GO,97730
199807,GO,110312
199808,GO,113292
199809,GO,118945
199810,GO,110069
199811,GO,95297
199812,GO,92372
199901,GO,85979
199902,GO,72169
199903,GO,85782
199904,GO,82604
199905,GO,85804
199906,GO,93898
199907,GO,106551
199908,GO,113520
199909,GO,111147
199910,GO,112910
199911,GO,104586
199912,GO,96575
200001,GO,89188
200002,GO,93251
200003,GO,98158
200004,GO,92908
200005,GO,114386
200006,GO,114959
200007,GO,121293
200008,GO,131141
200009,GO,123279
200010,GO,130397
200011,GO,115655
200012,GO,96591
200101,GO,123833.33333333333
200102,GO,123833.33333333333
200103,GO,123833.33333333333
200104,GO,123833.33333333333
200105,GO,123833.33333333333
200106,GO,123833.33333333333
200107,GO,123833.33333333333
200108,GO,123833.33333333333
200109,GO,123833.33333333333
200110,GO,123833.33333333333
200111,GO,123833.33333333333
200112,GO,123833.33333333333
200201,GO,109333.33333333333
200202,GO,109333.33333333333
200203,GO,109333.33333333333
200204,GO,109333.33333333333
200205,GO,109333.33333333333
200206,GO,109333.33333333333
200207,GO,109333.33333333333
200208,GO,109333.33333333333
200209,GO,109333.33333333333
200210,GO,109333.33333333333
200211,GO,109333.33333333333
200212,GO,109333.33333333333
200301,GO,97447.0
200302,GO,97256.0
200303,GO,101442.0
200304,GO,98217.0
200305,GO,112540.0
200306,GO,109189.0
200307,GO,118633.0
200308,GO,115594.0
200309,GO,122029.0
200310,GO,126095.0
200311,GO,112663.0
200312,GO,100830.0
200401,GO,93660.0
200402,GO,85349.0
200403,GO,116097.0
200404,GO,120197.0
200405,GO,122728.0
200406,GO,134224.0
200407,GO,132814.0
200408,GO,138662.0
200409,GO,149663.0
200410,GO,150623.0
200411,GO,144087.0
200412,GO,126835.0
200501,GO,121831.0
200502,GO,115210.0
200503,GO,122721.0
200504,GO,130262.0
200505,GO,139268.0
200506,GO,152638.0
200507,GO,150876.0
200508,GO,176088.0
200509,GO,165396.0
200510,GO,162546.0
200511,GO,156234.0
200512,GO,123830.0
200601,GO,147233.0
200602,GO,119408.0
200603,GO,141839.0
200604,GO,112504.0
200605,GO,154131.0
200606,GO,148657.0
200607,GO,155052.0
200608,GO,166656.0
200609,GO,158784.0
200610,GO,165031.0
200611,GO,143822.0
200612,GO,117025.0
200701,GO,136126.0
200702,GO,108339.0
200703,GO,156805.0
200704,GO,153463.0
200705,GO,174670.0
200706,GO,171606.0
200707,GO,182293.0
200708,GO,190437.0
200709,GO,169326.0
200710,GO,190929.0
200711,GO,173577.0
200712,GO,136198.0
200801,GO,165609
200802,GO,144551
200803,GO,144731
200804,GO,201717
200805,GO,186669
200806,GO,202288
200807,GO,234803
200808,GO,223675
200809,GO,227864
200810,GO,228085
200811,GO,193081
200812,GO,157543
200901,GO,176151
200902,GO,155509
200903,GO,188291
200904,GO,179374
200905,GO,189722
200906,GO,204207
200907,GO,227886
200908,GO,208828
200909,GO,215777
200910,GO,215588
200911,GO,201328
200912,GO,173056
201001,GO,183135
201002,GO,176275
201003,GO,217929
201004,GO,196222
201005,GO,216849
201006,GO,224206
201007,GO,247363
201008,GO,254223
201009,GO,258609
201010,GO,240714
201011,GO,228358
201012,GO,213644
201101,GO,203609
201102,GO,213322
201103,GO,211721
201104,GO,219587.0
201105,GO,257807.0
201106,GO,256634.0
201107,GO,256767.0
201108,GO,275628.0
201109,GO,273387.0
201110,GO,264747.0
201111,GO,252835.0
201112,GO,215663.0
201201,GO,201406.0
201202,GO,213861.0
201203,GO,260800.0
201204,GO,239530.0
201205,GO,275540.0
201206,GO,263354.0
201207,GO,285048.0
201208,GO,304636.0
201209,GO,256993.0
201210,GO,298108.0
201211,GO,241450.0
201212,GO,220807.0
201301,GO,233819.0
201302,GO,222267.0
201303,GO,234942.0
201304,GO,264062.0
201305,GO,281799.0
201306,GO,264866.0
201307,GO,302427.0
201308,GO,297689.0
201309,GO,300093.0
201310,GO,307120.0
201311,GO,265977.0
201312,GO,206717.0
201401,GO,245793.0
201402,GO,269698.0
201403,GO,253273.0
201404,GO,260760.0
201405,GO,303247.0
201406,GO,270923.0
201407,GO,305678.0
201408,GO,295812.0
201409,GO,313652.0
201410,GO,317006.0
201411,GO,259291.0
201412,GO,207747.0
201501,GO,217498.0
201502,GO,258765.0
201503,GO,255725.0
201504,GO,221936.0
201505,GO,244930.0
201506,GO,265023.0
201507,GO,284794.0
201508,GO,266305.0
201509,GO,268194.0
201510,GO,268335.0
201511,GO,220665.0
201512,GO,197499.0
201601,GO,191021.0
201602,GO,158987.0
201603,GO,202024.0
201604,GO,200155.0
201605,GO,205413.0
201606,GO,212790.0
201607,GO,223793.0
201608,GO,217446.0
201609,GO,214193.0
201610,GO,190495.0
201611,GO,174517.0
201612,GO,167738.0
201701,GO,168182.0
201702,GO,146310.0
201703,GO,191374.0
201704,GO,164318.0
201705,GO,211049.0
201706,GO,198789.0
201707,GO,205551.0
201708,GO,230558.0
201709,GO,209621.0
201710,GO,210984.0
201711,GO,189889.0
201712,GO,143721.0
201801,GO,176275.0
201802,GO,152632.0
201803,GO,177876.0
201804,GO,181384.0
201805,GO,160120.0
201806,GO,236951.0
201807,GO,206557.0
201808,GO,224270.0
201809,GO,213871.0
201810,GO,211066.0
201811,GO,182899.0
201812,GO,159002.0
201901,GO,178918.0
201902,GO,161936.0
201903,GO,173792.0
201904,GO,176627.0
201905,GO,207991.0
201906,GO,185784.0
201907,GO,234176.0
201908,GO,226996.0
201909,GO,218141.0
201910,GO,234939.0
201911,GO,199619.0
201912,GO,168797.0
199001,MA,28751
199002,MA,24366
199003,MA,16284
199004,MA,8381
199005,MA,23677
199006,MA,22617
199007,MA,29391
199008,MA,22992
199009,MA,23302
199010,MA,22298
199011,MA,22264
199012,MA,23184
199101,MA,19275
199102,MA,12590
199103,MA,15686
199104,MA,17087
199105,MA,13419
199106,MA,20679
199107,MA,18727
199108,MA,20821
199109,MA,17442
199110,MA,16089
199111,MA,18395
199112,MA,16047
199201,MA,17396
199202,MA,11253
199203,MA,12978
199204,MA,16426
199205,MA,21023
199206,MA,24809
199207,MA,25468
199208,MA,24575
199209,MA,20072
199210,MA,18139
199211,MA,20328
199212,MA,20672
199301,MA,18359
199302,MA,15264
199303,MA,13499
199304,MA,14325
199305,MA,13778
199306,MA,14464
199307,MA,17920
199308,MA,15602
199309,MA,17646
199310,MA,17644
199311,MA,17699
199312,MA,17914
199401,MA,16892
199402,MA,14344
199403,MA,11625
199404,MA,12747
199405,MA,14144
199406,MA,12487
199407,MA,13758
199408,MA,17004
199409,MA,11818
199410,MA,16422
199411,MA,29038
199412,MA,22631
199501,MA,26154
199502,MA,17401
199503,MA,16560
199504,MA,11168
199505,MA,13302
199506,MA,11923
199507,MA,15288
199508,MA,15325
199509,MA,15069
199510,MA,14033
199511,MA,14851
199512,MA,12730
199601,MA,21669
199602,MA,15054
199603,MA,13592
199604,MA,12929
199605,MA,14399
199606,MA,16307
199607,MA,15198
199608,MA,18808
199609,MA,23873
199610,MA,24374
199611,MA,27208
199612,MA,31453
199701,MA,32482
199702,MA,28099
199703,MA,24043
199704,MA,28341
199705,MA,29859
199706,MA,30420
199707,MA,39130
199708,MA,40800
199709,MA,41976
199710,MA,47336
199711,MA,47611
199712,MA,52246
199801,MA,59885
199802,MA,42817
199803,MA,43558
199804,MA,50300
199805,MA,44235
199806,MA,56720
199807,MA,62520
199808,MA,65701
199809,MA,70155
199810,MA,72271
199811,MA,65342
199812,MA,72401
199901,MA,71685
199902,MA,53907
199903,MA,53091
199904,MA,47273
199905,MA,53372
199906,MA,64481
199907,MA,67640
199908,MA,69817
199909,MA,63741
199910,MA,73477
199911,MA,73830
199912,MA,72326
200001,MA,66267
200002,MA,51610
200003,MA,49550
200004,MA,42142
200005,MA,54943
200006,MA,41810
200007,MA,40784
200008,MA,54064
200009,MA,39301
200010,MA,50830
200011,MA,53706
200012,MA,55576
200101,MA,47333.333333333336
200102,MA,47333.333333333336
200103,MA,47333.333333333336
200104,MA,47333.333333333336
200105,MA,47333.333333333336
200106,MA,47333.333333333336
200107,MA,47333.333333333336
200108,MA,47333.333333333336
200109,MA,47333.333333333336
200110,MA,47333.333333333336
200111,MA,47333.333333333336
200112,MA,47333.333333333336
200201,MA,39250.0
200202,MA,39250.0
200203,MA,39250.0
200204,MA,39250.0
200205,MA,39250.0
200206,MA,39250.0
200207,MA,39250.0
200208,MA,39250.0
200209,MA,39250.0
200210,MA,39250.0
200211,MA,39250.0
200212,MA,39250.0
200301,MA,43342.0
200302,MA,28663.0
200303,MA,27900.0
200304,MA,25739.0
200305,MA,30203.0
200306,MA,37590.0
200307,MA,42741.0
200308,MA,42427.0
200309,MA,42993.0
200310,MA,51235.0
200311,MA,47963.0
200312,MA,49930.0
200401,MA,42076.0
200402,MA,30183.0
200403,MA,40701.0
200404,MA,39783.0
200405,MA,38903.0
200406,MA,46111.0
200407,MA,49146.0
200408,MA,39027.0
200409,MA,48068.0
200410,MA,46069.0
200411,MA,50343.0
200412,MA,60595.0
200501,MA,56124.0
200502,MA,39810.0
200503,MA,44937.0
200504,MA,41661.0
200505,MA,47350.0
200506,MA,50153.0
200507,MA,53112.0
200508,MA,51788.0
200509,MA,46690.0
200510,MA,45263.0
200511,MA,44122.0
200512,MA,58448.0
200601,MA,60434.0
200602,MA,46215.0
200603,MA,47645.0
200604,MA,34471.0
200605,MA,48018.0
200606,MA,51261.0
200607,MA,55481.0
200608,MA,67221.0
200609,MA,66365.0
200610,MA,67593.0
200611,MA,72762.0
200612,MA,76473.0
200701,MA,66018.0
200702,MA,46901.0
200703,MA,58996.0
200704,MA,47399.0
200705,MA,60944.0
200706,MA,67694.0
200707,MA,75379.0
200708,MA,81215.0
200709,MA,73794.0
200710,MA,81122.0
200711,MA,77051.0
200712,MA,80334.0
200801,MA,76203
200802,MA,62689
200803,MA,59277
200804,MA,66515
200805,MA,75316
200806,MA,73736
200807,MA,90155
200808,MA,92746
200809,MA,94415
200810,MA,92246
200811,MA,90225
200812,MA,89682
200901,MA,87597
200902,MA,65820
200903,MA,73529
200904,MA,60861
200905,MA,74791
200906,MA,92624
200907,MA,112502
200908,MA,108962
200909,MA,122241
200910,MA,105851
200911,MA,109385
200912,MA,109423
201001,MA,104353
201002,MA,95210
201003,MA,106280
201004,MA,90890
201005,MA,103744
201006,MA,114609
201007,MA,129681
201008,MA,120786
201009,MA,122791
201010,MA,127150
201011,MA,122642
201012,MA,140605
201101,MA,94426
201102,MA,104158
201103,MA,79061
201104,MA,95736.0
201105,MA,86758.0
201106,MA,97678.0
201107,MA,106713.0
201108,MA,117029.0
201109,MA,114554.0
201110,MA,115920.0
201111,MA,123896.0
201112,MA,146087.0
201201,MA,112020.0
201202,MA,101538.0
201203,MA,120242.0
201204,MA,87994.0
201205,MA,115596.0
201206,MA,136142.0
201207,MA,130392.0
201208,MA,142590.0
201209,MA,127100.0
201210,MA,163534.0
201211,MA,140197.0
201212,MA,151425.0
201301,MA,141106.0
201302,MA,98573.0
201303,MA,102713.0
201304,MA,134120.0
201305,MA,110967.0
201306,MA,128004.0
201307,MA,152977.0
201308,MA,139219.0
201309,MA,138733.0
201310,MA,143257.0
201311,MA,148120.0
201312,MA,125336.0
201401,MA,109760.0
201402,MA,131005.0
201403,MA,112690.0
201404,MA,126768.0
201405,MA,117345.0
201406,MA,125040.0
201407,MA,151260.0
201408,MA,168172.0
201409,MA,167879.0
201410,MA,164017.0
201411,MA,157151.0
201412,MA,148655.0
201501,MA,104733.0
201502,MA,137766.0
201503,MA,105347.0
201504,MA,96104.0
201505,MA,101534.0
201506,MA,105247.0
201507,MA,119953.0
201508,MA,114554.0
201509,MA,111012.0
201510,MA,127530.0
201511,MA,118563.0
201512,MA,113426.0
201601,MA,90869.0
201602,MA,92763.0
201603,MA,87250.0
201604,MA,86571.0
201605,MA,94443.0
201606,MA,95000.0
201607,MA,100278.0
201608,MA,97036.0
201609,MA,98001.0
201610,MA,104152.0
201611,MA,108978.0
201612,MA,101536.0
201701,MA,87564.0
201702,MA,66661.0
201703,MA,78801.0
201704,MA,67256.0
201705,MA,84280.0
201706,MA,86501.0
201707,MA,88780.0
201708,MA,86195.0
201709,MA,84121.0
201710,MA,88187.0
201711,MA,79514.0
201712,MA,74061.0
201801,MA,64818.0
201802,MA,44254.0
201803,MA,52169.0
201804,MA,53399.0
201805,MA,45364.0
201806,MA,67103.0
201807,MA,61062.0
201808,MA,73445.0
201809,MA,69471.0
201810,MA,83004.0
201811,MA,77332.0
201812,MA,58591.0
201901,MA,70660.0
201902,MA,50796.0
201903,MA,47834.0
201904,MA,45327.0
201905,MA,54032.0
201906,MA,60657.0
201907,MA,67250.0
201908,MA,70773.0
201909,MA,67010.0
201910,MA,81128.0
201911,MA,81737.0
201912,MA,76841.0
199001,MG,255956
199002,MG,206597
199003,MG,218373
199004,MG,228031
199005,MG,275857
199006,MG,297139
199007,MG,314310
199008,MG,312406
199009,MG,322199
199010,MG,290948
199011,MG,262856
199012,MG,230041
199101,MG,215154
199102,MG,209109
199103,MG,243308
199104,MG,295294
199105,MG,295055
199106,MG,311588
199107,MG,347023
199108,MG,345403
199109,MG,334377
199110,MG,328602
199111,MG,258402
199112,MG,249327
199201,MG,205819
199202,MG,183468
199203,MG,247080
199204,MG,231754
199205,MG,233234
199206,MG,230228
199207,MG,264895
199208,MG,260761
199209,MG,244158
199210,MG,214725
199211,MG,210644
199212,MG,211462
199301,MG,220640
199302,MG,185533
199303,MG,256943
199304,MG,229101
199305,MG,249853
199306,MG,253105
199307,MG,264935
199308,MG,279407
199309,MG,242664
199310,MG,241921
199311,MG,238562
199312,MG,219106
199401,MG,214949
199402,MG,202678
199403,MG,224623
199404,MG,218268
199405,MG,265865
199406,MG,236010
199407,MG,232719
199408,MG,285711
199409,MG,332921
199410,MG,309974
199411,MG,289567
199412,MG,274144
199501,MG,278539
199502,MG,223197
199503,MG,280037
199504,MG,240190
199505,MG,293190
199506,MG,292397
199507,MG,307627
199508,MG,317776
199509,MG,318656
199510,MG,325513
199511,MG,312567
199512,MG,280175
199601,MG,315265
199602,MG,298605
199603,MG,340163
199604,MG,343792
199605,MG,399331
199606,MG,356708
199607,MG,419534
199608,MG,435612
199609,MG,416075
199610,MG,454449
199611,MG,388336
199612,MG,378459
199701,MG,343073
199702,MG,349431
199703,MG,368900
199704,MG,405499
199705,MG,420412
199706,MG,420225
199707,MG,470568
199708,MG,462418
199709,MG,481760
199710,MG,469447
199711,MG,410699
199712,MG,360127
199801,MG,393697
199802,MG,293548
199803,MG,398393
199804,MG,373604
199805,MG,416198
199806,MG,413032
199807,MG,464426
199808,MG,458019
199809,MG,479411
199810,MG,469430
199811,MG,398230
199812,MG,393632
199901,MG,385627
199902,MG,353130
199903,MG,424939
199904,MG,409378
199905,MG,447514
199906,MG,443149
199907,MG,455475
199908,MG,477519
199909,MG,467940
199910,MG,445114
199911,MG,409255
199912,MG,370918
200001,MG,325499
200002,MG,355363
200003,MG,369318
200004,MG,363099
200005,MG,423538
200006,MG,401902
200007,MG,384603
200008,MG,447508
200009,MG,403090
200010,MG,404025
200011,MG,380295
200012,MG,344111
200101,MG,346666.6666666667
200102,MG,346666.6666666667
200103,MG,346666.6666666667
200104,MG,346666.6666666667
200105,MG,346666.6666666667
200106,MG,346666.6666666667
200107,MG,346666.6666666667
200108,MG,346666.6666666667
200109,MG,346666.6666666667
200110,MG,346666.6666666667
200111,MG,346666.6666666667
200112,MG,346666.6666666667
200201,MG,305333.3333333333
200202,MG,305333.3333333333
200203,MG,305333.3333333333
200204,MG,305333.3333333333
200205,MG,305333.3333333333
200206,MG,305333.3333333333
200207,MG,305333.3333333333
200208,MG,305333.3333333333
200209,MG,305333.3333333333
200210,MG,305333.3333333333
200211,MG,305333.3333333333
200212,MG,305333.3333333333
200301,MG,247134.0
200302,MG,305708.0
200303,MG,284168.0
200304,MG,286594.0
200305,MG,312455.0
200306,MG,299651.0
200307,MG,340885.0
200308,MG,322275.0
200309,MG,345219.0
200310,MG,352678.0
200311,MG,295720.0
200312,MG,270978.0
200401,MG,249680.0
200402,MG,219561.0
200403,MG,304641.0
200404,MG,262564.0
200405,MG,299209.0
200406,MG,303866.0
200407,MG,320442.0
200408,MG,318685.0
200409,MG,315841.0
200410,MG,300355.0
200411,MG,297717.0
200412,MG,260237.0
200501,MG,268591.0
200502,MG,246372.0
200503,MG,292439.0
200504,MG,310034.0
200505,MG,322741.0
200506,MG,360513.0
200507,MG,359804.0
200508,MG,406893.0
200509,MG,397527.0
200510,MG,406354.0
200511,MG,375773.0
200512,MG,357530.0
200601,MG,425400.0
200602,MG,375813.0
200603,MG,441698.0
200604,MG,389598.0
200605,MG,465695.0
200606,MG,418447.0
200607,MG,440917.0
200608,MG,479363.0
200609,MG,437792.0
200610,MG,445573.0
200611,MG,401511.0
200612,MG,354139.0
200701,MG,389550.0
200702,MG,355526.0
200703,MG,460107.0
200704,MG,424702.0
200705,MG,466812.0
200706,MG,471673.0
200707,MG,496171.0
200708,MG,531411.0
200709,MG,483813.0
200710,MG,512562.0
200711,MG,457754.0
200712,MG,388355.0
200801,MG,458485
200802,MG,402782
200803,MG,429874
200804,MG,484463
200805,MG,498487
200806,MG,506647
200807,MG,559912
200808,MG,539832
200809,MG,576883
200810,MG,546723
200811,MG,476676
200812,MG,421590
200901,MG,436293
200902,MG,396914
200903,MG,483839
200904,MG,478991
200905,MG,515822
200906,MG,513686
200907,MG,576387
200908,MG,557411
200909,MG,571514
200910,MG,542293
200911,MG,522365
200912,MG,436839
201001,MG,503680
201002,MG,471305
201003,MG,578572
201004,MG,533165
201005,MG,560354
201006,MG,546486
201007,MG,601745
201008,MG,647700
201009,MG,628612
201010,MG,596227
201011,MG,544711
201012,MG,538872
201101,MG,516590
201102,MG,558484
201103,MG,556002
201104,MG,570738.0
201105,MG,676878.0
201106,MG,626571.0
201107,MG,638156.0
201108,MG,682660.0
201109,MG,647680.0
201110,MG,592732.0
201111,MG,577717.0
201112,MG,490780.0
201201,MG,523094.0
201202,MG,538500.0
201203,MG,629774.0
201204,MG,565656.0
201205,MG,623271.0
201206,MG,586932.0
201207,MG,634043.0
201208,MG,681586.0
201209,MG,614072.0
201210,MG,650068.0
201211,MG,569608.0
201212,MG,527422.0
201301,MG,560056.0
201302,MG,513715.0
201303,MG,553798.0
201304,MG,623269.0
201305,MG,623440.0
201306,MG,580818.0
201307,MG,678442.0
201308,MG,680488.0
201309,MG,652390.0
201310,MG,682758.0
201311,MG,590151.0
201312,MG,486646.0
201401,MG,576568.0
201402,MG,625432.0
201403,MG,649394.0
201404,MG,646918.0
201405,MG,721188.0
201406,MG,642243.0
201407,MG,708274.0
201408,MG,713702.0
201409,MG,733113.0
201410,MG,724279.0
201411,MG,613799.0
201412,MG,557007.0
201501,MG,525105.0
201502,MG,627717.0
201503,MG,651834.0
201504,MG,596613.0
201505,MG,626130.0
201506,MG,626394.0
201507,MG,561989.0
201508,MG,494133.0
201509,MG,465763.0
201510,MG,487701.0
201511,MG,408303.0
201512,MG,396658.0
201601,MG,416150.0
201602,MG,339621.0
201603,MG,466774.0
201604,MG,415069.0
201605,MG,439446.0
201606,MG,440616.0
201607,MG,429457.0
201608,MG,468183.0
201609,MG,438992.0
201610,MG,417542.0
201611,MG,380746.0
201612,MG,363966.0
201701,MG,390594.0
201702,MG,338767.0
201703,MG,419962.0
201704,MG,387800.0
201705,MG,391122.0
201706,MG,409739.0
201707,MG,413460.0
201708,MG,497019.0
201709,MG,476478.0
201710,MG,421395.0
201711,MG,413641.0
201712,MG,338033.0
201801,MG,431028.0
201802,MG,305105.0
201803,MG,402406.0
201804,MG,419419.0
201805,MG,336054.0
201806,MG,568395.0
201807,MG,541488.0
201808,MG,537851.0
201809,MG,526265.0
201810,MG,559293.0
201811,MG,466646.0
201812,MG,416049.0
201901,MG,501489.0
201902,MG,460699.0
201903,MG,445583.0
201904,MG,509271.0
201905,MG,532602.0
201906,MG,500905.0
201907,MG,588495.0
201908,MG,589349.0
201909,MG,543982.0
201910,MG,614074.0
201911,MG,557419.0
201912,MG,412582.0
199001,MS,32813
199002,MS,21638
199003,MS,17629
199004,MS,21144
199005,MS,26482
199006,MS,28114
199007,MS,33376
199008,MS,33823
199009,MS,31333
199010,MS,29733
199011,MS,21254
199012,MS,21362
199101,MS,24276
199102,MS,21473
199103,MS,25329
199104,MS,29122
199105,MS,33735
199106,MS,35033
199107,MS,37285
199108,MS,38619
199109,MS,36483
199110,MS,29835
199111,MS,26875
199112,MS,21201
199201,MS,27068
199202,MS,18678
199203,MS,23059
199204,MS,21306
199205,MS,22512
199206,MS,25250
199207,MS,28110
199208,MS,27646
199209,MS,22003
199210,MS,26189
199211,MS,20961
199212,MS,25394
199301,MS,25579
199302,MS,20683
199303,MS,23961
199304,MS,24268
199305,MS,28077
199306,MS,25260
199307,MS,26449
199308,MS,31177
199309,MS,32110
199310,MS,31279
199311,MS,28323
199312,MS,31913
199401,MS,28921
199402,MS,27634
199403,MS,30224
199404,MS,26773
199405,MS,36095
199406,MS,36065
199407,MS,26867
199408,MS,34860
199409,MS,37526
199410,MS,32632
199411,MS,30911
199412,MS,33486
199501,MS,32483
199502,MS,28290
199503,MS,38551
199504,MS,28982
199505,MS,38136
199506,MS,35051
199507,MS,33815
199508,MS,38069
199509,MS,33871
199510,MS,33298
199511,MS,38868
199512,MS,32792
199601,MS,27686
199602,MS,28492
199603,MS,32734
199604,MS,30293
199605,MS,33224
199606,MS,31561
199607,MS,36602
199608,MS,39106
199609,MS,33123
199610,MS,37319
199611,MS,37483
199612,MS,32338
199701,MS,33824
199702,MS,30284
199703,MS,35696
199704,MS,34531
199705,MS,36627
199706,MS,29457
199707,MS,40324
199708,MS,39005
199709,MS,36461
199710,MS,37624
199711,MS,33821
199712,MS,33018
199801,MS,35811
199802,MS,34568
199803,MS,42787
199804,MS,37264
199805,MS,45569
199806,MS,41918
199807,MS,45927
199808,MS,43498
199809,MS,41836
199810,MS,39217
199811,MS,38225
199812,MS,37759
199901,MS,39922
199902,MS,33134
199903,MS,41653
199904,MS,35225
199905,MS,40671
199906,MS,36743
199907,MS,37241
199908,MS,40005
199909,MS,39754
199910,MS,38615
199911,MS,35849
199912,MS,35320
200001,MS,33762
200002,MS,31653
200003,MS,33704
200004,MS,32918
200005,MS,40556
200006,MS,37266
200007,MS,36419
200008,MS,40140
200009,MS,38440
200010,MS,37631
200011,MS,38444
200012,MS,35978
200101,MS,41416.666666666664
200102,MS,41416.666666666664
200103,MS,41416.666666666664
200104,MS,41416.666666666664
200105,MS,41416.666666666664
200106,MS,41416.666666666664
200107,MS,41416.666666666664
200108,MS,41416.666666666664
200109,MS,41416.666666666664
200110,MS,41416.666666666664
200111,MS,41416.666666666664
200112,MS,41416.666666666664
200201,MS,35333.333333333336
200202,MS,35333.333333333336
200203,MS,35333.333333333336
200204,MS,35333.333333333336
200205,MS,35333.333333333336
200206,MS,35333.333333333336
200207,MS,35333.333333333336
200208,MS,35333.333333333336
