estados,data,pib_pc,pib_pmc,pib_pcpt,pib_cc,populacao,incc,ipca,igp,selic,idh_l,idh_r,idh_e,nfsp,estoque,desemprego,producao,preco_ton,preco_saco,preco_kg
AL,1995-03-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,3.3,4.33,1.81,0.1816376957,0.552,0.527,0.174,7.97,5237995.97235393,8.3122639535,,,,
AL,1995-04-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,2.3,6.87,2.3,0.2454311765,0.552,0.527,0.174,6.72,5237995.97235393,8.3122639535,,,,
AL,1995-05-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,8.77,9.72,0.4,0.1892727727,0.552,0.527,0.174,5.28,5237995.97235393,8.3122639535,,,,
AL,1995-06-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,3.12,12.2,2.62,0.1887621905,0.552,0.527,0.174,3.39,5237995.97235393,8.3122639535,,,,
AL,1995-07-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,1.09,14.84,2.24,0.1880001905,0.552,0.527,0.174,3.3,5237995.97235393,8.3122639535,,,,
AL,1995-08-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,0.62,15.98,1.29,0.1639563043,0.552,0.527,0.174,3.39,5237995.97235393,8.3122639535,,,,
AL,1995-09-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,0.72,17.13,-1.08,0.16366695,0.552,0.527,0.174,3.43,5237995.97235393,8.3122639535,,,,
AL,1995-10-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,0.86,18.78,0.23,0.1451110952,0.552,0.527,0.174,3.4,5237995.97235393,8.3122639535,,,,
AL,1995-11-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,0.73,20.53,1.33,0.14184995,0.552,0.527,0.174,3.38,5237995.97235393,8.3122639535,,,,
AL,1995-12-01,1379286.6976551083,388042.9995,0.5151461055000001,1207835.61389357,2685421.0,0.86,22.41,0.27,0.1370666,0.552,0.527,0.174,3.27,5237995.97235393,8.3122639535,,,,
AL,1996-01-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,1.52,1.34,1.79,0.1156970909,0.552,0.527,0.174,3.39,5370309.20861707,8.0112873243,,,,
AL,1996-02-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.11,2.38,0.76,0.1224035263,0.552,0.527,0.174,3.29,5370309.20861707,8.0112873243,,,,
AL,1996-03-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.98,2.74,0.22,0.1046509524,0.552,0.527,0.174,3.39,5370309.20861707,8.0112873243,,,,
AL,1996-04-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.25,4.04,0.7,0.1024001,0.552,0.527,0.174,3.2,5370309.20861707,8.0112873243,,,,
AL,1996-05-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,2.16,5.31,1.68,0.09062131818,0.552,0.527,0.174,3.13,5370309.20861707,8.0112873243,,,,
AL,1996-06-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,1.54,6.56,1.22,0.1031051579,0.552,0.527,0.174,3.0,5370309.20861707,8.0112873243,,,,
AL,1996-07-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.75,7.74,1.09,0.08308704348,0.552,0.527,0.174,2.94,5370309.20861707,8.0112873243,,,,
AL,1996-08-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.23,8.22,0.0,0.08862113636,0.552,0.527,0.174,2.77,5370309.20861707,8.0112873243,,,,
AL,1996-09-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.22,8.38,0.13,0.08985714286,0.552,0.527,0.174,2.78,5370309.20861707,8.0112873243,,,,
AL,1996-10-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.26,8.7,0.22,0.08374236364,0.552,0.527,0.174,2.72,5370309.20861707,8.0112873243,,,,
AL,1996-11-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.58,9.05,0.28,0.08945,0.552,0.527,0.174,2.57,5370309.20861707,8.0112873243,,,,
AL,1996-12-01,1381882.191671925,447431.6695,0.5104166720583333,1233308.59291967,2633251.0,0.59,9.56,0.88,0.08519047619,0.552,0.527,0.174,2.47,5370309.20861707,8.0112873243,,,,
AL,1997-01-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.32,1.18,1.58,0.07807572727,0.552,0.527,0.174,2.35,5513762.80209945,7.9721212878,,,,
AL,1997-02-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.48,1.69,0.42,0.09218516667,0.552,0.527,0.174,2.29,5513762.80209945,7.9721212878,,,,
AL,1997-03-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.73,2.21,1.16,0.08573694737,0.552,0.527,0.174,2.15,5513762.80209945,7.9721212878,,,,
AL,1997-04-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.23,3.1,0.59,0.07841266667,0.552,0.527,0.174,2.15,5513762.80209945,7.9721212878,,,,
AL,1997-05-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.86,3.53,0.3,0.07863325,0.552,0.527,0.174,2.02,5513762.80209945,7.9721212878,,,6.5,0.13
AL,1997-06-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,1.11,4.09,0.7,0.07593642857,0.552,0.527,0.174,1.92,5513762.80209945,7.9721212878,,,6.5,0.13
AL,1997-07-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.51,4.31,0.09,0.069203,0.552,0.527,0.174,1.86,5513762.80209945,7.9721212878,,,5.0,0.1
AL,1997-08-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,1.18,4.29,-0.04,0.07495242857,0.552,0.527,0.174,1.86,5513762.80209945,7.9721212878,,,4.5,0.09
AL,1997-09-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.27,4.36,0.59,0.07174245455,0.552,0.527,0.174,1.85,5513762.80209945,7.9721212878,,,4.5,0.09
AL,1997-10-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.15,4.6,0.34,0.07215956522,0.552,0.527,0.174,1.94,5513762.80209945,7.9721212878,,,4.5,0.09
AL,1997-11-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.54,4.77,0.83,0.15001665,0.552,0.527,0.174,2.08,5513762.80209945,7.9721212878,,,5.0,0.1
AL,1997-12-01,1455278.289832933,517894.2629166667,0.5316751248916667,1461947.72154286,2663071.0,0.23,5.22,0.69,0.1332272727,0.552,0.527,0.174,2.77,5513762.80209945,7.9721212878,,,4.5,0.09
AL,1998-01-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.33,0.71,0.88,0.1255526667,0.552,0.527,0.174,2.75,5656166.83373705,12.2875121428,,,4.5,0.09
AL,1998-02-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.48,1.17,0.02,0.117148,0.552,0.527,0.174,2.79,5656166.83373705,12.2875121428,,,4.5,0.09
AL,1998-03-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.47,1.52,0.23,0.09899745455,0.552,0.527,0.174,2.84,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-04-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,-0.5,1.76,-0.13,0.08910821053,0.552,0.527,0.174,2.82,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-05-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.98,2.27,0.23,0.08087735,0.552,0.527,0.174,2.79,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-06-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.39,2.29,0.28,0.07572909524,0.552,0.527,0.174,2.8,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-07-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.34,2.17,-0.38,0.07347834783,0.552,0.527,0.174,2.77,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-08-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.22,1.65,-0.17,0.06981128571,0.552,0.527,0.174,2.73,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-09-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.01,1.42,-0.02,0.1170751905,0.552,0.527,0.174,2.74,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-10-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.01,1.44,-0.03,0.1381177619,0.552,0.527,0.174,2.65,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-11-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,-0.05,1.32,-0.18,0.1299902,0.552,0.527,0.174,2.5,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1998-12-01,1486834.2265818918,556361.0970833333,0.5372667765833333,1563000.98648877,2688117.0,0.05,1.65,0.98,0.1079297273,0.552,0.527,0.174,1.84,5656166.83373705,12.2875121428,,,5.5,0.11
AL,1999-01-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.55,0.7,1.15,0.10778705,0.552,0.527,0.174,1.96,5792486.58779421,14.7489836777,,,5.5,0.11
AL,1999-02-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.98,1.76,4.44,0.1306885556,0.552,0.527,0.174,2.04,5792486.58779421,14.7489836777,,,6.5,0.13
AL,1999-03-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.55,2.88,1.98,0.1427163043,0.552,0.527,0.174,2.01,5792486.58779421,14.7489836777,,,6.5,0.13
AL,1999-04-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.52,3.45,0.03,0.122454,0.552,0.527,0.174,2.1,5792486.58779421,14.7489836777,,,6.0,0.12
AL,1999-05-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.86,3.76,-0.34,0.09522309524,0.552,0.527,0.174,2.11,5792486.58779421,14.7489836777,,,4.5,0.09
AL,1999-06-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.41,3.96,1.02,0.07898585714,0.552,0.527,0.174,2.11,5792486.58779421,14.7489836777,,,4.5,0.09
AL,1999-07-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.46,5.09,1.59,0.07480781818,0.552,0.527,0.174,2.14,5792486.58779421,14.7489836777,,,4.5,0.09
AL,1999-08-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.69,5.68,1.45,0.070766,0.552,0.527,0.174,2.31,5792486.58779421,14.7489836777,,,5.0,0.1
AL,1999-09-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.86,6.01,1.47,0.0703197619,0.552,0.527,0.174,2.29,5792486.58779421,14.7489836777,,,5.0,0.1
AL,1999-10-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,1.01,7.27,1.89,0.068744,0.552,0.527,0.174,2.29,5792486.58779421,14.7489836777,,,6.0,0.12
AL,1999-11-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,0.91,8.29,2.53,0.06887245,0.552,0.527,0.174,2.42,5792486.58779421,14.7489836777,,,7.0,0.14
AL,1999-12-01,1466998.3386191,577923.2919166667,0.5223157014333334,1250841.58055671,2713203.0,1.04,8.94,1.23,0.06902247826,0.552,0.527,0.174,2.81,5792486.58779421,14.7489836777,,,8.5,0.17
AL,2000-01-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,1.07,0.62,1.02,0.06884457143,0.647,0.574,0.282,2.65,5899305.42246968,14.7489836777,,88.70654765204856,8.0,0.16
AL,2000-02-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.77,0.75,0.19,0.06861733333,0.647,0.574,0.282,2.62,5899305.42246968,14.7489836777,,90.12561257252295,8.0,0.16
AL,2000-03-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.56,0.97,0.18,0.06854066667,0.647,0.574,0.282,2.54,5899305.42246968,14.7489836777,,91.84845005740529,8.0,0.16
AL,2000-04-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.6,1.4,0.13,0.06777742105,0.647,0.574,0.282,2.41,5899305.42246968,14.7489836777,,90.48750141386721,8.0,0.16
AL,2000-05-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,1.35,1.41,0.67,0.06742340909,0.647,0.574,0.282,2.33,5899305.42246968,14.7489836777,,82.06138191367143,7.5,0.15
AL,2000-06-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.73,1.64,0.93,0.06583842857,0.647,0.574,0.282,2.25,5899305.42246968,14.7489836777,,88.48089365702593,8.0,0.16
AL,2000-07-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.3,3.28,2.26,0.06180695238,0.647,0.574,0.282,2.22,5899305.42246968,14.7489836777,,88.99766381132495,8.0,0.16
AL,2000-08-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.39,4.63,1.82,0.06069895652,0.647,0.574,0.282,2.3,5899305.42246968,14.7489836777,,99.49148795047535,9.0,0.18
AL,2000-09-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.26,4.87,0.69,0.0608283,0.647,0.574,0.282,2.42,5899305.42246968,14.7489836777,,97.868638538495,9.0,0.18
AL,2000-10-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.33,5.02,0.37,0.06095,0.647,0.574,0.282,2.32,5899305.42246968,14.7489836777,,95.76505639497766,9.0,0.18
AL,2000-11-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.41,5.35,0.39,0.0606442,0.647,0.574,0.282,2.1,5899305.42246968,14.7489836777,,92.40246406570841,9.0,0.18
AL,2000-12-01,1495516.5281053751,647396.1418333333,0.5261127498,1307471.87067429,2827856.0,0.64,5.97,0.76,0.05957005,0.647,0.574,0.282,1.91,5899305.42246968,14.7489836777,,96.7758366016401,9.5,0.19
AL,2001-01-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.58,0.57,0.49,0.05715877273,0.647,0.574,0.282,1.81,6000846.22352563,12.0656984015,,97.21156305960604,9.5,0.19
AL,2001-02-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.34,1.03,0.34,0.05616633333,0.647,0.574,0.282,1.67,6000846.22352563,12.0656984015,,99.90509016434387,10.0,0.2
AL,2001-03-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.27,1.42,0.8,0.05683477273,0.647,0.574,0.282,1.66,6000846.22352563,12.0656984015,,95.73500550476281,10.0,0.2
AL,2001-04-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.36,2.0,1.13,0.05898695,0.647,0.574,0.282,1.7,6000846.22352563,12.0656984015,,91.22006841505132,10.0,0.2
AL,2001-05-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,2.11,2.42,0.44,0.06037795455,0.647,0.574,0.282,1.89,6000846.22352563,12.0656984015,,91.41563642695455,10.5,0.21
AL,2001-06-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,1.16,2.96,1.46,0.0632839,0.647,0.574,0.282,1.89,6000846.22352563,12.0656984015,,92.600387237983,11.0,0.22
AL,2001-07-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.52,4.32,1.62,0.067608,0.647,0.574,0.282,1.96,6000846.22352563,12.0656984015,,93.2684509326845,11.5,0.23
AL,2001-08-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.62,5.06,0.9,0.06903843478,0.647,0.574,0.282,1.88,6000846.22352563,12.0656984015,,91.6115669561061,11.5,0.23
AL,2001-09-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.55,5.35,0.38,0.06926705263,0.647,0.574,0.282,1.81,6000846.22352563,12.0656984015,,86.08750982520493,11.5,0.23
AL,2001-10-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.93,6.22,1.45,0.06926381818,0.647,0.574,0.282,1.88,6000846.22352563,12.0656984015,,87.5848478213269,12.0,0.24
AL,2001-11-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.74,6.98,0.76,0.0692149,0.647,0.574,0.282,2.01,6000846.22352563,12.0656984015,,94.37300931933467,12.0,0.24
AL,2001-12-01,1522938.3507287,707345.5109999999,0.5294004152416667,1089225.6672446,2856629.0,0.34,7.67,0.18,0.06922,0.647,0.574,0.282,1.84,6000846.22352563,12.0656984015,,105.81114826258096,12.5,0.25
AL,2002-01-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,0.36,0.52,0.19,0.06922,0.647,0.574,0.282,1.9,6098524.41582601,9.0805148758,,105.13478279153875,12.5,0.25
AL,2002-02-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,0.58,0.88,0.18,0.06893983333,0.647,0.574,0.282,1.79,6098524.41582601,9.0805148758,,103.32279211247581,12.5,0.25
AL,2002-03-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,0.55,1.49,0.11,0.06812395,0.647,0.574,0.282,1.79,6098524.41582601,9.0805148758,,110.79647752429534,13.0,0.26
AL,2002-04-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,0.33,2.3,0.7,0.06696195455,0.647,0.574,0.282,1.65,6098524.41582601,9.0805148758,,112.049646612653,13.0,0.26
AL,2002-05-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,2.53,2.51,1.11,0.06693057143,0.647,0.574,0.282,1.55,6098524.41582601,9.0805148758,,104.82180293501048,13.0,0.26
AL,2002-06-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,0.57,2.94,1.74,0.06603575,0.647,0.574,0.282,1.77,6098524.41582601,9.0805148758,,95.79955784819455,13.0,0.26
AL,2002-07-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,0.29,4.17,2.05,0.06627265217,0.647,0.574,0.282,1.98,6098524.41582601,9.0805148758,,92.00572480065426,13.5,0.27
AL,2002-08-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,1.0,4.85,2.36,0.0651615,0.647,0.574,0.282,1.77,6098524.41582601,9.0805148758,,90.02925950934053,14.0,0.28
AL,2002-09-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,0.71,5.6,2.64,0.06534580952,0.647,0.574,0.282,2.15,6098524.41582601,9.0805148758,,83.78216636744465,14.0,0.28
AL,2002-10-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,1.13,6.98,4.21,0.07100473913,0.647,0.574,0.282,2.18,6098524.41582601,9.0805148758,,73.56998344675372,14.0,0.28
AL,2002-11-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,2.45,10.22,5.84,0.0764882,0.647,0.574,0.282,2.46,6098524.41582601,9.0805148758,,83.88323453752376,15.0,0.3
AL,2002-12-01,1677937.6820558999,883243.2705267166,0.5810969155583333,1037094.84043914,2887535.0,1.7,12.53,2.7,0.08229309524,0.647,0.574,0.282,3.46,6098524.41582601,9.0805148758,,85.49601478253675,15.5,0.31
AL,2003-01-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,1.51,2.25,2.17,0.08877068182,0.647,0.574,0.282,3.59,6172460.00795063,8.178167736,-999.0,95.97487203350396,16.5,0.33
AL,2003-02-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,1.39,3.86,1.59,0.09073265,0.647,0.574,0.282,3.84,6172460.00795063,8.178167736,-999.0,94.68642085329174,17.0,0.34
AL,2003-03-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,1.38,5.13,1.66,0.092749,0.647,0.574,0.282,3.95,6172460.00795063,8.178167736,43412.0,98.6393571034843,17.0,0.34
AL,2003-04-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,0.9,6.15,0.41,0.0927578,0.647,0.574,0.282,4.06,6172460.00795063,8.178167736,151995.0,109.01978388431077,17.0,0.34
AL,2003-05-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,2.84,6.8,-0.67,0.09272338095,0.647,0.574,0.282,3.94,6172460.00795063,8.178167736,14332.0,115.03197212166322,17.0,0.34
AL,2003-06-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,1.05,6.64,-0.7,0.092025,0.647,0.574,0.282,3.6,6172460.00795063,8.178167736,47487.0,117.9245283018868,17.0,0.34
AL,2003-07-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,0.99,6.85,-0.2,0.08972826087,0.647,0.574,0.282,3.23,6172460.00795063,8.178167736,339089.0,118.06375442739079,17.0,0.34
AL,2003-08-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,1.44,7.22,0.62,0.083783,0.647,0.574,0.282,3.17,6172460.00795063,8.178167736,53624.0,116.56952539550375,17.5,0.35
AL,2003-09-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,0.22,8.05,1.05,0.07573604545,0.647,0.574,0.282,2.7,6172460.00795063,8.178167736,195615.0,116.3268099083071,17.0,0.34
AL,2003-10-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,0.65,8.37,0.44,0.07083917391,0.647,0.574,0.282,2.65,6172460.00795063,8.178167736,144405.0,118.81880132797484,17.0,0.34
AL,2003-11-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,1.04,8.74,0.48,0.0667516,0.647,0.574,0.282,2.36,6172460.00795063,8.178167736,-999.0,116.68611435239205,17.0,0.34
AL,2003-12-01,1596924.0882850916,959047.7935692333,0.5473296747999999,667727.712607716,2917664.0,0.16,9.3,0.6,0.062015,0.647,0.574,0.282,1.57,6172460.00795063,8.178167736,149748.0,116.22739548080538,17.0,0.34
AL,2004-01-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,0.33,0.76,0.8,0.0599982381,0.647,0.574,0.282,1.43,6261937.06181048,10.2095049594,-999.0,119.22294691072305,17.0,0.34
AL,2004-02-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,1.0,1.37,1.08,0.05993777778,0.647,0.574,0.282,1.27,6261937.06181048,10.2095049594,-999.0,116.02863556391434,17.0,0.34
AL,2004-03-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,1.16,1.85,0.93,0.05956991304,0.647,0.574,0.282,1.24,6261937.06181048,10.2095049594,36438.0,113.53080813293427,16.5,0.33
AL,2004-04-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,0.59,2.23,1.15,0.0587633,0.647,0.574,0.282,1.21,6261937.06181048,10.2095049594,194959.0,113.55874170031849,16.5,0.33
AL,2004-05-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,1.83,2.75,1.46,0.0581277619,0.647,0.574,0.282,1.35,6261937.06181048,10.2095049594,12509.0,103.21248871113404,16.0,0.32
AL,2004-06-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,0.7,3.48,1.29,0.05822585714,0.647,0.574,0.282,1.59,6261937.06181048,10.2095049594,53133.0,102.26582723466811,16.0,0.32
AL,2004-07-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,1.12,4.42,1.14,0.05813868182,0.647,0.574,0.282,1.72,6261937.06181048,10.2095049594,365830.0,105.37486659751441,16.0,0.32
AL,2004-08-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,0.81,5.14,1.31,0.05843936364,0.647,0.574,0.282,1.83,6261937.06181048,10.2095049594,50257.0,113.22336942454373,17.0,0.34
AL,2004-09-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,0.58,5.49,0.48,0.05923480952,0.647,0.574,0.282,1.87,6261937.06181048,10.2095049594,178682.0,110.68269149999752,16.0,0.32
AL,2004-10-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,1.19,5.95,0.53,0.06031435,0.647,0.574,0.282,1.76,6261937.06181048,10.2095049594,112971.0,112.16833663119928,16.0,0.32
AL,2004-11-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,0.71,6.68,0.82,0.0621806,0.647,0.574,0.282,1.71,6261937.06181048,10.2095049594,-999.0,114.85836527831619,16.0,0.32
AL,2004-12-01,1644236.877310017,1064010.5835187,0.5515889031583333,710735.441888161,2980910.0,0.51,7.6,0.52,0.06401773913,0.647,0.574,0.282,1.74,6261937.06181048,10.2095049594,166904.0,121.40561792900249,16.5,0.33
AL,2005-01-01,1683610.9305141168,1170452.5898386918,0.5582427241,909596.615225644,3015912.0,0.75,0.58,0.33,0.0654687619,0.647,0.574,0.282,1.57,6344077.42160595,9.7757234639,-999.0,118.8255368810065,16.0,0.32
AL,2005-02-01,1683610.9305141168,1170452.5898386918,0.5582427241,909596.615225644,3015912.0,0.44,1.17,0.4,0.06729072222,0.647,0.574,0.282,1.49,6344077.42160595,9.7757234639,-999.0,127.02866271323813,16.5,0.33
AL,2005-03-01,1683610.9305141168,1170452.5898386918,0.5582427241,909596.615225644,3015912.0,0.67,1.79,0.99,0.068961,0.647,0.574,0.282,1.37,6344077.42160595,9.7757234639,52075.0,118.31097636805468,16.0,0.32
AL,2005-04-01,1683610.9305141168,1170452.5898386918,0.5582427241,909596.615225644,3015912.0,0.72,2.68,0.51,0.07010755,0.647,0.574,0.282,1.37,6344077.42160595,9.7757234639,201437.0,124.07044099287369,16.0,0.32
AL,2005-05-01,1683610.9305141168,1170452.5898386918,0.5582427241,909596.615225644,3015912.0,2.09,3.18,-0.25,0.07106719048,0.647,0.574,0.282,1.18,6344077.42160595,9.7757234639,22807.0,130.33216373792646,16.0,0.32
AL,2005-06-01,1683610.9305141168,1170452.5898386918,0.5582427241,909596.615225644,3015912.0,0.76,3.16,-0.45,0.071533,0.647,0.574,0.282,0.95,6344077.42160595,9.7757234639,60219.0,127.77395625556967,16.0,0.32
