estados,data,consumo
MA,1999-12-01,72326.0
PI,1999-12-01,32116.0
CE,1999-12-01,122270.0
RN,1999-12-01,56818.0
PB,1999-12-01,59658.0
PE,1999-12-01,108620.0
AL,1999-12-01,32988.0
SE,1999-12-01,20954.0
BA,1999-12-01,220961.0
MG,1999-12-01,370918.0
ES,1999-12-01,64854.0
RJ,1999-12-01,313043.0
SP,1999-12-01,936772.0
PR,1999-12-01,175040.0
SC,1999-12-01,128921.0
RS,1999-12-01,194421.0
MT,1999-12-01,40842.0
MS,1999-12-01,35320.0
GO,1999-12-01,96575.0
DF,1999-12-01,54804.0
RO,2000-01-01,20978.0
AC,2000-01-01,4471.0
AM,2000-01-01,28660.0
RR,2000-01-01,4919.0
PA,2000-01-01,75204.0
AP,2000-01-01,8810.0
TO,2000-01-01,20392.0
MA,2000-01-01,66267.0
PI,2000-01-01,24291.0
CE,2000-01-01,82846.0
RN,2000-01-01,49099.0
PB,2000-01-01,47613.0
PE,2000-01-01,94828.0
AL,2000-01-01,32682.0
SE,2000-01-01,21857.0
BA,2000-01-01,193440.0
MG,2000-01-01,325499.0
ES,2000-01-01,59657.0
RJ,2000-01-01,281868.0
SP,2000-01-01,865646.0
PR,2000-01-01,177831.0
SC,2000-01-01,131217.0
RS,2000-01-01,172910.0
MT,2000-01-01,40234.0
MS,2000-01-01,33762.0
GO,2000-01-01,89188.0
DF,2000-01-01,52709.0
RO,2000-02-01,16668.0
AC,2000-02-01,4812.0
AM,2000-02-01,26221.0
RR,2000-02-01,3439.0
PA,2000-02-01,77709.0
AP,2000-02-01,4846.0
TO,2000-02-01,22543.0
MA,2000-02-01,51610.0
PI,2000-02-01,27218.0
CE,2000-02-01,89352.0
RN,2000-02-01,42771.0
PB,2000-02-01,46146.0
PE,2000-02-01,97323.0
AL,2000-02-01,28067.0
SE,2000-02-01,21180.0
BA,2000-02-01,192253.0
MG,2000-02-01,355363.0
ES,2000-02-01,65881.0
RJ,2000-02-01,299155.0
SP,2000-02-01,931637.0
PR,2000-02-01,174393.0
SC,2000-02-01,130377.0
RS,2000-02-01,177501.0
MT,2000-02-01,36335.0
MS,2000-02-01,31653.0
GO,2000-02-01,93251.0
DF,2000-02-01,55437.0
RO,2000-03-01,18784.0
AC,2000-03-01,4420.0
AM,2000-03-01,25615.0
RR,2000-03-01,3729.0
PA,2000-03-01,76039.0
AP,2000-03-01,3510.0
TO,2000-03-01,24221.0
MA,2000-03-01,49550.0
PI,2000-03-01,24946.0
CE,2000-03-01,81013.0
RN,2000-03-01,40932.0
PB,2000-03-01,44958.0
PE,2000-03-01,95624.0
AL,2000-03-01,29678.0
SE,2000-03-01,19887.0
BA,2000-03-01,195350.0
MG,2000-03-01,369318.0
ES,2000-03-01,68902.0
RJ,2000-03-01,293482.0
SP,2000-03-01,1011704.0
PR,2000-03-01,207923.0
SC,2000-03-01,150834.0
RS,2000-03-01,188724.0
MT,2000-03-01,42119.0
MS,2000-03-01,33704.0
GO,2000-03-01,98158.0
DF,2000-03-01,57918.0
RO,2000-04-01,16235.0
AC,2000-04-01,5117.0
AM,2000-04-01,22327.0
RR,2000-04-01,2484.0
PA,2000-04-01,57379.0
AP,2000-04-01,3197.0
TO,2000-04-01,29883.0
MA,2000-04-01,42142.0
PI,2000-04-01,23132.0
CE,2000-04-01,74011.0
RN,2000-04-01,36701.0
PB,2000-04-01,41881.0
PE,2000-04-01,93558.0
AL,2000-04-01,25424.0
SE,2000-04-01,17514.0
BA,2000-04-01,182945.0
MG,2000-04-01,363099.0
ES,2000-04-01,60945.0
RJ,2000-04-01,289524.0
SP,2000-04-01,967723.0
PR,2000-04-01,184311.0
SC,2000-04-01,141179.0
RS,2000-04-01,165516.0
MT,2000-04-01,39259.0
MS,2000-04-01,32918.0
GO,2000-04-01,92908.0
DF,2000-04-01,54842.0
RO,2000-05-01,19320.0
AC,2000-05-01,5473.0
AM,2000-05-01,32852.0
RR,2000-05-01,5802.0
PA,2000-05-01,69248.0
AP,2000-05-01,4609.0
TO,2000-05-01,30336.0
MA,2000-05-01,54943.0
PI,2000-05-01,25560.0
CE,2000-05-01,91947.0
RN,2000-05-01,39526.0
PB,2000-05-01,42367.0
PE,2000-05-01,96463.0
AL,2000-05-01,28986.0
SE,2000-05-01,21807.0
BA,2000-05-01,186985.0
MG,2000-05-01,423538.0
ES,2000-05-01,62924.0
RJ,2000-05-01,286548.0
SP,2000-05-01,1045730.0
PR,2000-05-01,204894.0
SC,2000-05-01,155118.0
RS,2000-05-01,183758.0
MT,2000-05-01,50549.0
MS,2000-05-01,40556.0
GO,2000-05-01,114386.0
DF,2000-05-01,64640.0
RO,2000-06-01,17879.0
AC,2000-06-01,5259.0
AM,2000-06-01,31678.0
RR,2000-06-01,3703.0
PA,2000-06-01,78704.0
AP,2000-06-01,5695.0
TO,2000-06-01,34019.0
MA,2000-06-01,41810.0
PI,2000-06-01,22925.0
CE,2000-06-01,88333.0
RN,2000-06-01,32379.0
PB,2000-06-01,38405.0
PE,2000-06-01,75378.0
AL,2000-06-01,24122.0
SE,2000-06-01,17096.0
BA,2000-06-01,172004.0
MG,2000-06-01,401902.0
ES,2000-06-01,62498.0
RJ,2000-06-01,306912.0
SP,2000-06-01,1011966.0
PR,2000-06-01,189087.0
SC,2000-06-01,153315.0
RS,2000-06-01,164983.0
MT,2000-06-01,50624.0
MS,2000-06-01,37266.0
GO,2000-06-01,114959.0
DF,2000-06-01,64632.0
RO,2000-07-01,20901.0
AC,2000-07-01,6501.0
AM,2000-07-01,33482.0
RR,2000-07-01,5167.0
PA,2000-07-01,74295.0
AP,2000-07-01,6283.0
TO,2000-07-01,34378.0
MA,2000-07-01,40784.0
PI,2000-07-01,25972.0
CE,2000-07-01,101690.0
RN,2000-07-01,36826.0
PB,2000-07-01,37971.0
PE,2000-07-01,88677.0
AL,2000-07-01,25089.0
SE,2000-07-01,19249.0
BA,2000-07-01,187669.0
MG,2000-07-01,384603.0
ES,2000-07-01,66468.0
RJ,2000-07-01,305058.0
SP,2000-07-01,1002940.0
PR,2000-07-01,192693.0
SC,2000-07-01,151222.0
RS,2000-07-01,172020.0
MT,2000-07-01,51592.0
MS,2000-07-01,36419.0
GO,2000-07-01,121293.0
DF,2000-07-01,66157.0
RO,2000-08-01,18420.0
AC,2000-08-01,6427.0
AM,2000-08-01,33474.0
RR,2000-08-01,4711.0
PA,2000-08-01,85149.0
AP,2000-08-01,6390.0
TO,2000-08-01,32692.0
MA,2000-08-01,54064.0
PI,2000-08-01,29274.0
CE,2000-08-01,103535.0
RN,2000-08-01,45500.0
PB,2000-08-01,44395.0
PE,2000-08-01,92668.0
AL,2000-08-01,30197.0
SE,2000-08-01,19752.0
BA,2000-08-01,210687.0
MG,2000-08-01,447508.0
ES,2000-08-01,70529.0
RJ,2000-08-01,328079.0
SP,2000-08-01,1062346.0
PR,2000-08-01,205001.0
SC,2000-08-01,167154.0
RS,2000-08-01,192764.0
MT,2000-08-01,57175.0
MS,2000-08-01,40140.0
GO,2000-08-01,131141.0
DF,2000-08-01,71656.0
RO,2000-09-01,22125.0
AC,2000-09-01,8492.0
AM,2000-09-01,27961.0
RR,2000-09-01,4232.0
PA,2000-09-01,87456.0
AP,2000-09-01,6887.0
TO,2000-09-01,27075.0
MA,2000-09-01,39301.0
PI,2000-09-01,25988.0
CE,2000-09-01,91365.0
RN,2000-09-01,44673.0
PB,2000-09-01,39919.0
PE,2000-09-01,93500.0
AL,2000-09-01,28010.0
SE,2000-09-01,16376.0
BA,2000-09-01,187532.0
MG,2000-09-01,403090.0
ES,2000-09-01,62834.0
RJ,2000-09-01,306456.0
SP,2000-09-01,977238.0
PR,2000-09-01,170548.0
SC,2000-09-01,140332.0
RS,2000-09-01,158417.0
MT,2000-09-01,53921.0
MS,2000-09-01,38440.0
GO,2000-09-01,123279.0
DF,2000-09-01,67168.0
RO,2000-10-01,19802.0
AC,2000-10-01,7099.0
AM,2000-10-01,34367.0
RR,2000-10-01,4693.0
PA,2000-10-01,91912.0
AP,2000-10-01,7332.0
TO,2000-10-01,28838.0
MA,2000-10-01,50830.0
PI,2000-10-01,26971.0
CE,2000-10-01,100058.0
RN,2000-10-01,47663.0
PB,2000-10-01,43952.0
PE,2000-10-01,105618.0
AL,2000-10-01,33815.0
SE,2000-10-01,18668.0
BA,2000-10-01,198886.0
MG,2000-10-01,404025.0
ES,2000-10-01,69579.0
RJ,2000-10-01,325567.0
SP,2000-10-01,1012641.0
PR,2000-10-01,199127.0
SC,2000-10-01,149181.0
RS,2000-10-01,171785.0
MT,2000-10-01,53861.0
MS,2000-10-01,37631.0
GO,2000-10-01,130397.0
DF,2000-10-01,67016.0
RO,2000-11-01,22360.0
AC,2000-11-01,7867.0
AM,2000-11-01,33083.0
RR,2000-11-01,5022.0
PA,2000-11-01,95769.0
AP,2000-11-01,8838.0
TO,2000-11-01,24907.0
MA,2000-11-01,53706.0
PI,2000-11-01,27374.0
CE,2000-11-01,97392.0
RN,2000-11-01,47864.0
PB,2000-11-01,46432.0
PE,2000-11-01,111548.0
AL,2000-11-01,36088.0
SE,2000-11-01,22079.0
BA,2000-11-01,193634.0
MG,2000-11-01,380295.0
ES,2000-11-01,68549.0
RJ,2000-11-01,333973.0
SP,2000-11-01,1031155.0
PR,2000-11-01,195012.0
SC,2000-11-01,153449.0
RS,2000-11-01,187476.0
MT,2000-11-01,52991.0
MS,2000-11-01,38444.0
GO,2000-11-01,115655.0
DF,2000-11-01,58148.0
RO,2000-12-01,20544.0
AC,2000-12-01,5293.0
AM,2000-12-01,33434.0
RR,2000-12-01,5132.0
PA,2000-12-01,82993.0
AP,2000-12-01,6977.0
TO,2000-12-01,19650.0
MA,2000-12-01,55576.0
PI,2000-12-01,26185.0
CE,2000-12-01,99580.0
RN,2000-12-01,50053.0
PB,2000-12-01,45418.0
PE,2000-12-01,105701.0
AL,2000-12-01,35240.0
SE,2000-12-01,21472.0
BA,2000-12-01,175773.0
MG,2000-12-01,344111.0
ES,2000-12-01,60499.0
RJ,2000-12-01,285357.0
SP,2000-12-01,922112.0
PR,2000-12-01,170966.0
SC,2000-12-01,137150.0
RS,2000-12-01,166032.0
MT,2000-12-01,44214.0
MS,2000-12-01,35978.0
GO,2000-12-01,96591.0
DF,2000-12-01,53303.0
RO,2003-01-01,13867.0
AC,2003-01-01,3260.0
AM,2003-01-01,28193.0
RR,2003-01-01,6920.0
PA,2003-01-01,84701.0
AP,2003-01-01,10392.0
TO,2003-01-01,17555.0
MA,2003-01-01,43342.0
PI,2003-01-01,21844.0
CE,2003-01-01,81265.0
RN,2003-01-01,36825.0
PB,2003-01-01,38426.0
PE,2003-01-01,99743.0
AL,2003-01-01,30109.0
SE,2003-01-01,23616.0
BA,2003-01-01,151297.0
MG,2003-01-01,247134.0
ES,2003-01-01,48426.0
RJ,2003-01-01,254362.0
SP,2003-01-01,782111.0
PR,2003-01-01,189804.0
SC,2003-01-01,142456.0
RS,2003-01-01,188093.0
MT,2003-01-01,47470.0
MS,2003-01-01,33744.0
GO,2003-01-01,97447.0
DF,2003-01-01,50047.0
RO,2003-02-01,10777.0
AC,2003-02-01,2191.0
AM,2003-02-01,31226.0
RR,2003-02-01,7476.0
PA,2003-02-01,80221.0
AP,2003-02-01,6857.0
TO,2003-02-01,14976.0
MA,2003-02-01,28663.0
PI,2003-02-01,15814.0
CE,2003-02-01,65200.0
RN,2003-02-01,34088.0
PB,2003-02-01,31672.0
PE,2003-02-01,86997.0
AL,2003-02-01,27684.0
SE,2003-02-01,21357.0
BA,2003-02-01,138707.0
MG,2003-02-01,305708.0
ES,2003-02-01,54969.0
RJ,2003-02-01,252842.0
SP,2003-02-01,789891.0
PR,2003-02-01,174713.0
SC,2003-02-01,135829.0
RS,2003-02-01,170973.0
MT,2003-02-01,45387.0
MS,2003-02-01,32230.0
GO,2003-02-01,97256.0
DF,2003-02-01,48110.0
RO,2003-03-01,13888.0
AC,2003-03-01,2154.0
AM,2003-03-01,33484.0
RR,2003-03-01,8659.0
PA,2003-03-01,76122.0
AP,2003-03-01,7011.0
TO,2003-03-01,13334.0
MA,2003-03-01,27900.0
PI,2003-03-01,16067.0
CE,2003-03-01,55165.0
RN,2003-03-01,30150.0
PB,2003-03-01,28775.0
PE,2003-03-01,83033.0
AL,2003-03-01,26534.0
SE,2003-03-01,20059.0
BA,2003-03-01,135009.0
MG,2003-03-01,284168.0
ES,2003-03-01,53847.0
RJ,2003-03-01,229385.0
SP,2003-03-01,774309.0
PR,2003-03-01,180801.0
SC,2003-03-01,133135.0
RS,2003-03-01,174880.0
MT,2003-03-01,44907.0
MS,2003-03-01,33559.0
GO,2003-03-01,101442.0
DF,2003-03-01,49006.0
RO,2003-04-01,11859.0
AC,2003-04-01,2643.0
AM,2003-04-01,31596.0
RR,2003-04-01,7259.0
PA,2003-04-01,76544.0
AP,2003-04-01,7122.0
TO,2003-04-01,15173.0
MA,2003-04-01,25739.0
PI,2003-04-01,14938.0
CE,2003-04-01,53928.0
RN,2003-04-01,31224.0
PB,2003-04-01,28571.0
PE,2003-04-01,82302.0
AL,2003-04-01,25109.0
SE,2003-04-01,19920.0
BA,2003-04-01,126554.0
MG,2003-04-01,286594.0
ES,2003-04-01,50375.0
RJ,2003-04-01,243407.0
SP,2003-04-01,782071.0
PR,2003-04-01,180172.0
SC,2003-04-01,144723.0
RS,2003-04-01,178111.0
MT,2003-04-01,45467.0
MS,2003-04-01,34283.0
GO,2003-04-01,98217.0
DF,2003-04-01,48445.0
RO,2003-05-01,14431.0
AC,2003-05-01,2546.0
AM,2003-05-01,32919.0
RR,2003-05-01,6786.0
PA,2003-05-01,83445.0
AP,2003-05-01,5267.0
TO,2003-05-01,18728.0
MA,2003-05-01,30203.0
PI,2003-05-01,17765.0
CE,2003-05-01,65334.0
RN,2003-05-01,33606.0
PB,2003-05-01,31613.0
PE,2003-05-01,80217.0
AL,2003-05-01,25171.0
SE,2003-05-01,19962.0
BA,2003-05-01,137331.0
MG,2003-05-01,312455.0
ES,2003-05-01,52576.0
RJ,2003-05-01,256535.0
SP,2003-05-01,841400.0
PR,2003-05-01,185597.0
SC,2003-05-01,150523.0
RS,2003-05-01,184331.0
MT,2003-05-01,56246.0
MS,2003-05-01,36066.0
GO,2003-05-01,112540.0
DF,2003-05-01,51436.0
RO,2003-06-01,12653.0
AC,2003-06-01,3040.0
AM,2003-06-01,32198.0
RR,2003-06-01,5555.0
PA,2003-06-01,82978.0
AP,2003-06-01,5539.0
TO,2003-06-01,18887.0
MA,2003-06-01,37590.0
PI,2003-06-01,17561.0
CE,2003-06-01,64323.0
RN,2003-06-01,28825.0
PB,2003-06-01,26158.0
PE,2003-06-01,67240.0
AL,2003-06-01,22645.0
SE,2003-06-01,16202.0
BA,2003-06-01,118680.0
MG,2003-06-01,299651.0
ES,2003-06-01,51603.0
RJ,2003-06-01,243236.0
SP,2003-06-01,757875.0
PR,2003-06-01,169008.0
SC,2003-06-01,128735.0
RS,2003-06-01,160740.0
MT,2003-06-01,56126.0
MS,2003-06-01,35697.0
GO,2003-06-01,109189.0
DF,2003-06-01,51884.0
RO,2003-07-01,15269.0
AC,2003-07-01,4963.0
AM,2003-07-01,37274.0
RR,2003-07-01,5060.0
PA,2003-07-01,93037.0
AP,2003-07-01,7714.0
TO,2003-07-01,20089.0
MA,2003-07-01,42741.0
PI,2003-07-01,21260.0
CE,2003-07-01,80404.0
RN,2003-07-01,35809.0
PB,2003-07-01,32996.0
PE,2003-07-01,83181.0
AL,2003-07-01,24689.0
SE,2003-07-01,20057.0
BA,2003-07-01,131291.0
MG,2003-07-01,340885.0
ES,2003-07-01,57260.0
RJ,2003-07-01,269774.0
SP,2003-07-01,857128.0
PR,2003-07-01,191857.0
SC,2003-07-01,154768.0
RS,2003-07-01,175805.0
MT,2003-07-01,66358.0
MS,2003-07-01,40248.0
GO,2003-07-01,118633.0
DF,2003-07-01,57034.0
RO,2003-08-01,18397.0
AC,2003-08-01,2924.0
AM,2003-08-01,37605.0
RR,2003-08-01,5241.0
PA,2003-08-01,89827.0
AP,2003-08-01,7740.0
TO,2003-08-01,22678.0
MA,2003-08-01,42427.0
PI,2003-08-01,20367.0
CE,2003-08-01,78620.0
RN,2003-08-01,34046.0
PB,2003-08-01,31318.0
PE,2003-08-01,82075.0
AL,2003-08-01,23364.0
SE,2003-08-01,19484.0
BA,2003-08-01,131406.0
MG,2003-08-01,322275.0
ES,2003-08-01,54309.0
RJ,2003-08-01,243189.0
SP,2003-08-01,785016.0
PR,2003-08-01,180591.0
SC,2003-08-01,142558.0
RS,2003-08-01,179478.0
MT,2003-08-01,63712.0
MS,2003-08-01,36262.0
GO,2003-08-01,115594.0
DF,2003-08-01,52525.0
RO,2003-09-01,22262.0
AC,2003-09-01,5276.0
AM,2003-09-01,38386.0
RR,2003-09-01,4794.0
PA,2003-09-01,93270.0
AP,2003-09-01,6882.0
TO,2003-09-01,24584.0
MA,2003-09-01,42993.0
PI,2003-09-01,21737.0
CE,2003-09-01,79494.0
RN,2003-09-01,34492.0
PB,2003-09-01,34517.0
PE,2003-09-01,85846.0
AL,2003-09-01,26382.0
SE,2003-09-01,21679.0
BA,2003-09-01,147495.0
MG,2003-09-01,345219.0
ES,2003-09-01,56559.0
RJ,2003-09-01,264695.0
SP,2003-09-01,827220.0
PR,2003-09-01,176074.0
SC,2003-09-01,144182.0
RS,2003-09-01,177581.0
MT,2003-09-01,66987.0
MS,2003-09-01,34630.0
GO,2003-09-01,122029.0
DF,2003-09-01,55603.0
RO,2003-10-01,18333.0
AC,2003-10-01,5262.0
AM,2003-10-01,39519.0
RR,2003-10-01,5781.0
PA,2003-10-01,100670.0
AP,2003-10-01,7066.0
TO,2003-10-01,26564.0
MA,2003-10-01,51235.0
PI,2003-10-01,23881.0
CE,2003-10-01,85605.0
RN,2003-10-01,35487.0
PB,2003-10-01,36194.0
PE,2003-10-01,90177.0
AL,2003-10-01,26634.0
SE,2003-10-01,20556.0
BA,2003-10-01,154944.0
MG,2003-10-01,352678.0
ES,2003-10-01,55945.0
RJ,2003-10-01,268955.0
SP,2003-10-01,853721.0
PR,2003-10-01,191866.0
SC,2003-10-01,152080.0
RS,2003-10-01,190158.0
MT,2003-10-01,67214.0
MS,2003-10-01,36875.0
GO,2003-10-01,126095.0
DF,2003-10-01,60077.0
RO,2003-11-01,18156.0
AC,2003-11-01,5041.0
AM,2003-11-01,39614.0
RR,2003-11-01,5236.0
PA,2003-11-01,92924.0
AP,2003-11-01,5797.0
TO,2003-11-01,22246.0
MA,2003-11-01,47963.0
PI,2003-11-01,23709.0
CE,2003-11-01,84457.0
RN,2003-11-01,35133.0
PB,2003-11-01,33993.0
PE,2003-11-01,86905.0
AL,2003-11-01,27789.0
SE,2003-11-01,19390.0
BA,2003-11-01,142678.0
MG,2003-11-01,295720.0
ES,2003-11-01,51371.0
RJ,2003-11-01,247368.0
SP,2003-11-01,766030.0
PR,2003-11-01,172099.0
SC,2003-11-01,139013.0
RS,2003-11-01,166277.0
MT,2003-11-01,57793.0
MS,2003-11-01,33128.0
GO,2003-11-01,112663.0
DF,2003-11-01,55040.0
RO,2003-12-01,15494.0
AC,2003-12-01,4303.0
AM,2003-12-01,36333.0
RR,2003-12-01,5516.0
PA,2003-12-01,98571.0
AP,2003-12-01,7706.0
TO,2003-12-01,24679.0
MA,2003-12-01,49930.0
PI,2003-12-01,23943.0
CE,2003-12-01,94777.0
RN,2003-12-01,38580.0
PB,2003-12-01,38522.0
PE,2003-12-01,86156.0
AL,2003-12-01,30032.0
SE,2003-12-01,23029.0
BA,2003-12-01,142702.0
MG,2003-12-01,270978.0
ES,2003-12-01,47913.0
RJ,2003-12-01,247521.0
SP,2003-12-01,711279.0
PR,2003-12-01,165917.0
SC,2003-12-01,119170.0
RS,2003-12-01,156573.0
MT,2003-12-01,50908.0
MS,2003-12-01,30870.0
GO,2003-12-01,100830.0
DF,2003-12-01,56634.0
RO,2004-01-01,13420.0
AC,2004-01-01,4105.0
AM,2004-01-01,34293.0
RR,2004-01-01,5752.5
PA,2004-01-01,110204.0
AP,2004-01-01,10000.0
TO,2004-01-01,19115.0
MA,2004-01-01,42076.0
PI,2004-01-01,18413.0
CE,2004-01-01,75575.0
RN,2004-01-01,32845.0
PB,2004-01-01,31891.0
PE,2004-01-01,76341.0
AL,2004-01-01,24166.0
SE,2004-01-01,19642.0
BA,2004-01-01,129857.0
MG,2004-01-01,249680.0
ES,2004-01-01,48646.0
RJ,2004-01-01,256494.044
SP,2004-01-01,706730.927
PR,2004-01-01,185712.45
SC,2004-01-01,135344.0
RS,2004-01-01,174261.0
MT,2004-01-01,51972.0
MS,2004-01-01,36256.0
GO,2004-01-01,93660.0
DF,2004-01-01,46442.0
RO,2004-02-01,11302.0
AC,2004-02-01,3898.0
AM,2004-02-01,48622.852
RR,2004-02-01,5006.0
PA,2004-02-01,76354.0
AP,2004-02-01,6136.0
TO,2004-02-01,22973.0
MA,2004-02-01,30183.0
PI,2004-02-01,16605.0
CE,2004-02-01,53065.0
RN,2004-02-01,26809.0
PB,2004-02-01,26089.0
PE,2004-02-01,65040.0
AL,2004-02-01,21774.0
SE,2004-02-01,17778.0
BA,2004-02-01,126813.0
MG,2004-02-01,219561.0
ES,2004-02-01,43597.0
RJ,2004-02-01,214974.0
SP,2004-02-01,697361.355
PR,2004-02-01,170875.0
SC,2004-02-01,127693.0
RS,2004-02-01,164909.054
MT,2004-02-01,40729.0
MS,2004-02-01,33675.0
GO,2004-02-01,85349.0
DF,2004-02-01,43234.0
RO,2004-03-01,16993.0
AC,2004-03-01,4209.0
AM,2004-03-01,34554.525
RR,2004-03-01,5470.0
PA,2004-03-01,77171.0
AP,2004-03-01,5122.0
TO,2004-03-01,30126.0
MA,2004-03-01,40701.0
PI,2004-03-01,22084.0
CE,2004-03-01,67755.0
RN,2004-03-01,34465.0
PB,2004-03-01,32066.0
PE,2004-03-01,88306.0
AL,2004-03-01,28228.0
SE,2004-03-01,21180.0
BA,2004-03-01,152225.0
MG,2004-03-01,304641.0
ES,2004-03-01,56331.0
RJ,2004-03-01,273646.0
SP,2004-03-01,859304.048
PR,2004-03-01,204477.0
SC,2004-03-01,151570.0
RS,2004-03-01,202662.0
MT,2004-03-01,54446.0
MS,2004-03-01,43734.0
GO,2004-03-01,116097.0
DF,2004-03-01,54587.0
RO,2004-04-01,16214.0
AC,2004-04-01,2994.0
AM,2004-04-01,57805.072
RR,2004-04-01,1513.313
PA,2004-04-01,80720.0
AP,2004-04-01,3926.0
TO,2004-04-01,29497.0
MA,2004-04-01,39783.0
PI,2004-04-01,22445.0
CE,2004-04-01,64858.0
RN,2004-04-01,30563.0
PB,2004-04-01,26351.0
PE,2004-04-01,74323.0
AL,2004-04-01,25525.0
SE,2004-04-01,18824.0
BA,2004-04-01,136288.0
MG,2004-04-01,262564.0
ES,2004-04-01,48488.0
RJ,2004-04-01,238045.0
SP,2004-04-01,762222.172
PR,2004-04-01,173662.0
SC,2004-04-01,137044.0
RS,2004-04-01,174149.0
MT,2004-04-01,51788.0
MS,2004-04-01,36187.0
GO,2004-04-01,120197.0
DF,2004-04-01,59228.0
RO,2004-05-01,15406.0
AC,2004-05-01,3720.0
AM,2004-05-01,39036.0
RR,2004-05-01,3705.915
PA,2004-05-01,82088.0
AP,2004-05-01,6197.0
TO,2004-05-01,29528.0
MA,2004-05-01,38903.0
PI,2004-05-01,23323.0
CE,2004-05-01,72377.0
RN,2004-05-01,32574.0
PB,2004-05-01,27348.0
PE,2004-05-01,78114.0
AL,2004-05-01,26207.0
SE,2004-05-01,16535.0
BA,2004-05-01,148117.0
MG,2004-05-01,299209.0
ES,2004-05-01,52856.0
RJ,2004-05-01,254860.0
SP,2004-05-01,763920.0
PR,2004-05-01,162633.0
SC,2004-05-01,134493.0
RS,2004-05-01,159955.0
MT,2004-05-01,58702.0
MS,2004-05-01,33413.0
GO,2004-05-01,122728.0
DF,2004-05-01,63997.0
RO,2004-06-01,19759.0
AC,2004-06-01,4275.0
AM,2004-06-01,55435.6
RR,2004-06-01,2891.75
PA,2004-06-01,98315.0
AP,2004-06-01,7552.0
TO,2004-06-01,40329.0
MA,2004-06-01,46111.0
PI,2004-06-01,25466.0
CE,2004-06-01,70882.0
RN,2004-06-01,32706.0
PB,2004-06-01,25120.0
PE,2004-06-01,69976.0
AL,2004-06-01,19604.0
SE,2004-06-01,16196.0
BA,2004-06-01,135806.0
MG,2004-06-01,303866.0
ES,2004-06-01,53379.0
RJ,2004-06-01,279415.0
SP,2004-06-01,778743.089
PR,2004-06-01,190964.95
SC,2004-06-01,150250.0
RS,2004-06-01,180711.3
MT,2004-06-01,63281.0
MS,2004-06-01,39588.0
GO,2004-06-01,134224.0
DF,2004-06-01,67774.0
RO,2004-07-01,20185.0
AC,2004-07-01,4699.0
AM,2004-07-01,56241.96
RR,2004-07-01,2796.75
PA,2004-07-01,108105.0
AP,2004-07-01,5796.0
TO,2004-07-01,40416.0
MA,2004-07-01,49146.0
PI,2004-07-01,29923.0
CE,2004-07-01,85304.0
RN,2004-07-01,32727.0
PB,2004-07-01,27654.0
PE,2004-07-01,84203.0
AL,2004-07-01,25229.0
SE,2004-07-01,17425.0
BA,2004-07-01,147816.0
MG,2004-07-01,320442.0
ES,2004-07-01,55198.0
RJ,2004-07-01,249081.0
SP,2004-07-01,776245.251
PR,2004-07-01,193647.0
SC,2004-07-01,149578.0
RS,2004-07-01,181807.0
MT,2004-07-01,69737.0
MS,2004-07-01,42637.0
GO,2004-07-01,132814.0
DF,2004-07-01,71340.0
RO,2004-08-01,19467.0
AC,2004-08-01,6416.0
AM,2004-08-01,58104.524000000005
RR,2004-08-01,3319.963
PA,2004-08-01,108975.0
AP,2004-08-01,5979.0
TO,2004-08-01,36605.0
MA,2004-08-01,39027.0
PI,2004-08-01,25773.0
CE,2004-08-01,82452.0
RN,2004-08-01,35823.0
PB,2004-08-01,28168.0
PE,2004-08-01,80313.0
AL,2004-08-01,22412.0
SE,2004-08-01,17576.0
BA,2004-08-01,147060.0
MG,2004-08-01,318685.0
ES,2004-08-01,59589.0
RJ,2004-08-01,281405.0
SP,2004-08-01,827480.0
PR,2004-08-01,214935.0
SC,2004-08-01,164042.0
RS,2004-08-01,186124.0
MT,2004-08-01,69819.0
MS,2004-08-01,44213.0
GO,2004-08-01,138662.0
DF,2004-08-01,75288.0
RO,2004-09-01,18700.0
AC,2004-09-01,6427.0
AM,2004-09-01,41072.0
RR,2004-09-01,2351.0
PA,2004-09-01,110773.0
AP,2004-09-01,7271.0
TO,2004-09-01,43797.0
MA,2004-09-01,48068.0
PI,2004-09-01,24030.0
CE,2004-09-01,80106.0
RN,2004-09-01,37225.0
PB,2004-09-01,34218.0
PE,2004-09-01,87563.0
AL,2004-09-01,27370.0
SE,2004-09-01,19227.0
BA,2004-09-01,156749.0
MG,2004-09-01,315841.0
ES,2004-09-01,59411.0
RJ,2004-09-01,280430.0
SP,2004-09-01,802352.0
PR,2004-09-01,197495.0
SC,2004-09-01,148187.0
RS,2004-09-01,162686.97
MT,2004-09-01,69265.0
MS,2004-09-01,42226.0
GO,2004-09-01,149663.0
DF,2004-09-01,72595.0
RO,2004-10-01,22264.0
AC,2004-10-01,6386.0
AM,2004-10-01,55694.057
RR,2004-10-01,2124.75
PA,2004-10-01,110954.0
AP,2004-10-01,6552.0
TO,2004-10-01,37795.0
MA,2004-10-01,46069.0
PI,2004-10-01,21724.0
CE,2004-10-01,79744.0
RN,2004-10-01,33551.0
PB,2004-10-01,30440.0
PE,2004-10-01,80640.0
AL,2004-10-01,26452.0
SE,2004-10-01,17655.0
BA,2004-10-01,150946.0
MG,2004-10-01,300355.0
ES,2004-10-01,53873.0
