estados,data,pib_pc,pib_pmc,pib_pcpt,pib_cc,populacao,incc,ipca,igp,selic,idh_l,idh_r,idh_e,nfsp,estoque
RN,2005-07-01,2128117.5821843166,1479475.2697336415,0.7086433334083333,1364541.68715918,3003087.0,0.11,3.42,-0.4,0.07145590476,0.7,0.608,0.396,0.76,6344077.42160595
RN,2005-08-01,2128117.5821843166,1479475.2697336415,0.7086433334083333,1364541.68715918,3003087.0,0.02,3.59,-0.79,0.07154213043,0.7,0.608,0.396,0.55,6344077.42160595
RN,2005-09-01,2128117.5821843166,1479475.2697336415,0.7086433334083333,1364541.68715918,3003087.0,0.24,3.95,-0.13,0.07107052381,0.7,0.608,0.396,0.29,6344077.42160595
RN,2005-10-01,2128117.5821843166,1479475.2697336415,0.7086433334083333,1364541.68715918,3003087.0,0.19,4.73,0.63,0.0698922,0.7,0.608,0.396,0.25,6344077.42160595
RN,2005-11-01,2128117.5821843166,1479475.2697336415,0.7086433334083333,1364541.68715918,3003087.0,0.28,5.31,0.33,0.0686031,0.7,0.608,0.396,0.24,6344077.42160595
RN,2005-12-01,2128117.5821843166,1479475.2697336415,0.7086433334083333,1364541.68715918,3003087.0,0.37,5.69,0.07,0.06651395455,0.7,0.608,0.396,0.25,6344077.42160595
RN,2006-01-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.34,0.59,0.72,0.06452986364,0.7,0.608,0.396,0.27,6428173.06422105
RN,2006-02-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.19,1.0,-0.06,0.06327316667,0.7,0.608,0.396,0.37,6428173.06422105
RN,2006-03-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.2,1.44,-0.45,0.06142243478,0.7,0.608,0.396,0.29,6428173.06422105
RN,2006-04-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.36,1.65,0.02,0.05957944444,0.7,0.608,0.396,0.12,6428173.06422105
RN,2006-05-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,1.32,1.75,0.38,0.05789063636,0.7,0.608,0.396,0.13,6428173.06422105
RN,2006-06-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.9,1.54,0.67,0.05608404762,0.7,0.608,0.396,0.21,6428173.06422105
RN,2006-07-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.47,1.73,0.17,0.05540461905,0.7,0.608,0.396,0.33,6428173.06422105
RN,2006-08-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.24,1.78,0.41,0.05429469565,0.7,0.608,0.396,0.44,6428173.06422105
RN,2006-09-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.11,2.0,0.24,0.0526018,0.7,0.608,0.396,0.6,6428173.06422105
RN,2006-10-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.21,2.33,0.81,0.05183728571,0.7,0.608,0.396,0.57,6428173.06422105
RN,2006-11-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.23,2.65,0.57,0.0507845,0.7,0.608,0.396,0.59,6428173.06422105
RN,2006-12-01,2273586.5695423083,1687680.4247012918,0.7469664393833333,1291546.73397841,3043760.0,0.36,3.14,0.26,0.049164,0.7,0.608,0.396,0.69,6428173.06422105
RN,2007-01-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.45,0.44,0.43,0.04896572727,0.7,0.608,0.396,0.68,6529451.68540568
RN,2007-02-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.21,0.88,0.23,0.04827277778,0.7,0.608,0.396,0.6,6529451.68540568
RN,2007-03-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.27,1.26,0.22,0.04758977273,0.7,0.608,0.396,0.57,6529451.68540568
RN,2007-04-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.46,1.51,0.14,0.04703045,0.7,0.608,0.396,0.54,6529451.68540568
RN,2007-05-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,1.15,1.79,0.16,0.046503,0.7,0.608,0.396,0.48,6529451.68540568
RN,2007-06-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.92,2.08,0.26,0.0450878,0.7,0.608,0.396,0.39,6529451.68540568
RN,2007-07-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.31,2.32,0.37,0.04400663636,0.7,0.608,0.396,0.3,6529451.68540568
RN,2007-08-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.26,2.8,1.39,0.04295447826,0.7,0.608,0.396,0.28,6529451.68540568
RN,2007-09-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.51,2.99,1.17,0.04220568421,0.7,0.608,0.396,0.4,6529451.68540568
RN,2007-10-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.51,3.3,0.75,0.04206336364,0.7,0.608,0.396,0.5,6529451.68540568
RN,2007-11-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.36,3.69,1.05,0.042065,0.7,0.608,0.396,0.52,6529451.68540568
RN,2007-12-01,2480065.2055977667,1959488.6778398333,0.7881857888083333,2103168.70688358,3013740.0,0.59,4.46,1.47,0.042065,0.7,0.608,0.396,0.47,6529451.68540568
RN,2008-01-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.38,0.54,0.99,0.04205845455,0.7,0.608,0.396,0.63,6647965.94362564
RN,2008-02-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.4,1.03,0.38,0.04206310526,0.7,0.608,0.396,0.65,6647965.94362564
RN,2008-03-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.66,1.52,0.7,0.0420614,0.7,0.608,0.396,0.7,6647965.94362564
RN,2008-04-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.87,2.08,1.12,0.04274185714,0.7,0.608,0.396,0.83,6647965.94362564
RN,2008-05-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,2.02,2.88,1.88,0.0436576,0.7,0.608,0.396,0.93,6647965.94362564
RN,2008-06-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,1.92,3.64,1.89,0.04529861905,0.7,0.608,0.396,1.14,6647965.94362564
RN,2008-07-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,1.46,4.19,1.12,0.04627117391,0.7,0.608,0.396,1.33,6647965.94362564
RN,2008-08-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,1.18,4.48,-0.38,0.04822657143,0.7,0.608,0.396,1.42,6647965.94362564
RN,2008-09-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.95,4.76,0.36,0.04987840909,0.7,0.608,0.396,1.23,6647965.94362564
RN,2008-10-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.77,5.23,1.09,0.05083973913,0.7,0.608,0.396,1.22,6647965.94362564
RN,2008-11-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.5,5.61,0.07,0.050753,0.7,0.608,0.396,1.24,6647965.94362564
RN,2008-12-01,2489759.472857175,2139835.2070020917,0.8014842323666667,1622691.14339704,3106430.0,0.17,5.9,-0.44,0.050823,0.7,0.608,0.396,1.13,6647965.94362564
RN,2009-01-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.33,0.48,0.01,0.04964833333,0.7,0.608,0.396,0.95,6773699.30541316
RN,2009-02-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.27,1.03,-0.13,0.047314,0.7,0.608,0.396,0.87,6773699.30541316
RN,2009-03-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,-0.25,1.23,-0.84,0.04392790909,0.7,0.608,0.396,0.82,6773699.30541316
RN,2009-04-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,-0.04,1.72,0.04,0.04181185,0.7,0.608,0.396,0.67,6773699.30541316
RN,2009-05-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,1.39,2.2,0.18,0.0384042,0.7,0.608,0.396,0.55,6773699.30541316
RN,2009-06-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.7,2.57,-0.32,0.03616333333,0.7,0.608,0.396,0.38,6773699.30541316
RN,2009-07-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.26,2.81,-0.64,0.03422486957,0.7,0.608,0.396,0.19,6773699.30541316
RN,2009-08-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,-0.05,2.97,0.09,0.032927,0.7,0.608,0.396,0.02,6773699.30541316
RN,2009-09-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.15,3.21,0.25,0.032927,0.7,0.608,0.396,0.04,6773699.30541316
RN,2009-10-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.06,3.5,-0.04,0.032927,0.7,0.608,0.396,0.0,6773699.30541316
RN,2009-11-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.29,3.93,0.07,0.032927,0.7,0.608,0.396,-0.07,6773699.30541316
RN,2009-12-01,2487008.4366221167,2293794.375631,0.7926616533833334,2174631.61184555,3137541.0,0.1,4.31,-0.11,0.03292531818,0.7,0.608,0.396,-0.06,6773699.30541316
RN,2010-01-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.64,0.75,1.01,0.03292515,0.792,0.678,0.597,-0.02,6930862.75002851
RN,2010-02-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.36,1.54,1.09,0.032927,0.792,0.678,0.597,0.08,6930862.75002851
RN,2010-03-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.75,2.06,0.63,0.032927,0.792,0.678,0.597,0.18,6930862.75002851
RN,2010-04-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.84,2.65,0.72,0.0331908,0.792,0.678,0.597,0.29,6930862.75002851
RN,2010-05-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,1.81,3.09,1.57,0.03565185714,0.792,0.678,0.597,0.43,6930862.75002851
RN,2010-06-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,1.09,3.09,0.34,0.0376,0.792,0.678,0.597,0.6,6930862.75002851
RN,2010-07-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.44,3.1,0.22,0.03897777273,0.792,0.678,0.597,0.67,6930862.75002851
RN,2010-08-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.14,3.14,1.1,0.040203,0.792,0.678,0.597,0.74,6930862.75002851
RN,2010-09-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.21,3.6,1.1,0.040203,0.792,0.678,0.597,0.85,6930862.75002851
RN,2010-10-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.2,4.38,1.03,0.040203,0.792,0.678,0.597,0.93,6930862.75002851
RN,2010-11-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.37,5.25,1.58,0.040203,0.792,0.678,0.597,0.99,6930862.75002851
RN,2010-12-01,2679099.2044826583,2679099.2044826583,0.8206392799,2244167.02849308,3168027.0,0.67,5.91,0.38,0.04020769565,0.792,0.678,0.597,1.23,6930862.75002851
RN,2011-01-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.41,0.83,0.98,0.04089519048,0.792,0.678,0.597,1.22,7102235.53510611
RN,2011-02-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.28,1.64,0.96,0.0420272,0.792,0.678,0.597,1.18,7102235.53510611
RN,2011-03-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.43,2.44,0.61,0.04364038095,0.792,0.678,0.597,1.15,7102235.53510611
RN,2011-04-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,1.06,3.23,0.5,0.04404368421,0.792,0.678,0.597,1.17,7102235.53510611
RN,2011-05-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,2.94,3.71,0.01,0.044698,0.792,0.678,0.597,1.11,7102235.53510611
RN,2011-06-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.37,3.87,-0.13,0.04533085714,0.792,0.678,0.597,0.91,7102235.53510611
RN,2011-07-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.45,4.04,-0.05,0.04587866667,0.792,0.678,0.597,0.84,7102235.53510611
RN,2011-08-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.13,4.42,0.61,0.04646017391,0.792,0.678,0.597,0.78,7102235.53510611
RN,2011-09-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.14,4.97,0.75,0.04464585714,0.792,0.678,0.597,0.73,7102235.53510611
RN,2011-10-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.23,5.43,0.4,0.04391405,0.792,0.678,0.597,0.7,7102235.53510611
RN,2011-11-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.72,5.97,0.43,0.042849,0.792,0.678,0.597,0.64,7102235.53510611
RN,2011-12-01,2800613.71558255,3033585.350206208,0.8755592473916667,2634571.26183284,3198657.0,0.11,6.5,-0.16,0.04106463636,0.792,0.678,0.597,0.46,7102235.53510611
RN,2012-01-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.89,0.56,0.3,0.0403295,0.83,0.678,0.62,0.38,7283723.05855449
RN,2012-02-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.3,1.01,0.07,0.03927,0.83,0.678,0.62,0.3,7283723.05855449
RN,2012-03-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.51,1.22,0.56,0.037179,0.83,0.678,0.62,0.26,7283723.05855449
RN,2012-04-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.75,1.87,1.02,0.035474,0.83,0.678,0.62,0.25,7283723.05855449
RN,2012-05-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,1.88,2.24,0.91,0.03373136364,0.83,0.678,0.62,0.35,7283723.05855449
RN,2012-06-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.73,2.32,0.69,0.0319778,0.83,0.678,0.62,0.51,7283723.05855449
RN,2012-07-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.67,2.76,1.52,0.03080763636,0.83,0.678,0.62,0.61,7283723.05855449
RN,2012-08-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.26,3.18,1.29,0.02997965217,0.83,0.678,0.62,0.79,7283723.05855449
RN,2012-09-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.22,3.77,0.88,0.028296,0.83,0.678,0.62,0.88,7283723.05855449
RN,2012-10-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.21,4.38,-0.31,0.02770736364,0.83,0.678,0.62,0.89,7283723.05855449
RN,2012-11-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.33,5.01,0.25,0.027371,0.83,0.678,0.62,0.84,7283723.05855449
RN,2012-12-01,2940483.3556270837,3438085.9310828,0.9108745360833334,2900912.30803799,3228198.0,0.16,5.84,0.66,0.02743595,0.83,0.678,0.62,0.88,7283723.05855449
RN,2013-01-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.65,0.86,0.31,0.02726,0.83,0.678,0.64,0.98,7469859.82561107
RN,2013-02-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.6,1.47,0.2,0.0273115,0.83,0.678,0.64,1.0,7469859.82561107
RN,2013-03-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.5,1.94,0.31,0.02739875,0.83,0.678,0.64,1.03,7469859.82561107
RN,2013-04-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.74,2.5,-0.06,0.02781163636,0.83,0.678,0.64,0.98,7469859.82561107
RN,2013-05-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,2.25,2.88,0.32,0.02842080952,0.83,0.678,0.64,0.88,7469859.82561107
RN,2013-06-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,1.15,3.15,0.76,0.030177,0.83,0.678,0.64,0.76,7469859.82561107
RN,2013-07-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.48,3.18,0.14,0.03137373913,0.83,0.678,0.64,0.82,7469859.82561107
RN,2013-08-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.31,3.43,0.46,0.03217809091,0.83,0.678,0.64,0.73,7469859.82561107
RN,2013-09-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.43,3.79,1.36,0.033839,0.83,0.678,0.64,0.63,7469859.82561107
RN,2013-10-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.26,4.38,0.63,0.03510369565,0.83,0.678,0.64,0.71,7469859.82561107
RN,2013-11-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.35,4.95,0.28,0.0358381,0.83,0.678,0.64,0.81,7469859.82561107
RN,2013-12-01,3043284.0581407,3825316.705561317,0.9019920094249999,3276311.0986799,3373959.0,0.1,5.91,0.69,0.0374662381,0.83,0.678,0.64,0.82,7469859.82561107
RN,2014-01-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.88,0.55,0.4,0.03845090909,0.84,0.678,0.67,0.77,7640474.20151994
RN,2014-02-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.33,1.24,0.85,0.0393598,0.84,0.678,0.67,0.75,7640474.20151994
RN,2014-03-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.28,2.18,1.48,0.040168,0.84,0.678,0.67,0.84,7640474.20151994
RN,2014-04-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.88,2.86,0.45,0.0409735,0.84,0.678,0.67,1.0,7640474.20151994
RN,2014-05-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,2.05,3.33,-0.45,0.041063,0.84,0.678,0.67,1.06,7640474.20151994
RN,2014-06-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.66,3.75,-0.63,0.041063,0.84,0.678,0.67,1.04,7640474.20151994
RN,2014-07-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.75,3.76,-0.55,0.041063,0.84,0.678,0.67,0.93,7640474.20151994
RN,2014-08-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.08,4.02,0.06,0.04106814286,0.84,0.678,0.67,0.9,7640474.20151994
RN,2014-09-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.15,4.61,0.02,0.041063,0.84,0.678,0.67,0.96,7640474.20151994
RN,2014-10-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.17,5.05,0.59,0.04114073913,0.84,0.678,0.67,0.87,7640474.20151994
RN,2014-11-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.44,5.58,1.14,0.041957,0.84,0.678,0.67,0.91,7640474.20151994
RN,2014-12-01,2965168.0300703584,4019584.0566284,0.8699308583750001,2873106.18673367,3408510.0,0.08,6.41,0.38,0.043496,0.84,0.678,0.67,1.12,7640474.20151994
RN,2015-01-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.92,1.24,0.67,0.04433033333,0.84,0.678,0.68,1.04,7751228.17009106
RN,2015-02-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.31,2.48,0.53,0.045513,0.84,0.678,0.68,1.08,7751228.17009106
RN,2015-03-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.62,3.83,1.21,0.04703818182,0.84,0.678,0.68,1.09,7751228.17009106
RN,2015-04-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.46,4.56,0.92,0.04737575,0.84,0.678,0.68,1.03,7751228.17009106
RN,2015-05-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.95,5.34,0.4,0.049037,0.84,0.678,0.68,1.05,7751228.17009106
RN,2015-06-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,1.84,6.17,0.68,0.05053785714,0.84,0.678,0.68,1.13,7751228.17009106
RN,2015-07-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.55,6.83,0.58,0.05093956522,0.84,0.678,0.68,1.27,7751228.17009106
RN,2015-08-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.59,7.06,0.4,0.052531,0.84,0.678,0.68,1.36,7751228.17009106
RN,2015-09-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.22,7.64,1.42,0.052531,0.84,0.678,0.68,1.34,7751228.17009106
RN,2015-10-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.36,8.52,1.76,0.052531,0.84,0.678,0.68,1.45,7751228.17009106
RN,2015-11-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.34,9.62,1.19,0.052531,0.84,0.678,0.68,1.49,7751228.17009106
RN,2015-12-01,2925125.4404101917,4265324.0025184,0.8497898684416666,2732651.2735509,3442175.0,0.1,10.67,0.44,0.052531,0.84,0.678,0.68,1.49,7751228.17009106
RN,2016-01-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.39,1.27,1.53,0.052531,0.85,0.7,0.68,1.55,7806241.86849827
RN,2016-02-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.54,2.18,0.79,0.052531,0.85,0.7,0.68,1.67,7806241.86849827
RN,2016-03-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.64,2.62,0.43,0.052531,0.85,0.7,0.68,1.67,7806241.86849827
RN,2016-04-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.55,3.25,0.36,0.052531,0.85,0.7,0.68,1.63,7806241.86849827
RN,2016-05-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.08,4.05,1.13,0.052531,0.85,0.7,0.68,1.62,7806241.86849827
RN,2016-06-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,1.93,4.42,1.63,0.052531,0.85,0.7,0.68,1.64,7806241.86849827
RN,2016-07-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.49,4.96,-0.39,0.052531,0.85,0.7,0.68,1.66,7806241.86849827
RN,2016-08-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.29,5.42,0.43,0.052531,0.85,0.7,0.68,1.61,7806241.86849827
RN,2016-09-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.33,5.51,0.03,0.052531,0.85,0.7,0.68,1.62,7806241.86849827
RN,2016-10-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.21,5.78,0.13,0.0521826,0.85,0.7,0.68,1.52,7806241.86849827
RN,2016-11-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.16,5.97,0.05,0.05166,0.85,0.7,0.68,1.41,7806241.86849827
RN,2016-12-01,2808895.7111934167,4427752.33681155,0.8083157777916666,2106918.58410999,3474998.0,0.35,6.29,0.83,0.050788,0.85,0.7,0.68,1.25,7806241.86849827
RN,2017-01-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.41,0.38,0.43,0.049115,0.85,0.68,0.68,1.2,7820758.2968949
RN,2017-02-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.65,0.71,0.06,0.047865,0.85,0.68,0.68,1.07,7820758.2968949
RN,2017-03-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.16,0.96,-0.38,0.045513,0.85,0.68,0.68,1.02,7820758.2968949
RN,2017-04-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,-0.02,1.1,-1.24,0.04353744444,0.85,0.68,0.68,1.0,7820758.2968949
RN,2017-05-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.63,1.42,-0.51,0.041957,0.85,0.68,0.68,0.93,7820758.2968949
RN,2017-06-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.93,1.18,-0.96,0.03837,0.85,0.68,0.68,0.86,7820758.2968949
RN,2017-07-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.3,1.43,-0.3,0.03785271429,0.85,0.68,0.68,0.75,7820758.2968949
RN,2017-08-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.36,1.62,0.24,0.034749,0.85,0.68,0.68,0.7,7820758.2968949
RN,2017-09-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.06,1.78,0.62,0.0318266,0.85,0.68,0.68,0.65,7820758.2968949
RN,2017-10-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.31,2.21,0.1,0.03056971429,0.85,0.68,0.68,0.65,7820758.2968949
RN,2017-11-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.31,2.5,0.8,0.028333,0.85,0.68,0.68,0.65,7820758.2968949
RN,2017-12-01,2927447.6353337583,4782481.187023633,0.8347434077833333,1747817.06299601,3507003.0,0.07,2.95,0.74,0.0268514,0.85,0.68,0.68,0.71,7820758.2968949
RN,2018-01-01,2942285.067281533,4964642.561234825,0.8457248088666667,1584312.52923715,3479010.0,0.31,0.29,0.58,0.026481,0.85,0.68,0.68,0.68,7813724.30644261
