data,estados,consumo
199807,SE,223127.0
199808,SP,9074963.512
199809,TO,405839.0
199810,AC,64804.0
199811,AL,313903.0
199812,AM,606509.281
199901,AP,81568.0
199902,BA,1741902.0
199903,CE,960803.0
199904,DF,818561.0
199905,ES,674979.0
199906,GO,1589660.0
199907,MA,560794.0
199908,MG,3533788.0
199909,MS,462899.0
199910,MT,742249.0
199911,PA,1238478.0
199912,PB,355613.0
200001,PE,997240.0
200002,PI,279239.0
200003,PR,2275237.95
200004,RJ,3127170.0
200005,RN,413100.0
200006,RO,218783.0
200007,RR,33045.128
200008,RS,2039161.9710000001
200009,SC,1761175.0
200010,SE,223440.0
200011,SP,9102910.34
200012,TO,406385.0
200101,AC,66976.0
200102,AL,308893.0
200103,AM,608289.281
200104,AP,79831.0
200105,BA,1730929.0
200106,CE,964715.0
200107,DF,823294.0
200108,ES,686186.0
200109,GO,1606200.0
200110,MA,569241.0
200111,MG,3557320.0
200112,MS,468383.0
200201,MT,748587.0
200202,PA,1254076.0
200203,PB,356318.0
200204,PE,1000254.0
200205,PI,280199.0
200206,PR,2297598.95
200207,RJ,3146135.0
200208,RN,411250.0
200209,RO,221913.0
200210,RR,32023.213
200211,RS,2033426.971
200212,SC,1776219.0
200301,SE,221971.0
200302,SP,9130653.44
200303,TO,405559.0
200304,AC,70461.0
200305,AL,309588.0
200306,AM,611020.969
200307,AP,82892.0
200308,BA,1717863.0
200309,CE,974173.0
200310,DF,830317.0
200311,ES,699325.0
200312,GO,1624614.0
200401,MA,573283.0
200402,MG,3613967.0
200403,MS,469276.0
200404,MT,753433.0
200405,PA,1264174.0
200406,PB,352829.0
200407,PE,994626.0
200408,PI,279525.0
200409,PR,2299263.0
200410,RJ,3151533.0
200411,RN,408380.0
200412,RO,224754.0
200501,RR,30597.463
200502,RS,2015976.671
200503,SC,1791633.0
200504,SE,222823.0
200505,SP,9189091.351
200506,TO,401713.0
200507,AC,73246.0
200508,AL,307143.0
200509,AM,600854.0090000001
200510,AP,84517.0
200511,BA,1694217.0
200512,CE,982262.0
200601,DF,829079.0
200602,ES,709580.0
200603,GO,1642676.0
200604,MA,577249.0
200605,MG,3653329.0
200606,MS,468426.0
200607,MT,743819.0
200608,PA,1263468.0
200609,PB,353926.0
200610,PE,991932.0
200611,PI,276505.0
200612,PR,2290339.0
200701,RJ,3169516.0
200702,RN,415618.0
200703,RO,222304.0
200704,RR,30961.713
200705,RS,1995661.6709999999
200706,SC,1804278.0
200707,SE,223146.0
200708,SP,9231810.2
200709,TO,395197.0
200710,AC,74878.0
200711,AL,308390.0
200712,AM,604070.8849999999
200801,AP,90237.0
200802,BA,1708106.0
200803,CE,991808.0
200804,DF,846841.0
200805,ES,726595.0
200806,GO,1680102.0
200807,MA,590010.0
200808,MG,3741537.0
200809,MS,475263.0
200810,MT,751077.0
200811,PA,1285983.0
200812,PB,355396.0
200901,PE,977019.0
200902,PI,276434.0
200903,PR,2278579.0
200904,RJ,3209542.0
200905,RN,419344.0
200906,RO,226770.0
200907,RR,29748.75
200908,RS,1983475.671
200909,SC,1806107.0
200910,SE,226220.0
200911,SP,9319169.2
200912,TO,408573.0
201001,AC,76245.0
201002,AL,304790.0
201003,AM,612761.8849999999
201004,AP,92406.0
201005,BA,1697065.0
201006,CE,993202.0
201007,DF,854580.0
201008,ES,735725.0
201009,GO,1695835.0
201010,MA,588632.0
201011,MG,3823223.0
201012,MS,473555.0
201101,MT,747391.0
201102,PA,1287862.0
201103,PB,350818.0
201104,PE,963012.0
201105,PI,272343.0
201106,PR,2250326.0
201107,RJ,3209580.0
201108,RN,423051.0
201109,RO,229338.0
201110,RR,30071.75
201111,RS,1975281.701
201112,SC,1804218.0
201201,SE,224934.0
201202,SP,9359100.45
201203,TO,411178.0
201204,AC,78651.0
201205,AL,303724.0
201206,AM,616357.7779999999
201207,AP,93542.0
201208,BA,1684813.0
201209,CE,995054.0
201210,DF,859814.0
201211,ES,746226.0
201212,GO,1707758.0
201301,MA,587826.0
201302,MG,3929222.0
201303,MS,474623.0
201304,MT,746132.0
201305,PA,1285791.0
201306,PB,350168.0
201307,PE,964878.0
201308,PI,272521.0
201309,PR,2232155.0
201310,RJ,3253556.0
201311,RN,433899.0
201312,RO,229908.0
201401,RR,30298.0
201402,RS,1948837.111
201403,SC,1804869.0
201404,SE,223710.0
201405,SP,9454519.85
201406,TO,416378.0
201407,AC,79785.0
201408,AL,303902.0
201409,AM,631004.898
201410,AP,96710.0
201411,BA,1672017.0
201412,CE,992021.0
201501,DF,860420.0
201502,ES,753948.0
201503,GO,1719905.0
201504,MA,581605.0
201505,MG,4007278.0
201506,MS,477886.0
201507,MT,743965.0
201508,PA,1275035.0
201509,PB,353895.0
201510,PE,965940.0
201511,PI,271074.0
201512,PR,2231524.0
201601,RJ,3291940.0
201602,RN,441578.0
201603,RO,235355.0
201604,RR,30971.0
201605,RS,1961208.111
201606,SC,1810073.0
201607,SE,222189.0
201608,SP,9618822.0
201609,TO,422798.0
201610,AC,80914.0
201611,AL,306568.0
201612,AM,613287.1220000001
201701,AP,104197.0
201702,BA,1668001.0
201703,CE,986162.0
201704,DF,855531.0
201705,ES,768967.0
201706,GO,1716900.0
201707,MA,579458.0
201708,MG,4104571.0
201709,MS,479481.0
201710,MT,737634.0
201711,PA,1264982.0
201712,PB,365065.0
201801,PE,979656.0
201802,PI,272764.0
201803,PR,2225422.0
201804,RJ,3324329.0
201805,RN,450141.0
201806,RO,233057.0
201807,RR,30179.0
201808,RS,1966059.111
201809,SC,1824650.0
201810,SE,221797.0
201811,SP,9724723.0
201812,TO,431203.0
201901,AC,82299.0
201902,AL,308322.0
201903,AM,625249.1220000001
201904,AP,101350.0
201905,BA,1674551.0
201906,CE,988380.0
201907,DF,862291.0
201908,ES,774823.0
201909,GO,1742302.0
201910,MA,583768.0
201911,MG,4261380.0
201912,MS,489037.0
199101,MT,737125.0
199102,PA,1242639.0
199103,PB,375194.0
199104,PE,1001546.0
199105,PI,278718.0
199106,PR,2237418.0
199107,RJ,3378933.0
199108,RN,457284.0
199109,RO,227078.0
199110,RR,30709.0
199111,RS,1968575.111
199112,SC,1844507.0
199201,SE,222327.0
199202,SP,9919766.1
199203,TO,438651.0
199204,AC,83500.0
199205,AL,308315.0
199206,AM,617010.184
199207,AP,103328.0
199208,BA,1700176.0
199209,CE,986001.0
199210,DF,865412.0
199211,ES,778877.0
199212,GO,1746500.0
199301,MA,590173.0
199302,MG,4390821.0
199303,MS,487956.0
199304,MT,734416.0
199305,PA,1229839.0
199306,PB,382899.0
199307,PE,1014451.0
199308,PI,278492.0
199309,PR,2202933.0
199310,RJ,3392659.0
199311,RN,462725.0
199312,RO,225578.0
199401,RR,32058.0
199402,RS,1975509.95
199403,SC,1844745.0
199404,SE,223906.0
199405,SP,9920421.8
199406,TO,442633.0
199407,AC,87964.0
199408,AL,312513.0
199409,AM,641385.685
199410,AP,109975.0
199411,BA,1716412.0
199412,CE,988569.0
199501,DF,861994.0
199502,ES,782366.0
199503,GO,1765618.0
199504,MA,592881.0
199505,MG,4540080.0
199506,MS,490535.0
199507,MT,735409.0
199508,PA,1231064.0
199509,PB,393571.0
199510,PE,1030186.0
199511,PI,280913.0
199512,PR,2198931.0
199601,RJ,3452696.0
199602,RN,473406.0
199603,RO,228405.0
199604,RR,33619.0
199605,RS,2005122.95
199606,SC,1856063.94
199607,SE,225246.0
199608,SP,10101146.8
199609,TO,446151.0
199610,AC,89737.0
199611,AL,310058.0
199612,AM,621164.259
199701,AP,114193.0
199702,BA,1707562.0
199703,CE,982622.0
199704,DF,849346.0
199705,ES,766106.0
199706,GO,1747860.0
199707,MA,585691.0
199708,MG,4619644.0
199709,MS,489204.0
199710,MT,714697.0
199711,PA,1219237.0
199712,PB,392773.0
199801,PE,1030964.0
199802,PI,278369.0
199803,PR,2172634.0
199804,RJ,3458904.0
199805,RN,474855.0
199806,RO,231079.0
199807,RR,32922.0
199808,RS,2014858.95
199809,SC,1847446.94
199810,SE,226825.0
199811,SP,10151415.84
199812,TO,434661.0
199901,AC,93128.0
199902,AL,313163.0
199903,AM,636824.1259999999
199904,AP,118551.0
199905,BA,1739457.0
199906,CE,983367.0
199907,DF,849117.0
199908,ES,759415.0
199909,GO,1762723.0
199910,MA,586359.0
199911,MG,4762598.0
199912,MS,492397.0
200001,MT,708576.0
200002,PA,1210450.0
200003,PB,398387.0
200004,PE,1049891.0
200005,PI,279652.0
200006,PR,2185631.0
200007,RJ,3499453.0
200008,RN,486490.0
200009,RO,236594.0
200010,RR,32278.0
200011,RS,2044604.3699999999
200012,SC,1861054.24
200101,SE,234385.0
200102,SP,10333838.489999998
200103,TO,428511.0
200104,AC,93194.0
200105,AL,312472.0
200106,AM,619764.838
200107,AP,115664.0
200108,BA,1757933.0
200109,CE,986024.0
200110,DF,834330.0
200111,ES,746267.0
200112,GO,1758742.0
200201,MA,587467.0
200202,MG,4820532.0
200203,MS,493343.0
200204,MT,700544.0
200205,PA,1197161.0
200206,PB,405123.2
200207,PE,1070997.0
200208,PI,281803.0
200209,PR,2176935.0
200210,RJ,3511810.0
200211,RN,495091.0
200212,RO,233850.0
200301,RR,33103.0
200302,RS,2043871.6319999998
200303,SC,1847357.24
200304,SE,235609.0
200305,SP,10401800.64
200306,TO,410273.0
200307,AC,93617.0
200308,AL,311596.0
200309,AM,633452.538
200310,AP,115242.0
200311,BA,1789716.0
200312,CE,981324.0
200401,DF,826249.0
200402,ES,735069.0
200403,GO,1762918.0
200404,MA,589836.0
200405,MG,4901645.0
200406,MS,496495.0
200407,MT,701913.0
200408,PA,1187902.0
200409,PB,405982.2
200410,PE,1077833.0
200411,PI,283777.0
200412,PR,2180241.0
200501,RJ,3566751.0
200502,RN,500171.0
200503,RO,240662.0
200504,RR,32307.0
200505,RS,2056759.8319999997
200506,SC,1843538.24
200507,SE,235743.0
200508,SP,10534857.540000001
200509,TO,404111.0
200510,AC,100702.0
200511,AL,314864.0
200512,AM,636128.178
200601,AP,112858.0
200602,BA,1813989.0
200603,CE,989537.0
200604,DF,804726.0
200605,ES,716729.0
200606,GO,1753486.0
200607,MA,605269.0
200608,MG,4974115.0
200609,MS,495007.0
200610,MT,696003.0
200611,PA,1158151.0
200612,PB,413010.2
200701,PE,1115809.0
200702,PI,289221.0
200703,PR,2178468.0
200704,RJ,3577126.0
200705,RN,511292.0
200706,RO,248528.0
200707,RR,33213.0
200708,RS,2067221.8319999997
200709,SC,1849584.24
200710,SE,239789.0
200711,SP,10615261.54
200712,TO,382727.0
200801,AC,105226.0
200802,AL,317979.0
200803,AM,643114.318
200804,AP,115540.0
200805,BA,1847144.0
200806,CE,1005841.0
200807,DF,792443.0
200808,ES,703160.0
200809,GO,1746874.0
200810,MA,624944.0
200811,MG,5014380.0
200812,MS,501928.0
200901,MT,693052.0
200902,PA,1153765.0
200903,PB,421576.4
200904,PE,1146451.0
200905,PI,298579.0
200906,PR,2189208.0
200907,RJ,3607029.0
200908,RN,516344.0
200909,RO,251032.0
200910,RR,32382.0
200911,RS,2084072.8319999997
200912,SC,1864412.14
201001,SE,246025.0
201002,SP,10701468.69
201003,TO,362505.0
201004,AC,107992.0
201005,AL,319620.0
201006,AM,633898.321
201007,AP,117139.0
201008,BA,1880194.0
201009,CE,1023458.0
201010,DF,770397.0
201011,ES,692814.0
201012,GO,1749359.0
201101,MA,647274.0
201102,MG,5053599.0
201103,MS,512274.0
201104,MT,698841.0
201105,PA,1157911.0
201106,PB,430267.60000000003
201107,PE,1165899.0
201108,PI,310233.0
201109,PR,2214874.0
201110,RJ,3635369.558
201111,RN,519109.0
201112,RO,253148.0
201201,RR,33381.0
201202,RS,2121417.317
201203,SC,1882884.14
201204,SE,255135.0
201205,SP,10818096.040000001
201206,TO,346891.0
201207,AC,111232.0
201208,AL,322946.0
201209,AM,633880.801
201210,AP,119828.0
201211,BA,1918788.0
201212,CE,1044446.0
201301,DF,757109.0
201302,ES,685876.0
201303,GO,1736947.0
201304,MA,675914.0
201305,MG,5079337.0
201306,MS,517917.0
201307,MT,699730.0
201308,PA,1171919.0
201309,PB,435865.60000000003
201310,PE,1190994.0
201311,PI,324116.0
201312,PR,2211646.0
201401,RJ,3646892.558
201402,RN,524558.0
201403,RO,264630.0
201404,RR,33388.0
201405,RS,2118457.317
201406,SC,1881551.14
201407,SE,263864.0
201408,SP,10865469.89
201409,TO,330075.0
201410,AC,114415.0
201411,AL,318104.0
201412,AM,626145.801
201501,AP,115540.0
201502,BA,1934967.0
201503,CE,1055446.0
201504,DF,747184.0
201505,ES,673561.0
201506,GO,1730142.0
201507,MA,693939.0
201508,MG,5075946.0
201509,MS,515485.0
201510,MT,701548.0
201511,PA,1181617.0
201512,PB,430470.60000000003
201601,PE,1193338.0
201602,PI,333178.0
201603,PR,2203646.0
201604,RJ,3665681.558
201605,RN,526789.0
201606,RO,272001.0
201607,RR,34243.0
201608,RS,2106927.607
201609,SC,1870478.14
201610,SE,270225.0
201611,SP,10863790.241
201612,TO,312507.0
201701,AC,113870.0
201702,AL,321355.0
201703,AM,632109.801
201704,AP,123613.0
201705,BA,1979658.0
201706,CE,1057513.0
201707,DF,734253.0
201708,ES,687958.0
201709,GO,1719035.0
201710,MA,699523.0
201711,MG,5040096.0
201712,MS,515123.0
201801,MT,707591.0
201802,PA,1198999.0
201803,PB,432423.60000000003
201804,PE,1203439.0
201805,PI,339739.0
201806,PR,2188155.0
201807,RJ,3679054.558
201808,RN,533524.0
201809,RO,280655.0
201810,RR,33315.0
201811,RS,2115614.607
201812,SC,1871324.14
201901,SE,280908.0
201902,SP,10881163.141
201903,TO,302550.0
201904,AC,113565.0
201905,AL,323477.0
201906,AM,635404.801
201907,AP,127841.0
201908,BA,1991072.0
201909,CE,1055786.0
201910,DF,722692.0
201911,ES,697637.0
201912,GO,1707966.0
199101,MA,700209.0
199102,MG,5019809.0
199103,MS,520087.0
199104,MT,705881.0
199105,PA,1205511.0
199106,PB,431708.60000000003
199107,PE,1201769.0
199108,PI,342529.0
199109,PR,2193847.0
199110,RJ,3717392.558
199111,RN,540300.0
199112,RO,283375.0
199201,RR,32733.0
199202,RS,2113972.657
199203,SC,1878541.14
199204,SE,284153.0
199205,SP,10979254.441
199206,TO,295388.0
199207,AC,113361.0
199208,AL,321992.0
199209,AM,629348.2999999999
199210,AP,129729.0
199211,BA,2000621.0
199212,CE,1053879.0
199301,DF,723545.0
199302,ES,718830.0
199303,GO,1722932.0
199304,MA,711560.0
199305,MG,5038218.0
199306,MS,524948.0
199307,MT,709783.0
199308,PA,1211980.0
199309,PB,432100.60000000003
199310,PE,1191027.0
199311,PI,346873.0
199312,PR,2190869.0
199401,RJ,3745289.558
199402,RN,544822.0
199403,RO,291859.0
199404,RR,31815.0
199405,RS,2109166.657
199406,SC,1875250.2000000002
199407,SE,286448.0
199408,SP,11023143.441
199409,TO,292172.0
199410,AC,113279.0
199411,AL,326950.0
199412,AM,645404.2999999999
199501,AP,129981.0
199502,BA,2045663.0
199503,CE,1063599.0
199504,DF,727858.0
199505,ES,739477.0
199506,GO,1763891.0
199507,MA,724488.0
199508,MG,5073322.0
199509,MS,532039.0
199510,MT,731202.0
199511,PA,1220119.0
199512,PB,441613.6
199601,PE,1199918.0
199602,PI,352689.0
199603,PR,2201190.0
199604,RJ,3795871.558
199605,RN,554376.0
199606,RO,298325.0
199607,RR,32056.0
199608,RS,2128071.657
199609,SC,1888864.2000000002
199610,SE,288841.0
199611,SP,11087468.401
199612,TO,305196.0
199701,AC,113275.0
199702,AL,332272.0
199703,AM,630065.433
199704,AP,132258.0
199705,BA,2069571.0
199706,CE,1071313.0
199707,DF,725975.0
199708,ES,758918.0
199709,GO,1784430.0
199710,MA,737414.0
199711,MG,5074439.0
199712,MS,537434.0
199801,MT,745422.0
199802,PA,1223127.0
199803,PB,448196.6
199804,PE,1203691.0
199805,PI,357049.0
199806,PR,2187451.0
199807,RJ,3829552.558
199808,RN,559481.0
199809,RO,301499.0
199810,RR,32571.0
199811,RS,2130887.237
199812,SC,1879945.9
199901,SE,290153.0
199902,SP,11112869.651
199903,TO,321598.0
199904,AC,115100.0
199905,AL,337880.0
199906,AM,651126.433
199907,AP,131025.0
199908,BA,2095124.0
199909,CE,1080137.0
199910,DF,732882.0
199911,ES,781074.0
199912,GO,1807379.0
200001,MA,753847.0
200002,MG,5127665.0
200003,MS,546774.0
200004,MT,761756.0
200005,PA,1236002.0
200006,PB,453059.4
200007,PE,1212081.0
200008,PI,359432.0
200009,PR,2191618.0
200010,RJ,3871914.558
200011,RN,562362.0
200012,RO,311968.0
200101,RR,33490.0
200102,RS,2143015.9749999996
200103,SC,1899561.9
200104,SE,294550.0
200105,SP,11196752.501
200106,TO,344419.0
200107,AC,116734.0
200108,AL,342476.0
200109,AM,650767.733
200110,AP,133077.0
200111,BA,2121678.0
200112,CE,1097384.0
200201,DF,743084.0
200202,ES,808754.0
200203,GO,1834620.0
200204,MA,773745.0
200205,MG,5182919.0
200206,MS,554787.0
200207,MT,773310.0
200208,PA,1236839.0
200209,PB,463047.4
200210,PE,1231011.0
200211,PI,364393.0
200212,PR,2196811.0
200301,RJ,3905062.558
200302,RN,566895.0
200303,RO,318766.0
200304,RR,34126.0
200305,RS,2154675.775
200306,SC,1914272.9
200307,SE,300792.0
200308,SP,11221229.501
200309,TO,362131.0
200310,AC,118766.0
200311,AL,343421.0
200312,AM,651232.693
200401,AP,135101.0
200402,BA,2136982.0
200403,CE,1110613.0
200404,DF,747223.0
200405,ES,837482.0
200406,GO,1858401.0
200407,MA,787739.0
200408,MG,5234967.0
200409,MS,561493.0
200410,MT,790547.0
200411,PA,1254685.0
200412,PB,470437.4
200501,PE,1242226.0
200502,PI,368637.0
200503,PR,2225567.0
200504,RJ,3966835.558
200505,RN,571697.0
200506,RO,328433.0
200507,RR,34139.0
200508,RS,2170627.775
200509,SC,1939457.9
200510,SE,302340.0
200511,SP,11392107.501
200512,TO,381249.0
200601,AC,121449.0
200602,AL,344618.0
200603,AM,651616.5530000001
200604,AP,138622.0
200605,BA,2143562.0
200606,CE,1120320.0
200607,DF,754953.0
200608,ES,864950.0
200609,GO,1868943.0
200610,MA,795168.0
200611,MG,5280988.0
200612,MS,571132.0
200701,MT,802113.0
200702,PA,1249408.0
200703,PB,474619.2
200704,PE,1246757.0
200705,PI,371560.0
200706,PR,2262932.0
200707,RJ,3996338.558
200708,RN,576592.0
200709,RO,336208.0
200710,RR,34453.0
200711,RS,2188695.775
200712,SC,1962196.0
200801,SE,303846.0
200802,SP,11481599.101
200803,TO,390192.0
200804,AC,123347.0
200805,AL,353243.0
200806,AM,655278.6
200807,AP,135304.0
200808,BA,2186320.0
200809,CE,1140072.0
200810,DF,788005.0
200811,ES,904803.0
200812,GO,1894841.0
200901,MA,808697.0
200902,MG,5347977.0
200903,MS,591863.0
200904,MT,821642.0
200905,PA,1254891.0
200906,PB,493551.0
200907,PE,1274316.0
200908,PI,377542.0
200909,PR,2315145.0
200910,RJ,4060814.0
200911,RN,590201.0
200912,RO,341620.0
201001,RR,34758.0
201002,RS,2217338.29
201003,SC,2003625.0
201004,SE,309880.0
201005,SP,11665032.351
201006,TO,406862.0
201007,AC,123954.0
201008,AL,358731.0
201009,AM,650485.0
201010,AP,131036.0
201011,BA,2229089.0
201012,CE,1163017.0
201101,DF,800713.0
201102,ES,942185.0
201103,GO,1924596.0
201104,MA,812986.0
201105,MG,5404220.0
201106,MS,610379.0
201107,MT,830019.0
201108,PA,1262608.0
201109,PB,511415.0
201110,PE,1299334.0
201111,PI,381541.0
201112,PR,2357828.0
201201,RJ,4091022.0
201202,RN,598279.0
201203,RO,347757.0
201204,RR,35332.0
201205,RS,2256709.29
201206,SC,2053763.0
201207,SE,315278.0
201208,SP,11744688.351
201209,TO,420967.0
201210,AC,121872.0
201211,AL,363874.0
201212,AM,666931.0
201301,AP,135046.0
201302,BA,2259804.0
201303,CE,1173764.0
201304,DF,808342.0
201305,ES,974754.0
201306,GO,1943769.0
201307,MA,816847.0
201308,MG,5438436.0
201309,MS,632929.0
201310,MT,840901.0
201311,PA,1272803.0
201312,PB,523308.0
201401,PE,1320587.0
201402,PI,386585.0
201403,PR,2382720.0
201404,RJ,4107097.0
201405,RN,602047.0
201406,RO,351377.0
201407,RR,35931.0
201408,RS,2280943.0
201409,SC,2081839.0
201410,SE,319406.0
201411,SP,11775453.0
201412,TO,426737.0
201501,AC,123682.0
201502,AL,368056.0
201503,AM,686596.0
201504,AP,129168.0
201505,BA,2292414.0
201506,CE,1192009.0
201507,DF,822031.0
201508,ES,992479.0
201509,GO,1973252.0
201510,MA,827032.0
201511,MG,5507371.0
201512,MS,656095.0
201601,MT,853554.0
201602,PA,1288205.0
201603,PB,536578.0
201604,PE,1342329.0
201605,PI,390718.0
201606,PR,2451191.0
201607,RJ,4144698.0
201608,RN,610759.0
201609,RO,353182.0
201610,RR,38965.0
201611,RS,2322283.0
201612,SC,2115032.0
201701,SE,323083.0
201702,SP,11934972.0
201703,TO,432638.0
201704,AC,126219.0
201705,AL,373677.0
201706,AM,677716.0
201707,AP,125540.0
201708,BA,2342176.0
201709,CE,1217786.0
201710,DF,832583.0
201711,ES,1012653.0
201712,GO,2009464.0
201801,MA,842820.0
201802,MG,5554627.0
201803,MS,677459.0
201804,MT,874835.0
201805,PA,1309135.0
201806,PB,560366.0
201807,PE,1375219.0
201808,PI,397103.0
201809,PR,2521479.0
201810,RJ,4172795.0
201811,RN,621865.0
201812,RO,357064.0
201901,RR,40938.0
201902,RS,2371872.0
201903,SC,2158559.0
201904,SE,329628.0
201905,SP,12112973.0
201906,TO,439699.0
201907,AC,123072.0
201908,AL,377586.0
201909,AM,676754.0
201910,AP,122732.0
201911,BA,2358950.0
201912,CE,1221548.0
199101,DF,830427.0
199102,ES,1023096.0
199103,GO,1997390.0
199104,MA,843101.0
199105,MG,5524394.0
199106,MS,692181.0
199107,MT,881522.0
199108,PA,1317954.0
199109,PB,575769.0
199110,PE,1401264.0
199111,PI,393645.0
199112,PR,2555357.0
199201,RJ,4154798.0
199202,RN,625617.0
199203,RO,357157.0
199204,RR,41788.0
199205,RS,2387312.0
199206,SC,2193120.0
199207,SE,331901.0
199208,SP,12127916.0
199209,TO,444300.0
199210,AC,123895.0
199211,AL,389378.0
199212,AM,684602.0
199301,AP,120586.0
199302,BA,2402925.0
199303,CE,1236287.0
199304,DF,844269.0
199305,ES,1053235.0
199306,GO,2045644.0
199307,MA,862217.0
199308,MG,5584155.0
199309,MS,712655.0
199310,MT,897256.0
199311,PA,1338729.0
199312,PB,594058.0
199401,PE,1449599.0
199402,PI,399115.0
199403,PR,2627040.0
199404,RJ,4198615.0
199405,RN,635020.0
199406,RO,364029.0
199407,RR,44718.0
199408,RS,2434327.0
199409,SC,2257850.0
199410,SE,340766.0
199411,SP,12309115.0
199412,TO,450352.0
199501,AC,126264.0
199502,AL,393843.0
199503,AM,704644.0
199504,AP,119454.0
199505,BA,2436549.0
199506,CE,1240131.0
199507,DF,852171.0
199508,ES,1076934.0
199509,GO,2057643.0
199510,MA,876589.0
199511,MG,5615830.0
199512,MS,733788.0
199601,MT,898397.0
199602,PA,1368191.0
199603,PB,609827.0
199604,PE,1480780.0
199605,PI,400773.0
199606,PR,2690196.0
199607,RJ,4219371.0
199608,RN,640718.0
199609,RO,371703.0
199610,RR,46988.0
199611,RS,2466527.0
199612,SC,2330094.0
199701,SE,345914.0
199702,SP,12407474.0
199703,TO,448194.0
199704,AC,127524.0
199705,AL,401342.0
199706,AM,689449.0
199707,AP,123062.0
199708,BA,2480641.0
199709,CE,1248195.0
199710,DF,860680.0
199711,ES,1106784.0
199712,GO,2088325.0
199801,MA,882631.0
199802,MG,5650804.0
199803,MS,755159.0
199804,MT,906623.0
199805,PA,1384955.0
199806,PB,623190.0
199807,PE,1499205.0
199808,PI,404852.0
199809,PR,2748223.0
199810,RJ,4245170.0
199811,RN,654244.0
199812,RO,377610.0
199901,RR,47471.0
199902,RS,2496605.0
199903,SC,2382733.0
199904,SE,352577.0
199905,SP,12588983.0
199906,TO,443643.0
199907,AC,129986.0
199908,AL,409697.0
199909,AM,702697.0
199910,AP,121779.0
199911,BA,2533655.0
199912,CE,1267856.0
200001,DF,872780.0
200002,ES,1143439.0
200003,GO,2140835.0
200004,MA,897407.0
200005,MG,5714545.0
200006,MS,784844.0
200007,MT,937033.0
200008,PA,1426910.0
200009,PB,640788.0
200010,PE,1532202.0
200011,PI,415783.0
200012,PR,2842989.0
200101,RJ,4302286.0
200102,RN,665554.0
200103,RO,394799.0
200104,RR,48392.0
200105,RS,2549707.0
200106,SC,2472440.0
200107,SE,361093.0
200108,SP,12883288.0
200109,TO,441842.0
200110,AC,126094.0
200111,AL,418557.0
200112,AM,704356.0
200201,AP,122360.0
200202,BA,2572465.0
200203,CE,1276481.0
200204,DF,887406.0
200205,ES,1179403.0
200206,GO,2174073.0
200207,MA,908938.0
200208,MG,5722966.0
200209,MS,799566.0
200210,MT,938832.0
200211,PA,1443746.0
200212,PB,655911.0
200301,PE,1557044.0
200302,PI,423911.0
200303,PR,2861502.0
200304,RJ,4299787.0
200305,RN,669539.0
200306,RO,386698.0
200307,RR,49659.0
200308,RS,2575173.0
200309,SC,2524198.0
200310,SE,367594.0
200311,SP,12911685.0
200312,TO,439456.0
200401,AC,122931.0
200402,AL,428228.0
200403,AM,734569.0
200404,AP,114256.0
200405,BA,2637348.0
200406,CE,1293310.0
200407,DF,902147.0
200408,ES,1215909.0
200409,GO,2232611.0
200410,MA,929559.0
200411,MG,5816036.0
200412,MS,816150.0
200501,MT,961643.0
200502,PA,1480162.0
200503,PB,676242.0
200504,PE,1609583.0
200505,PI,436227.0
200506,PR,2914180.0
200507,RJ,4330347.0
200508,RN,686678.0
200509,RO,394232.0
200510,RR,50633.0
200511,RS,2636124.0
200512,SC,2595233.0
200601,SE,377818.0
200602,SP,13069193.0
200603,TO,444173.0
200604,AC,122362.0
200605,AL,436300.0
200606,AM,737527.0
200607,AP,119792.0
200608,BA,2672602.0
200609,CE,1306268.0
200610,DF,900316.0
200611,ES,1246623.0
200612,GO,2269767.0
200701,MA,940683.0
200702,MG,5850197.0
200703,MS,819809.0
200704,MT,975799.0
200705,PA,1514199.0
200706,PB,688963.0
200707,PE,1650142.0
200708,PI,441517.0
200709,PR,2947717.0
200710,RJ,4315341.0
200711,RN,690490.0
200712,RO,397964.0
200801,RR,51815.0
200802,RS,2666647.0
200803,SC,2633059.0
200804,SE,382691.0
200805,SP,13227932.0
200806,TO,446072.0
200807,AC,119435.0
200808,AL,438951.0
200809,AM,755094.0
200810,AP,119743.0
200811,BA,2678981.0
200812,CE,1312390.0
200901,DF,902020.0
200902,ES,1247859.0
200903,GO,2289271.0
200904,MA,953857.0
200905,MG,5869119.0
200906,MS,818244.0
200907,MT,984949.0
200908,PA,1540942.0
200909,PB,693949.0
200910,PE,1679016.0
200911,PI,445130.0
200912,PR,2960130.0
201001,RJ,4307269.0
201002,RN,695919.0
201003,RO,391716.0
201004,RR,55553.0
201005,RS,2675140.0
201006,SC,2614727.0
201007,SE,385535.0
201008,SP,13338539.0
201009,TO,443496.0
201010,AC,119145.0
201011,AL,446335.0
201012,AM,769233.0
201101,AP,116366.0
201102,BA,2678337.0
201103,CE,1328591.0
201104,DF,909713.0
201105,ES,1263713.0
201106,GO,2310616.0
201107,MA,963205.0
201108,MG,5902354.0
201109,MS,814771.0
201110,MT,994957.0
201111,PA,1559491.0
201112,PB,707783.0
201201,PE,1717153.0
201202,PI,449076.0
201203,PR,3001521.0
201204,RJ,4300676.0
201205,RN,705791.0
201206,RO,390788.0
201207,RR,60009.0
201208,RS,2718542.0
201209,SC,2653587.0
201210,SE,391414.0
