,data,estados,consumo
7192,201905,RN,44471.0
7193,201906,RN,37884.0
7194,201907,RN,51585.0
7195,201908,RN,54306.0
7196,201909,RN,52511.0
7197,201910,RN,59472.0
7198,201911,RN,54022.0
7199,201912,RN,49791.0
7200,199001,RO,9903
7201,199002,RO,8953
7202,199003,RO,6200
7203,199004,RO,3774
7204,199005,RO,11742
7205,199006,RO,11530
7206,199007,RO,18653
7207,199008,RO,15664
7208,199009,RO,11225
7209,199010,RO,14589
7210,199011,RO,13961
7211,199012,RO,8050
7212,199101,RO,10963
7213,199102,RO,8741
7214,199103,RO,8969
7215,199104,RO,9301
7216,199105,RO,10374
7217,199106,RO,11996
7218,199107,RO,13123
7219,199108,RO,14958
7220,199109,RO,10718
7221,199110,RO,16462
7222,199111,RO,6808
7223,199112,RO,4861
7224,199201,RO,7778
7225,199202,RO,5671
7226,199203,RO,5402
7227,199204,RO,6761
7228,199205,RO,6219
7229,199206,RO,8848
7230,199207,RO,8669
7231,199208,RO,8086
7232,199209,RO,8658
7233,199210,RO,7478
7234,199211,RO,7534
7235,199212,RO,6219
7236,199301,RO,8740
7237,199302,RO,6193
7238,199303,RO,9439
7239,199304,RO,9195
7240,199305,RO,9014
7241,199306,RO,8976
7242,199307,RO,8151
7243,199308,RO,7776
7244,199309,RO,7831
7245,199310,RO,8101
7246,199311,RO,8118
7247,199312,RO,8399
7248,199401,RO,8254
7249,199402,RO,7805
7250,199403,RO,6153
7251,199404,RO,8171
7252,199405,RO,6981
7253,199406,RO,7567
7254,199407,RO,6909
7255,199408,RO,8018
7256,199409,RO,7248
7257,199410,RO,7427
7258,199411,RO,6558
7259,199412,RO,6469
7260,199501,RO,6733
7261,199502,RO,7150
7262,199503,RO,8498
7263,199504,RO,8932
7264,199505,RO,7533
7265,199506,RO,7194
7266,199507,RO,7424
7267,199508,RO,7007
7268,199509,RO,7950
7269,199510,RO,8050
7270,199511,RO,8837
7271,199512,RO,8281
7272,199601,RO,11203
7273,199602,RO,9110
7274,199603,RO,7671
7275,199604,RO,11507
7276,199605,RO,10734
7277,199606,RO,9820
7278,199607,RO,12443
7279,199608,RO,11164
7280,199609,RO,11468
7281,199610,RO,11303
7282,199611,RO,10514
7283,199612,RO,11592
7284,199701,RO,8928
7285,199702,RO,8938
7286,199703,RO,6453
7287,199704,RO,8784
7288,199705,RO,12577
7289,199706,RO,11746
7290,199707,RO,11612
7291,199708,RO,17728
7292,199709,RO,17353
7293,199710,RO,17771
7294,199711,RO,17537
7295,199712,RO,18030
7296,199801,RO,19068
7297,199802,RO,11894
7298,199803,RO,14852
7299,199804,RO,15092
7300,199805,RO,13552
7301,199806,RO,16816
7302,199807,RO,17878
7303,199808,RO,20354
7304,199809,RO,17664
7305,199810,RO,18422
7306,199811,RO,20339
7307,199812,RO,17277
7308,199901,RO,14508
7309,199902,RO,12928
7310,199903,RO,13554
7311,199904,RO,14685
7312,199905,RO,15539
7313,199906,RO,18468
7314,199907,RO,19039
7315,199908,RO,22347
7316,199909,RO,21488
7317,199910,RO,20706
7318,199911,RO,24353
7319,199912,RO,19148
7320,200001,RO,20978
7321,200002,RO,16668
7322,200003,RO,18784
7323,200004,RO,16235
7324,200005,RO,19320
7325,200006,RO,17879
7326,200007,RO,20901
7327,200008,RO,18420
7328,200009,RO,22125
7329,200010,RO,19802
7330,200011,RO,22360
7331,200012,RO,20544
7332,200101,RO,20250.0
7333,200102,RO,20250.0
7334,200103,RO,20250.0
7335,200104,RO,20250.0
7336,200105,RO,20250.0
7337,200106,RO,20250.0
7338,200107,RO,20250.0
7339,200108,RO,20250.0
7340,200109,RO,20250.0
7341,200110,RO,20250.0
7342,200111,RO,20250.0
7343,200112,RO,20250.0
7344,200201,RO,15416.666666666666
7345,200202,RO,15416.666666666666
7346,200203,RO,15416.666666666666
7347,200204,RO,15416.666666666666
7348,200205,RO,15416.666666666666
7349,200206,RO,15416.666666666666
7350,200207,RO,15416.666666666666
7351,200208,RO,15416.666666666666
7352,200209,RO,15416.666666666666
7353,200210,RO,15416.666666666666
7354,200211,RO,15416.666666666666
7355,200212,RO,15416.666666666666
7356,200301,RO,13867.0
7357,200302,RO,10777.0
7358,200303,RO,13888.0
7359,200304,RO,11859.0
7360,200305,RO,14431.0
7361,200306,RO,12653.0
7362,200307,RO,15269.0
7363,200308,RO,18397.0
7364,200309,RO,22262.0
7365,200310,RO,18333.0
7366,200311,RO,18156.0
7367,200312,RO,15494.0
7368,200401,RO,13420.0
7369,200402,RO,11302.0
7370,200403,RO,16993.0
7371,200404,RO,16214.0
7372,200405,RO,15406.0
7373,200406,RO,19759.0
7374,200407,RO,20185.0
7375,200408,RO,19467.0
7376,200409,RO,18700.0
7377,200410,RO,22264.0
7378,200411,RO,14075.0
7379,200412,RO,21219.0
7380,200501,RO,21211.0
7381,200502,RO,15823.0
7382,200503,RO,15195.0
7383,200504,RO,15479.0
7384,200505,RO,18536.0
7385,200506,RO,22600.0
7386,200507,RO,17735.0
7387,200508,RO,23933.0
7388,200509,RO,21268.0
7389,200510,RO,22834.0
7390,200511,RO,19522.0
7391,200512,RO,18921.0
7392,200601,RO,15232.0
7393,200602,RO,14323.0
7394,200603,RO,18022.0
7395,200604,RO,18153.0
7396,200605,RO,24051.0
7397,200606,RO,19856.0
7398,200607,RO,24547.0
7399,200608,RO,31799.0
7400,200609,RO,23772.0
7401,200610,RO,24950.0
7402,200611,RO,31004.0
7403,200612,RO,26292.0
7404,200701,RO,23886.0
7405,200702,RO,17043.0
7406,200703,RO,26506.0
7407,200704,RO,24619.0
7408,200705,RO,27225.0
7409,200706,RO,30325.0
7410,200707,RO,31345.0
7411,200708,RO,41466.0
7412,200709,RO,31547.0
7413,200710,RO,30362.0
7414,200711,RO,37141.0
7415,200712,RO,29912.0
7416,200801,RO,25691
7417,200802,RO,20925
7418,200803,RO,26599
7419,200804,RO,31491
7420,200805,RO,34899
7421,200806,RO,36232
7422,200807,RO,48534
7423,200808,RO,33365
7424,200809,RO,39081
7425,200810,RO,34094
7426,200811,RO,30893
7427,200812,RO,28984
7428,200901,RO,29450
7429,200902,RO,21202
7430,200903,RO,23438
7431,200904,RO,30851
7432,200905,RO,30705
7433,200906,RO,33157
7434,200907,RO,46931
7435,200908,RO,52028
7436,200909,RO,39746
7437,200910,RO,56136
7438,200911,RO,43751
7439,200912,RO,44930
7440,201001,RO,41841
7441,201002,RO,51530
7442,201003,RO,66877
7443,201004,RO,68114
7444,201005,RO,74693
7445,201006,RO,69723
7446,201007,RO,88606
7447,201008,RO,91828
7448,201009,RO,79600
7449,201010,RO,98639
7450,201011,RO,103767
7451,201012,RO,86207
7452,201101,RO,86627
7453,201102,RO,89239
7454,201103,RO,70964
7455,201104,RO,51254.0
7456,201105,RO,79718.0
7457,201106,RO,92461.0
7458,201107,RO,95233.0
7459,201108,RO,111497.0
7460,201109,RO,101484.0
7461,201110,RO,88575.0
7462,201111,RO,85509.0
7463,201112,RO,69009.0
7464,201201,RO,76504.0
7465,201202,RO,71465.0
7466,201203,RO,60310.0
7467,201204,RO,59470.0
7468,201205,RO,83207.0
7469,201206,RO,78851.0
7470,201207,RO,87357.0
7471,201208,RO,103474.0
7472,201209,RO,76909.0
7473,201210,RO,81917.0
7474,201211,RO,84588.0
7475,201212,RO,69449.0
7476,201301,RO,71963.0
7477,201302,RO,63171.0
7478,201303,RO,67048.0
7479,201304,RO,55862.0
7480,201305,RO,77398.0
7481,201306,RO,71219.0
7482,201307,RO,81103.0
7483,201308,RO,77081.0
7484,201309,RO,73869.0
7485,201310,RO,73104.0
7486,201311,RO,65958.0
7487,201312,RO,48894.0
7488,201401,RO,54117.0
7489,201402,RO,59150.0
7490,201403,RO,57345.0
7491,201404,RO,56187.0
7492,201405,RO,63403.0
7493,201406,RO,73497.0
7494,201407,RO,73696.0
7495,201408,RO,72366.0
7496,201409,RO,75142.0
7497,201410,RO,73101.0
7498,201411,RO,62809.0
7499,201412,RO,51082.0
7500,201501,RO,43969.0
7501,201502,RO,56610.0
7502,201503,RO,50875.0
7503,201504,RO,42192.0
7504,201505,RO,48218.0
7505,201506,RO,50789.0
7506,201507,RO,55824.0
7507,201508,RO,51939.0
7508,201509,RO,55288.0
7509,201510,RO,49204.0
7510,201511,RO,42726.0
7511,201512,RO,35764.0
7512,201601,RO,302559.0
7513,201602,RO,326083.0
7514,201603,RO,308467.0
7515,201604,RO,333933.0
7516,201605,RO,332721.0
7517,201606,RO,350760.0
7518,201607,RO,354304.0
7519,201608,RO,360013.0
7520,201609,RO,348372.0
7521,201610,RO,359769.0
7522,201611,RO,344782.0
7523,201612,RO,318506.0
7524,201701,RO,29715.0
7525,201702,RO,29662.0
7526,201703,RO,31408.0
7527,201704,RO,29484.0
7528,201705,RO,33601.0
7529,201706,RO,36905.0
7530,201707,RO,36094.0
7531,201708,RO,42556.0
7532,201709,RO,41193.0
7533,201710,RO,37053.0
7534,201711,RO,33527.0
7535,201712,RO,25616.0
7536,201801,RO,25221.0
7537,201802,RO,23321.0
7538,201803,RO,23927.0
7539,201804,RO,24561.0
7540,201805,RO,20135.0
7541,201806,RO,34837.0
7542,201807,RO,34338.0
7543,201808,RO,39293.0
7544,201809,RO,41610.0
7545,201810,RO,43544.0
7546,201811,RO,35658.0
7547,201812,RO,29693.0
7548,201901,RO,32559.0
7549,201902,RO,24910.0
7550,201903,RO,28713.0
7551,201904,RO,32660.0
7552,201905,RO,31635.0
7553,201906,RO,35142.0
7554,201907,RO,36419.0
7555,201908,RO,40300.0
7556,201909,RO,35493.0
7557,201910,RO,38489.0
7558,201911,RO,35591.0
7559,201912,RO,27530.0
7560,199001,RR,2040
7561,199002,RR,2029
7562,199003,RR,2367
7563,199004,RR,751
7564,199005,RR,1774
7565,199006,RR,2926
7566,199007,RR,2275
7567,199008,RR,2425
7568,199009,RR,1542
7569,199010,RR,3064
7570,199011,RR,2038
7571,199012,RR,2901
7572,199101,RR,1914
7573,199102,RR,1505
7574,199103,RR,2000
7575,199104,RR,2258
7576,199105,RR,3251
7577,199106,RR,2551
7578,199107,RR,2502
7579,199108,RR,4601
7580,199109,RR,1502
7581,199110,RR,3700
7582,199111,RR,1776
7583,199112,RR,0
7584,199201,RR,500
7585,199202,RR,0
7586,199203,RR,2338
7587,199204,RR,600
7588,199205,RR,0
7589,199206,RR,395
7590,199207,RR,3106
7591,199208,RR,3226
7592,199209,RR,2852
7593,199210,RR,400
7594,199211,RR,70
7595,199212,RR,300
7596,199301,RR,1579
7597,199302,RR,1484
7598,199303,RR,1900
7599,199304,RR,1742
7600,199305,RR,2588
7601,199306,RR,2620
7602,199307,RR,1721
7603,199308,RR,1722
7604,199309,RR,1876
7605,199310,RR,1975
7606,199311,RR,2880
7607,199312,RR,1601
7608,199401,RR,0
7609,199402,RR,0
7610,199403,RR,1105
7611,199404,RR,2125
7612,199405,RR,1471
7613,199406,RR,1375
7614,199407,RR,501
7615,199408,RR,420
7616,199409,RR,1748
7617,199410,RR,1181
7618,199411,RR,4042
7619,199412,RR,1718
7620,199501,RR,0
7621,199502,RR,2400
7622,199503,RR,1860
7623,199504,RR,1680
7624,199505,RR,2765
7625,199506,RR,2020
7626,199507,RR,3507
7627,199508,RR,4591
7628,199509,RR,2827
7629,199510,RR,2040
7630,199511,RR,3869
7631,199512,RR,5059
7632,199601,RR,1681
7633,199602,RR,1010
7634,199603,RR,1300
7635,199604,RR,2400
7636,199605,RR,3275
7637,199606,RR,2827
7638,199607,RR,3411
7639,199608,RR,4176
7640,199609,RR,4014
7641,199610,RR,5859
7642,199611,RR,4673
7643,199612,RR,4337
7644,199701,RR,3332
7645,199702,RR,2810
7646,199703,RR,3662
7647,199704,RR,3039
7648,199705,RR,4548
7649,199706,RR,4313
7650,199707,RR,4524
7651,199708,RR,5068
7652,199709,RR,5005
7653,199710,RR,3098
7654,199711,RR,2612
7655,199712,RR,5152
7656,199801,RR,2979
7657,199802,RR,2512
7658,199803,RR,3963
7659,199804,RR,5498
7660,199805,RR,5895
7661,199806,RR,3125
7662,199807,RR,4001
7663,199808,RR,3601
7664,199809,RR,3394
7665,199810,RR,3654
7666,199811,RR,1503
7667,199812,RR,3738
7668,199901,RR,3514
7669,199902,RR,4610
7670,199903,RR,5694
7671,199904,RR,7988
7672,199905,RR,8381
7673,199906,RR,5973
7674,199907,RR,5617
7675,199908,RR,4212
7676,199909,RR,4593
7677,199910,RR,4667
7678,199911,RR,6277
7679,199912,RR,4574
7680,200001,RR,4919
7681,200002,RR,3439
7682,200003,RR,3729
7683,200004,RR,2484
7684,200005,RR,5802
7685,200006,RR,3703
7686,200007,RR,5167
7687,200008,RR,4711
7688,200009,RR,4232
7689,200010,RR,4693
7690,200011,RR,5022
7691,200012,RR,5132
7692,200101,RR,5583.333333333333
7693,200102,RR,5583.333333333333
7694,200103,RR,5583.333333333333
7695,200104,RR,5583.333333333333
7696,200105,RR,5583.333333333333
7697,200106,RR,5583.333333333333
7698,200107,RR,5583.333333333333
7699,200108,RR,5583.333333333333
7700,200109,RR,5583.333333333333
7701,200110,RR,5583.333333333333
7702,200111,RR,5583.333333333333
7703,200112,RR,5583.333333333333
7704,200201,RR,6500.0
7705,200202,RR,6500.0
7706,200203,RR,6500.0
7707,200204,RR,6500.0
7708,200205,RR,6500.0
7709,200206,RR,6500.0
7710,200207,RR,6500.0
7711,200208,RR,6500.0
7712,200209,RR,6500.0
7713,200210,RR,6500.0
7714,200211,RR,6500.0
7715,200212,RR,6500.0
7716,200301,RR,6920.0
7717,200302,RR,7476.0
7718,200303,RR,8659.0
7719,200304,RR,7259.0
7720,200305,RR,6786.0
7721,200306,RR,5555.0
7722,200307,RR,5060.0
7723,200308,RR,5241.0
7724,200309,RR,4794.0
7725,200310,RR,5781.0
7726,200311,RR,5236.0
7727,200312,RR,5516.0
7728,200401,RR,5752.5
7729,200402,RR,5006.0
7730,200403,RR,5470.0
7731,200404,RR,1513.313
7732,200405,RR,3705.915
7733,200406,RR,2891.75
7734,200407,RR,2796.75
7735,200408,RR,3319.963
7736,200409,RR,2351.0
7737,200410,RR,2124.75
7738,200411,RR,1654.0
7739,200412,RR,3188.0
7740,200501,RR,2928.0
7741,200502,RR,2118.0
7742,200503,RR,2876.0
7743,200504,RR,3091.0
7744,200505,RR,2684.0
7745,200506,RR,1466.0
7746,200507,RR,3161.0
7747,200508,RR,2107.0
7748,200509,RR,2674.0
7749,200510,RR,2351.0
7750,200511,RR,2327.0
7751,200512,RR,2396.0
7752,200601,RR,3458.0
7753,200602,RR,3467.0
7754,200603,RR,4437.0
7755,200604,RR,2394.0
7756,200605,RR,2040.0
7757,200606,RR,2291.0
7758,200607,RR,2365.0
7759,200608,RR,3013.0
7760,200609,RR,1843.0
7761,200610,RR,3350.0
7762,200611,RR,2334.0
7763,200612,RR,3251.0
7764,200701,RR,2530.0
7765,200702,RR,2885.0
7766,200703,RR,3519.0
7767,200704,RR,2635.0
7768,200705,RR,2555.0
7769,200706,RR,3210.0
7770,200707,RR,3001.0
7771,200708,RR,3026.0
7772,200709,RR,2157.0
7773,200710,RR,3655.0
7774,200711,RR,2908.0
7775,200712,RR,3850.0
7776,200801,RR,5564
7777,200802,RR,4858
7778,200803,RR,4369
7779,200804,RR,5565
7780,200805,RR,4825
7781,200806,RR,3693
7782,200807,RR,3922
7783,200808,RR,4293
7784,200809,RR,3131
7785,200810,RR,4837
7786,200811,RR,6646
7787,200812,RR,8306
7788,200901,RR,3789
7789,200902,RR,4322
7790,200903,RR,6586
7791,200904,RR,3765
7792,200905,RR,3991
7793,200906,RR,3566
7794,200907,RR,7338
7795,200908,RR,6946
7796,200909,RR,4990
7797,200910,RR,6286
7798,200911,RR,6073
7799,200912,RR,5412
7800,201001,RR,7224
7801,201002,RR,7534
7802,201003,RR,7626
7803,201004,RR,6218
7804,201005,RR,6211
7805,201006,RR,6338
7806,201007,RR,7085
7807,201008,RR,7315
7808,201009,RR,6640
7809,201010,RR,6459
7810,201011,RR,8807
7811,201012,RR,8951
7812,201101,RR,11753
7813,201102,RR,10452
7814,201103,RR,10200
7815,201104,RR,8940.0
7816,201105,RR,7316.0
7817,201106,RR,6204.0
7818,201107,RR,8290.0
7819,201108,RR,7870.0
7820,201109,RR,6693.0
7821,201110,RR,6684.0
7822,201111,RR,8833.0
7823,201112,RR,9774.0
7824,201201,RR,9914.0
7825,201202,RR,9563.0
7826,201203,RR,9217.0
7827,201204,RR,8291.0
7828,201205,RR,9572.0
7829,201206,RR,7885.0
7830,201207,RR,7461.0
7831,201208,RR,9928.0
7832,201209,RR,6799.0
7833,201210,RR,6685.0
7834,201211,RR,7509.0
7835,201212,RR,7242.0
7836,201301,RR,8872.0
7837,201302,RR,9111.0
7838,201303,RR,11886.0
7839,201304,RR,13366.0
7840,201305,RR,9793.0
7841,201306,RR,8558.0
7842,201307,RR,9703.0
7843,201308,RR,9367.0
7844,201309,RR,9775.0
7845,201310,RR,9853.0
7846,201311,RR,11224.0
7847,201312,RR,10406.0
7848,201401,RR,10334.0
7849,201402,RR,9723.0
7850,201403,RR,10850.0
7851,201404,RR,11072.0
7852,201405,RR,9501.0
7853,201406,RR,11617.0
7854,201407,RR,10944.0
7855,201408,RR,11447.0
7856,201409,RR,11006.0
7857,201410,RR,13322.0
7858,201411,RR,11245.0
7859,201412,RR,8592.0
7860,201501,RR,12845.0
7861,201502,RR,9759.0
7862,201503,RR,9856.0
7863,201504,RR,9468.0
7864,201505,RR,11937.0
7865,201506,RR,8438.0
7866,201507,RR,15279.0
7867,201508,RR,12303.0
7868,201509,RR,10868.0
7869,201510,RR,12857.0
7870,201511,RR,10157.0
7871,201512,RR,9416.0
7872,201601,RR,63261.0
7873,201602,RR,35374.0
7874,201603,RR,38719.0
7875,201604,RR,66998.0
7876,201605,RR,52881.0
7877,201606,RR,50305.0
7878,201607,RR,48796.0
7879,201608,RR,52316.0
7880,201609,RR,51626.0
7881,201610,RR,52073.0
7882,201611,RR,52048.0
7883,201612,RR,53390.0
7884,201701,RR,8438.0
7885,201702,RR,6557.0
7886,201703,RR,8184.0
7887,201704,RR,8092.0
7888,201705,RR,7806.0
7889,201706,RR,10831.0
7890,201707,RR,7703.0
7891,201708,RR,8956.0
7892,201709,RR,8626.0
7893,201710,RR,6735.0
7894,201711,RR,9161.0
7895,201712,RR,8634.0
7896,201801,RR,7115.0
7897,201802,RR,2781.0
7898,201803,RR,7490.0
7899,201804,RR,7043.0
7900,201805,RR,4877.0
7901,201806,RR,7031.0
7902,201807,RR,5988.0
7903,201808,RR,7275.0
7904,201809,RR,9468.0
7905,201810,RR,7970.0
7906,201811,RR,7866.0
7907,201812,RR,8108.0
7908,201901,RR,9908.0
7909,201902,RR,10723.0
7910,201903,RR,10625.0
7911,201904,RR,10593.0
7912,201905,RR,10681.0
7913,201906,RR,7887.0
7914,201907,RR,9751.0
7915,201908,RR,9654.0
7916,201909,RR,9422.0
7917,201910,RR,11160.0
7918,201911,RR,10491.0
7919,201912,RR,10225.0
7920,199001,RS,138590
7921,199002,RS,89165
7922,199003,RS,109681
7923,199004,RS,108513
7924,199005,RS,138613
7925,199006,RS,129918
7926,199007,RS,150889
7927,199008,RS,163171
7928,199009,RS,125306
7929,199010,RS,136306
7930,199011,RS,126112
7931,199012,RS,123406
7932,199101,RS,133455
7933,199102,RS,117969
7934,199103,RS,137200
7935,199104,RS,142663
7936,199105,RS,139282
7937,199106,RS,135390
7938,199107,RS,155001
7939,199108,RS,142295
7940,199109,RS,160654
7941,199110,RS,151835
7942,199111,RS,127165
7943,199112,RS,125376
7944,199201,RS,123626
7945,199202,RS,111175
7946,199203,RS,123255
7947,199204,RS,107925
7948,199205,RS,117550
7949,199206,RS,112479
7950,199207,RS,134056
7951,199208,RS,121029
7952,199209,RS,124907
7953,199210,RS,129158
7954,199211,RS,127662
7955,199212,RS,131762
7956,199301,RS,109936
7957,199302,RS,114187
7958,199303,RS,139694
7959,199304,RS,114449
7960,199305,RS,124728
7961,199306,RS,117689
7962,199307,RS,107198
7963,199308,RS,114031
7964,199309,RS,117556
7965,199310,RS,113165
7966,199311,RS,117249
7967,199312,RS,130422
7968,199401,RS,134757
7969,199402,RS,115366
7970,199403,RS,131683
7971,199404,RS,117669
7972,199405,RS,132931
7973,199406,RS,132641
7974,199407,RS,112407
7975,199408,RS,149773
7976,199409,RS,160147
7977,199410,RS,143113
7978,199411,RS,145179
7979,199412,RS,136952
7980,199501,RS,136196
7981,199502,RS,136038
7982,199503,RS,155693
7983,199504,RS,133917
7984,199505,RS,162075
7985,199506,RS,145320
7986,199507,RS,123449
7987,199508,RS,134837
7988,199509,RS,133774
7989,199510,RS,138520
7990,199511,RS,142399
7991,199512,RS,137535
7992,199601,RS,134502
7993,199602,RS,126989
7994,199603,RS,149394
7995,199604,RS,143790
7996,199605,RS,166678
7997,199606,RS,130881
7998,199607,RS,155297
7999,199608,RS,150723
8000,199609,RS,142002
8001,199610,RS,148499
8002,199611,RS,167406
8003,199612,RS,150503
8004,199701,RS,164692
8005,199702,RS,144261
8006,199703,RS,161529
8007,199704,RS,171827
8008,199705,RS,168235
8009,199706,RS,159935
8010,199707,RS,177892
8011,199708,RS,160160
8012,199709,RS,190576
8013,199710,RS,171599
8014,199711,RS,166651
8015,199712,RS,181879
8016,199801,RS,172360
8017,199802,RS,161386
8018,199803,RS,190689
8019,199804,RS,174859
8020,199805,RS,170765
8021,199806,RS,181733
8022,199807,RS,186579
8023,199808,RS,171982
8024,199809,RS,193557
8025,199810,RS,207377
8026,199811,RS,200569
8027,199812,RS,182795
8028,199901,RS,185836
8029,199902,RS,167826
8030,199903,RS,208849
8031,199904,RS,169170
8032,199905,RS,177922
8033,199906,RS,181617
8034,199907,RS,172988
8035,199908,RS,205426
8036,199909,RS,172924
8037,199910,RS,182637
8038,199911,RS,201248
8039,199912,RS,194421
8040,200001,RS,172910
8041,200002,RS,177501
8042,200003,RS,188724
8043,200004,RS,165516
8044,200005,RS,183758
8045,200006,RS,164983
8046,200007,RS,172020
8047,200008,RS,192764
8048,200009,RS,158417
8049,200010,RS,171785
8050,200011,RS,187476
8051,200012,RS,166032
8052,200101,RS,177583.33333333334
8053,200102,RS,177583.33333333334
8054,200103,RS,177583.33333333334
8055,200104,RS,177583.33333333334
8056,200105,RS,177583.33333333334
8057,200106,RS,177583.33333333334
8058,200107,RS,177583.33333333334
8059,200108,RS,177583.33333333334
8060,200109,RS,177583.33333333334
8061,200110,RS,177583.33333333334
8062,200111,RS,177583.33333333334
8063,200112,RS,177583.33333333334
8064,200201,RS,178750.0
8065,200202,RS,178750.0
8066,200203,RS,178750.0
8067,200204,RS,178750.0
8068,200205,RS,178750.0
8069,200206,RS,178750.0
8070,200207,RS,178750.0
8071,200208,RS,178750.0
8072,200209,RS,178750.0
8073,200210,RS,178750.0
8074,200211,RS,178750.0
8075,200212,RS,178750.0
8076,200301,RS,188093.0
8077,200302,RS,170973.0
8078,200303,RS,174880.0
8079,200304,RS,178111.0
8080,200305,RS,184331.0
8081,200306,RS,160740.0
8082,200307,RS,175805.0
8083,200308,RS,179478.0
8084,200309,RS,177581.0
8085,200310,RS,190158.0
8086,200311,RS,166277.0
8087,200312,RS,156573.0
8088,200401,RS,174261.0
8089,200402,RS,164909.054
8090,200403,RS,202662.0
8091,200404,RS,174149.0
8092,200405,RS,159955.0
8093,200406,RS,180711.3
8094,200407,RS,181807.0
8095,200408,RS,186124.0
8096,200409,RS,162686.97
8097,200410,RS,179882.59
8098,200411,RS,172935.0
8099,200412,RS,176633.0
8100,200501,RS,168412.0
8101,200502,RS,153593.111
8102,200503,RS,166196.0
8103,200504,RS,150226.0
8104,200505,RS,154220.0
8105,200506,RS,163261.0
8106,200507,RS,161492.0
8107,200508,RS,173938.0
8108,200509,RS,154493.0
8109,200510,RS,153438.0
8110,200511,RS,185306.0
8111,200512,RS,181484.0
8112,200601,RS,170928.0
8113,200602,RS,160527.95
8114,200603,RS,195809.0
8115,200604,RS,159962.0
8116,200605,RS,183965.42
8117,200606,RS,162528.262
8118,200607,RS,174380.2
8119,200608,RS,184400.0
8120,200609,RS,171344.0
8121,200610,RS,190782.485
8122,200611,RS,182346.0
8123,200612,RS,169954.29
8124,200701,RS,179615.0
8125,200702,RS,158886.0
8126,200703,RS,191003.0
8127,200704,RS,178867.0
8128,200705,RS,186781.0
8129,200706,RS,174657.0
8130,200707,RS,186040.0
8131,200708,RS,200352.0
8132,200709,RS,189412.0
8133,200710,RS,219425.0
8134,200711,RS,221717.0
8135,200712,RS,194188.0
8136,200801,RS,220955
8137,200802,RS,208475
8138,200803,RS,206443
8139,200804,RS,225882
8140,200805,RS,218981
8141,200806,RS,204735
8142,200807,RS,239142
8143,200808,RS,225818
8144,200809,RS,250363
8145,200810,RS,249948
8146,200811,RS,230210
8147,200812,RS,237590
8148,200901,RS,199662
8149,200902,RS,195022
8150,200903,RS,241787
8151,200904,RS,228783
8152,200905,RS,217827
8153,200906,RS,221613
8154,200907,RS,226357
8155,200908,RS,220979
8156,200909,RS,209868
8157,200910,RS,255586
8158,200911,RS,234473
8159,200912,RS,233783
8160,201001,RS,218089
8161,201002,RS,217799
8162,201003,RS,274172
8163,201004,RS,240049
8164,201005,RS,235199
8165,201006,RS,251884
8166,201007,RS,250763
8167,201008,RS,267189
8168,201009,RS,253323
8169,201010,RS,287265
8170,201011,RS,285991
8171,201012,RS,288589
8172,201101,RS,258457
8173,201102,RS,239847
8174,201103,RS,292770
8175,201104,RS,258432.0
8176,201105,RS,296282.0
8177,201106,RS,295748.0
8178,201107,RS,280502.0
8179,201108,RS,278658.0
8180,201109,RS,284930.0
8181,201110,RS,310394.0
8182,201111,RS,311065.0
8183,201112,RS,292092.0
8184,201201,RS,294069.0
8185,201202,RS,271544.0
8186,201203,RS,299910.0
8187,201204,RS,280566.0
8188,201205,RS,324204.0
8189,201206,RS,291989.0
8190,201207,RS,289212.0
8191,201208,RS,325603.0
8192,201209,RS,252327.0
8193,201210,RS,298282.0
8194,201211,RS,313289.0
8195,201212,RS,246794.0
8196,201301,RS,299585.0
8197,201302,RS,270936.0
8198,201303,RS,269996.0
8199,201304,RS,310597.0
8200,201305,RS,298972.0
8201,201306,RS,263791.0
8202,201307,RS,310117.0
8203,201308,RS,284763.0
8204,201309,RS,290774.0
8205,201310,RS,323114.0
8206,201311,RS,308596.0
8207,201312,RS,274479.0
8208,201401,RS,275082.0
8209,201402,RS,290431.0
8210,201403,RS,303414.0
8211,201404,RS,296811.0
8212,201405,RS,321450.0
8213,201406,RS,260947.0
8214,201407,RS,293558.0
8215,201408,RS,313526.0
8216,201409,RS,321810.0
8217,201410,RS,314755.0
8218,201411,RS,302292.0
8219,201412,RS,272006.0
8220,201501,RS,251145.0
8221,201502,RS,270996.0
8222,201503,RS,341590.0
8223,201504,RS,282191.0
8224,201505,RS,288807.0
8225,201506,RS,272573.0
8226,201507,RS,244763.0
8227,201508,RS,284956.0
8228,201509,RS,251168.0
8229,201510,RS,265937.0
8230,201511,RS,250174.0
8231,201512,RS,237822.0
8232,201601,RS,251978.0
8233,201602,RS,254252.0
8234,201603,RS,259395.0
8235,201604,RS,224342.0
8236,201605,RS,251984.0
8237,201606,RS,262133.0
8238,201607,RS,252646.0
8239,201608,RS,245702.0
8240,201609,RS,233952.0
8241,201610,RS,216512.0
8242,201611,RS,248864.0
8243,201612,RS,221927.0
8244,201701,RS,218098.0
8245,201702,RS,196675.0
8246,201703,RS,251395.0
8247,201704,RS,199081.0
8248,201705,RS,220793.0
8249,201706,RS,211546.0
8250,201707,RS,244680.0
8251,201708,RS,252183.0
8252,201709,RS,249403.0
8253,201710,RS,208299.0
8254,201711,RS,238414.0
8255,201712,RS,213179.0
8256,201801,RS,221534.0
