estados,data,pib_pc,pib_pmc,pib_pcpt,populacao,pib_cc,ipca,incc,igp,selic,idh_long,idh_renda,idh_educacao,nfsp,estoque,desemprego,producao,consumo
PR,201010,175601937.7666787,173200675.27425304,1.4889648950121213,4990749.0,9686543.64223277,7.27,1.01,1.03,0.032927,0.777,0.6729999999999999,0.547,0.93,6930862.75002851,6.7962411342,46913.0,326660.0
RJ,201010,344748831.19161916,340072722.9707381,1.9511338778098488,15941939.0,19418294.593972445,7.27,1.01,1.03,0.032927,0.835,0.635,0.675,0.93,6930862.75002851,9.2489505959,66090.0,366444.0
RN,201010,29085909.713588163,28699481.59160593,0.8155524387151516,1818175.0,2045563.8733440682,7.27,1.01,1.03,0.032927,0.792,0.782,0.597,0.93,6930862.75002851,11.6935921536,56507.0,74257.0
RO,201010,18868353.188238945,18623582.428217344,1.0494171599068185,2107698.0,2334214.496524852,7.27,1.01,1.03,0.032927,0.84,0.6779999999999999,0.642,0.93,6930862.75002851,9.121725941000001,60892.0,98639.0
RR,201010,5490831.686412258,5417777.572637425,1.1007940389151514,5328133.0,464118.813042724,7.27,1.01,1.03,0.032927,0.8,0.769,0.5770000000000001,0.93,6930862.75002851,11.318673743699998,0.0,6459.0
RS,201010,186001087.56831416,183542292.96649784,1.537053533278788,3229163.0,9015012.82096568,7.27,1.01,1.03,0.032927,0.809,0.7120000000000001,0.628,0.93,6930862.75002851,6.6920419243,0.0,287265.0
SC,201010,117961615.86552268,116399330.84792969,1.699354015074242,7187355.0,8112045.565751622,7.27,1.01,1.03,0.032927,0.86,0.695,0.6970000000000001,0.93,6930862.75002851,5.647960509400001,0.0,267393.0
SE,201010,21305031.179453388,21030018.20745185,0.9211172347507576,2610476.0,1550234.4938593432,7.27,1.01,1.03,0.032927,0.845,0.773,0.7190000000000001,0.93,6930862.75002851,12.0057476323,0.0,45091.0
SP,201010,973629984.444756,960442242.4342641,2.0929608767348493,8511279.0,54188069.64169618,7.27,1.01,1.03,0.032927,0.7809999999999999,0.789,0.56,0.93,6930862.75002851,9.8006797258,0.0,1231045.0
TO,201010,13350241.513643742,13175956.74293369,0.8693628638863639,12916705.0,1284503.557975756,7.27,1.01,1.03,0.032927,0.7929999999999999,0.672,0.624,0.93,6930862.75002851,7.883585097999999,0.0,37019.0
AC,201011,6916820.082351399,6869194.564250208,0.860914537090909,2415077.0,636198.498207305,8.29,0.91,1.58,0.032927,0.777,0.7390000000000001,0.5589999999999999,0.99,6930862.75002851,7.5567235473,0.0,18846.0
AL,201011,22261488.939660765,22107822.323261283,0.6275342959287878,1133265.0,1600566.817933053,8.29,0.91,1.58,0.032927,0.755,0.6709999999999999,0.52,0.99,6930862.75002851,12.1267719243,0.0,55138.0
AM,201011,45781871.4828743,45487038.31504898,1.1607178921075756,217583.0,2997341.1944999164,8.29,0.91,1.58,0.032927,0.813,0.6409999999999999,0.629,0.99,6930862.75002851,12.441820301,0.0,71753.0
AP,201011,6964135.767173277,6915240.145692351,0.930567511940909,9138463.0,340565.5193476552,8.29,0.91,1.58,0.032927,0.805,0.6940000000000001,0.561,0.99,6930862.75002851,13.7561240345,0.0,12009.0
BA,201011,123790898.19875988,122940583.64894438,0.7626209176916666,4542048.0,9853867.122206267,8.29,0.91,1.58,0.032927,0.7829999999999999,0.677,0.555,0.99,6930862.75002851,10.6699441943,0.0,304030.0
CE,201011,62977314.13094477,62563333.66609746,0.6682145695143941,1491878.0,4252491.611067468,8.29,0.91,1.58,0.032927,0.7929999999999999,0.6629999999999999,0.615,0.99,6930862.75002851,7.9116600356,0.0,137036.0
DF,201011,110992471.3713026,110243368.4991336,3.877140680726515,31588794.0,5286804.554694831,8.29,0.91,1.58,0.032927,0.873,0.6509999999999999,0.742,0.99,6930862.75002851,11.463591267,27740.0,93999.0
ES,201011,63234627.83298788,62842061.84230934,1.562318968984849,918400.0,4007691.7269332414,8.29,0.91,1.58,0.032927,0.835,0.863,0.653,0.99,6930862.75002851,8.4774788927,31998.0,102700.0
GO,201011,85123175.56828624,84546862.33598095,1.2614441686075757,428006.0,6831187.605786468,8.29,0.91,1.58,0.032927,0.8270000000000001,0.743,0.6459999999999999,0.99,6930862.75002851,8.5067968461,38831.0,228358.0
MA,201011,37598481.94681076,37339056.84433589,0.5192906958954547,2548092.0,3383619.0067689833,8.29,0.91,1.58,0.032927,0.757,0.742,0.562,0.99,6930862.75002851,8.3635083776,33123.0,122642.0
MG,201011,276931231.72206086,275173930.55244416,1.2508701210454547,2165852.0,18306672.549494192,8.29,0.91,1.58,0.032927,0.833,0.612,0.629,0.99,6930862.75002851,8.0993013048,36514.0,544711.0
MS,201011,37665667.89110471,37425945.18046836,1.3832405021204544,299305.0,2266890.8080173233,8.29,0.91,1.58,0.032927,0.821,0.74,0.635,0.99,6930862.75002851,7.209114999800001,35643.0,70414.0
MT,201011,45667634.83821149,45342206.1941049,1.3634558701083337,12014023.0,2752323.240047686,8.29,0.91,1.58,0.032927,0.838,0.732,0.638,0.99,6930862.75002851,6.8663627813,41632.0,108130.0
PA,201011,67942885.30960257,67553784.67448619,0.8102971357818182,6433713.0,4169671.9832065264,8.29,0.91,1.58,0.032927,0.7829999999999999,0.73,0.555,0.99,6930862.75002851,10.2439478315,40631.0,148366.0
PB,201011,27338056.938921247,27146913.329500835,0.6514908817522728,1639035.0,1675110.4213906832,8.29,0.91,1.58,0.032927,0.83,0.6559999999999999,0.6679999999999999,0.99,6930862.75002851,9.835665925,42304.0,71732.0
PE,201011,75261133.5049575,74784582.61079739,0.7626623699401516,2649747.0,6409827.604717342,8.29,0.91,1.58,0.032927,0.789,0.757,0.528,0.99,6930862.75002851,13.0949003744,45167.0,243761.0
PI,201011,17909736.942341916,17791815.593312725,0.518111275619697,4098513.0,1462240.2298500603,8.29,0.91,1.58,0.032927,0.789,0.6459999999999999,0.574,0.99,6930862.75002851,5.2088517126,40458.0,58307.0
PR,201011,176224726.05514526,175024094.80893245,1.4937185457393938,4990749.0,9839026.589188263,8.29,0.91,1.58,0.032927,0.777,0.6729999999999999,0.547,0.99,6930862.75002851,6.7962411342,41579.0,333032.0
RJ,201011,346271585.80177164,343933531.69133115,1.9590702167507577,15941939.0,19660521.9738664,8.29,0.91,1.58,0.032927,0.835,0.635,0.675,0.99,6930862.75002851,9.2489505959,256614.0,365448.0
RN,201011,29278000.481448706,29084786.42045759,0.8180958593075758,1818175.0,2051358.4913980288,8.29,0.91,1.58,0.032927,0.792,0.782,0.597,0.99,6930862.75002851,11.6935921536,216880.0,73831.0
RO,201011,19039448.93994417,18917063.55993337,1.0496336632075758,2107698.0,2386032.680770698,8.29,0.91,1.58,0.032927,0.84,0.6779999999999999,0.642,0.99,6930862.75002851,9.121725941000001,252391.0,103767.0
RR,201011,5526274.128362955,5489747.0714755375,1.0991637282742424,5328133.0,478567.13420425897,8.29,0.91,1.58,0.032927,0.8,0.769,0.5770000000000001,0.99,6930862.75002851,11.318673743699998,226448.0,8807.0
RS,201011,187326784.40511283,186097387.10420468,1.5467358894810608,3229163.0,9188564.083552228,8.29,0.91,1.58,0.032927,0.809,0.7120000000000001,0.628,0.99,6930862.75002851,6.6920419243,248798.0,285991.0
SC,201011,118779393.21094492,117998250.70214842,1.7055865547954543,7187355.0,8295203.698553952,8.29,0.91,1.58,0.032927,0.86,0.695,0.6970000000000001,0.99,6930862.75002851,5.647960509400001,238051.0,260253.0
SE,201011,21508981.079136614,21371474.59313585,0.9260909744712122,2610476.0,1600645.665889128,8.29,0.91,1.58,0.032927,0.845,0.773,0.7190000000000001,0.99,6930862.75002851,12.0057476323,242159.0,43149.0
SP,201011,978075176.3256793,971481305.3204333,2.097633459042424,8511279.0,55363177.7633154,8.29,0.91,1.58,0.032927,0.7809999999999999,0.789,0.56,0.99,6930862.75002851,9.8006797258,258129.0,1223599.0
TO,201011,13462662.62479774,13375520.239442715,0.869499059693182,12916705.0,1313738.9937738343,8.29,0.91,1.58,0.032927,0.7929999999999999,0.672,0.624,0.99,6930862.75002851,7.883585097999999,246919.0,39748.0
AC,201012,6934174.501903633,6934174.501903633,0.8583072934999999,2415077.0,628294.32384631,8.94,1.04,0.38,0.03292531818,0.777,0.7390000000000001,0.5589999999999999,1.23,6930862.75002851,7.5567235473,270304.0,14332.0
AL,201012,22311879.059148885,22311879.059148885,0.6276167864333334,1133265.0,1610756.8333983773,8.94,1.04,0.38,0.03292531818,0.755,0.6709999999999999,0.52,1.23,6930862.75002851,12.1267719243,291005.0,57804.0
AM,201012,46185528.94518594,46185528.94518594,1.1649531263416668,217583.0,3041357.193664195,8.94,1.04,0.38,0.03292531818,0.813,0.6409999999999999,0.629,1.23,6930862.75002851,12.441820301,283497.0,79148.0
AP,201012,6968238.418047655,6968238.418047655,0.9231830679166666,9138463.0,343526.1670058717,8.94,1.04,0.38,0.03292531818,0.805,0.6940000000000001,0.561,1.23,6930862.75002851,13.7561240345,604622.0,15811.0
BA,201012,124130422.19636391,124130422.19636391,0.7641082082166666,4542048.0,10023959.757955823,8.94,1.04,0.38,0.03292531818,0.7829999999999999,0.677,0.555,1.23,6930862.75002851,10.6699441943,648038.0,295281.0
CE,201012,63413514.58852942,63413514.58852942,0.6726964900416669,1491878.0,4333408.324425722,8.94,1.04,0.38,0.03292531818,0.7929999999999999,0.6629999999999999,0.615,1.23,6930862.75002851,7.9116600356,783438.0,201888.0
DF,201012,111485204.32013799,111485204.32013799,3.8949770738833327,31588794.0,5375067.4550903635,8.94,1.04,0.38,0.03292531818,0.873,0.6509999999999999,0.742,1.23,6930862.75002851,11.463591267,696932.0,87008.0
ES,201012,63999766.24634018,63999766.24634018,1.5736488355,918400.0,4020843.0827747504,8.94,1.04,0.38,0.03292531818,0.835,0.863,0.653,1.23,6930862.75002851,8.4774788927,785497.0,100920.0
GO,201012,85475499.74843872,85475499.74843872,1.2624147704916666,428006.0,7003734.674957268,8.94,1.04,0.38,0.03292531818,0.8270000000000001,0.743,0.6459999999999999,1.23,6930862.75002851,8.5067968461,756129.0,213644.0
MA,201012,37685141.67509025,37685141.67509025,0.5187745029166668,2548092.0,3405662.8493497963,8.94,1.04,0.38,0.03292531818,0.757,0.742,0.562,1.23,6930862.75002851,8.3635083776,779842.0,140605.0
MG,201012,279742805.93600553,279742805.93600553,1.2630492355583336,2165852.0,18468130.08113947,8.94,1.04,0.38,0.03292531818,0.833,0.612,0.629,1.23,6930862.75002851,8.0993013048,872764.0,538872.0
MS,201012,38038011.50195017,38038011.50195017,1.3908439402083332,299305.0,2317042.018636033,8.94,1.04,0.38,0.03292531818,0.821,0.74,0.635,1.23,6930862.75002851,7.209114999800001,788817.0,69464.0
MT,201012,45626668.65067271,45626668.65067271,1.3602519911583335,12014023.0,2817977.548336344,8.94,1.04,0.38,0.03292531818,0.838,0.732,0.638,1.23,6930862.75002851,6.8663627813,807948.0,76336.0
PA,201012,69227915.28561041,69227915.28561041,0.8239280687333335,6433713.0,4266597.847077492,8.94,1.04,0.38,0.03292531818,0.7829999999999999,0.73,0.555,1.23,6930862.75002851,10.2439478315,757003.0,164830.0
PB,201012,27365468.78406293,27365468.78406293,0.6513780851916666,1639035.0,1706724.3064725704,8.94,1.04,0.38,0.03292531818,0.83,0.6559999999999999,0.6679999999999999,1.23,6930862.75002851,9.835665925,729768.0,72743.0
PE,201012,76039783.97933501,76039783.97933501,0.7693045555999999,2649747.0,6553895.646422858,8.94,1.04,0.38,0.03292531818,0.789,0.757,0.528,1.23,6930862.75002851,13.0949003744,24366.0,269049.0
PI,201012,18031067.51004597,18031067.51004597,0.5215433991000001,4098513.0,1511032.5731207938,8.94,1.04,0.38,0.03292531818,0.789,0.6459999999999999,0.574,1.23,6930862.75002851,5.2088517126,28115.0,58174.0
PR,201012,176847514.34361187,176847514.34361187,1.4984721964666667,4990749.0,9991509.536143756,8.94,1.04,0.38,0.03292531818,0.777,0.6729999999999999,0.547,1.23,6930862.75002851,6.7962411342,31733.0,291609.0
RJ,201012,347794340.4119241,347794340.4119241,1.967006555691667,15941939.0,19902749.353760347,8.94,1.04,0.38,0.03292531818,0.835,0.635,0.675,1.23,6930862.75002851,9.2489505959,31632.0,332539.0
RN,201012,29470091.249309245,29470091.249309245,0.8206392799,1818175.0,2057153.1094519896,8.94,1.04,0.38,0.03292531818,0.792,0.782,0.597,1.23,6930862.75002851,11.6935921536,40373.0,77403.0
RO,201012,19210544.6916494,19210544.6916494,1.0498501665083333,2107698.0,2437850.865016545,8.94,1.04,0.38,0.03292531818,0.84,0.6779999999999999,0.642,1.23,6930862.75002851,9.121725941000001,37759.0,86207.0
RR,201012,5561716.57031365,5561716.57031365,1.0975334176333331,5328133.0,493015.45536579407,8.94,1.04,0.38,0.03292531818,0.8,0.769,0.5770000000000001,1.23,6930862.75002851,11.318673743699998,44544.0,8951.0
RS,201012,188652481.2419115,188652481.2419115,1.5564182456833335,3229163.0,9362115.346138775,8.94,1.04,0.38,0.03292531818,0.809,0.7120000000000001,0.628,1.23,6930862.75002851,6.6920419243,47610.0,288589.0
SC,201012,119597170.55636716,119597170.55636716,1.7118190945166667,7187355.0,8478361.831356285,8.94,1.04,0.38,0.03292531818,0.86,0.695,0.6970000000000001,1.23,6930862.75002851,5.647960509400001,42858.0,228137.0
SE,201012,21712930.97881985,21712930.97881985,0.9310647141916668,2610476.0,1651056.8379189132,8.94,1.04,0.38,0.03292531818,0.845,0.773,0.7190000000000001,1.23,6930862.75002851,12.0057476323,44971.0,46128.0
SP,201012,982520368.2066026,982520368.2066026,2.1023060413500003,8511279.0,56538285.88493461,8.94,1.04,0.38,0.03292531818,0.7809999999999999,0.789,0.56,1.23,6930862.75002851,9.8006797258,47587.0,1086738.0
TO,201012,13575083.735951742,13575083.735951742,0.8696352555000003,12916705.0,1342974.4295719126,8.94,1.04,0.38,0.03292531818,0.7929999999999999,0.672,0.624,1.23,6930862.75002851,7.883585097999999,48498.0,35278.0
AC,201101,6934174.501903633,6934174.501903633,0.8583072934999999,1133265.0,628294.32384631,0.62,1.07,0.98,0.03292515,0.7835000000000001,0.7408333333333333,0.6045,1.22,7102235.53510611,6.45689849175,0.0,11415.0
AL,201101,22311879.059148885,22311879.059148885,0.6276167864333334,217583.0,1610756.8333983773,0.62,1.07,0.98,0.03292515,0.7525,0.6708333333333334,0.5549999999999999,1.22,7102235.53510611,11.2671478744,0.0,61858.0
AM,201101,46185528.94518594,46185528.94518594,1.1649531263416668,9138463.0,3041357.193664195,0.62,1.07,0.98,0.03292515,0.8065,0.6425000000000001,0.6445000000000001,1.22,7102235.53510611,10.858680390650001,0.0,71494.0
AP,201101,6968238.418047655,6968238.418047655,0.9231830679166666,4542048.0,343526.1670058717,0.62,1.07,0.98,0.03292515,0.7875000000000001,0.6933333333333332,0.6005,1.22,7102235.53510611,13.985468044649998,0.0,15404.0
BA,201101,124130422.19636391,124130422.19636391,0.7641082082166666,1491878.0,10023959.757955823,0.62,1.07,0.98,0.03292515,0.7865,0.6758333333333334,0.5725,1.22,7102235.53510611,10.589801814600001,0.0,287721.0
CE,201101,63413514.58852942,63413514.58852942,0.6726964900416669,31588794.0,4333408.324425722,0.62,1.07,0.98,0.03292515,0.7965,0.6641666666666667,0.6425000000000001,1.22,7102235.53510611,7.01453277295,0.0,141567.0
DF,201101,111485204.32013799,111485204.32013799,3.8949770738833327,918400.0,5375067.4550903635,0.62,1.07,0.98,0.03292515,0.8714999999999999,0.6541666666666667,0.7559999999999999,1.22,7102235.53510611,9.6710947094,0.0,90254.0
ES,201101,63999766.24634018,63999766.24634018,1.5736488355,428006.0,4020843.0827747504,0.62,1.07,0.98,0.03292515,0.8325,0.8608333333333333,0.6715,1.22,7102235.53510611,8.2251209794,0.0,108195.0
GO,201101,85475499.74843872,85475499.74843872,1.2624147704916666,2548092.0,7003734.674957268,0.62,1.07,0.98,0.03292515,0.8185,0.7424999999999999,0.6729999999999999,1.22,7102235.53510611,6.725683610000001,0.0,203609.0
MA,201101,37685141.67509025,37685141.67509025,0.5187745029166668,2165852.0,3405662.8493497963,0.62,1.07,0.98,0.03292515,0.7484999999999999,0.7416666666666667,0.5860000000000001,1.22,7102235.53510611,8.2438769764,0.0,94426.0
MG,201101,279742805.93600553,279742805.93600553,1.2630492355583336,299305.0,18468130.08113947,0.62,1.07,0.98,0.03292515,0.8265,0.6133333333333333,0.6445000000000001,1.22,7102235.53510611,7.264867366849999,0.0,516590.0
MS,201101,38038011.50195017,38038011.50195017,1.3908439402083332,12014023.0,2317042.018636033,0.62,1.07,0.98,0.03292515,0.8105,0.7416666666666667,0.6625,1.22,7102235.53510611,6.0362952877,0.0,69038.0
MT,201101,45626668.65067271,45626668.65067271,1.3602519911583335,6433713.0,2817977.548336344,0.62,1.07,0.98,0.03292515,0.8440000000000001,0.7316666666666667,0.659,1.22,7102235.53510611,7.2504327086,61197.0,79550.0
PA,201101,69227915.28561041,69227915.28561041,0.8239280687333335,1639035.0,4266597.847077492,0.62,1.07,0.98,0.03292515,0.7815000000000001,0.7316666666666667,0.5775,1.22,7102235.53510611,9.93126881635,54604.0,140059.0
PB,201101,27365468.78406293,27365468.78406293,0.6513780851916666,2649747.0,1706724.3064725704,0.62,1.07,0.98,0.03292515,0.825,0.6583333333333333,0.6940000000000001,1.22,7102235.53510611,10.10336013365,61674.0,92731.0
PE,201101,76039783.97933501,76039783.97933501,0.7693045555999999,4098513.0,6553895.646422858,0.62,1.07,0.98,0.03292515,0.7795000000000001,0.7591666666666667,0.5589999999999999,1.22,7102235.53510611,11.318440656199998,58269.0,214807.0
PI,201101,18031067.51004597,18031067.51004597,0.5215433991000001,4990749.0,1511032.5731207938,0.62,1.07,0.98,0.03292515,0.7895000000000001,0.6483333333333333,0.597,1.22,7102235.53510611,6.12309445545,53758.0,59203.0
PR,201101,176847514.34361187,176847514.34361187,1.4984721964666667,15941939.0,9991509.536143756,0.62,1.07,0.98,0.03292515,0.7685,0.6758333333333334,0.5735,1.22,7102235.53510611,5.895050288999999,51226.0,313591.0
RJ,201101,347794340.4119241,347794340.4119241,1.967006555691667,1818175.0,19902749.353760347,0.62,1.07,0.98,0.03292515,0.8325,0.6408333333333334,0.6875,1.22,7102235.53510611,8.756049444150001,60546.0,328629.0
RN,201101,29470091.249309245,29470091.249309245,0.8206392799,2107698.0,2057153.1094519896,0.62,1.07,0.98,0.03292515,0.8109999999999999,0.78,0.6085,1.22,7102235.53510611,11.109852045250001,64615.0,74006.0
RO,201101,19210544.6916494,19210544.6916494,1.0498501665083333,5328133.0,2437850.865016545,0.62,1.07,0.98,0.03292515,0.835,0.6816666666666666,0.6559999999999999,1.22,7102235.53510611,6.667172751,59757.0,86627.0
RR,201101,5561716.57031365,5561716.57031365,1.0975334176333331,3229163.0,493015.45536579407,0.62,1.07,0.98,0.03292515,0.78,0.7725,0.6085,1.22,7102235.53510611,10.5434976037,61657.0,11753.0
RS,201101,188652481.2419115,188652481.2419115,1.5564182456833335,7187355.0,9362115.346138775,0.62,1.07,0.98,0.03292515,0.7795000000000001,0.7083333333333333,0.6890000000000001,1.22,7102235.53510611,5.8533629744,57641.0,258457.0
SC,201101,119597170.55636716,119597170.55636716,1.7118190945166667,2610476.0,8478361.831356285,0.62,1.07,0.98,0.03292515,0.85,0.6991666666666666,0.7184999999999999,1.22,7102235.53510611,4.6268090346,61142.0,231765.0
SE,201101,21712930.97881985,21712930.97881985,0.9310647141916668,8511279.0,1651056.8379189132,0.62,1.07,0.98,0.03292515,0.8374999999999999,0.7725,0.7545,1.22,7102235.53510611,10.4813800964,0.0,45646.0
SP,201101,982520368.2066026,982520368.2066026,2.1023060413500003,12916705.0,56538285.88493461,0.62,1.07,0.98,0.03292515,0.7805,0.7925,0.585,1.22,7102235.53510611,8.4735440503,0.0,1046862.0
TO,201101,13575083.735951742,13575083.735951742,0.8696352555000003,2448267.0,1342974.4295719126,0.62,1.07,0.98,0.03292515,0.7915000000000001,0.675,0.647,1.22,7102235.53510611,7.606118625200001,0.0,32445.0
AC,201102,6931979.546650965,6984235.657324542,0.8567916260469698,1133265.0,619629.4670387977,0.75,0.77,0.96,0.032927,0.7835000000000001,0.7408333333333333,0.6045,1.18,7102235.53510611,6.45689849175,0.0,13360.0
AL,201102,22478437.52387573,22661023.22838836,0.6340392378674243,217583.0,1627512.811447309,0.75,0.77,0.96,0.032927,0.7525,0.6708333333333334,0.5549999999999999,1.18,7102235.53510611,11.2671478744,0.0,60153.0
AM,201102,46534241.06719718,46912520.44455899,1.1758811044833335,9138463.0,3027274.656424292,0.75,0.77,0.96,0.032927,0.8065,0.6425000000000001,0.6445000000000001,1.18,7102235.53510611,10.858680390650001,0.0,64471.0
AP,201102,7005372.353813457,7061157.678034844,0.9283465611189392,4542048.0,352149.05692660704,0.75,0.77,0.96,0.032927,0.7875000000000001,0.6933333333333332,0.6005,1.18,7102235.53510611,13.985468044649998,0.0,11193.0
BA,201102,124057137.37484664,124989759.62229684,0.7669407962651514,1491878.0,10048587.995835932,0.75,0.77,0.96,0.032927,0.7865,0.6758333333333334,0.5725,1.18,7102235.53510611,10.589801814600001,0.0,278180.0
CE,201102,63676194.18977962,64177601.04285344,0.6757800878068183,31588794.0,4374870.62491335,0.75,0.77,0.96,0.032927,0.7965,0.6641666666666667,0.6425000000000001,1.18,7102235.53510611,7.01453277295,0.0,115864.0
DF,201102,111477019.87366468,112319429.90945634,3.893616980719696,918400.0,5350648.826752315,0.75,0.77,0.96,0.032927,0.8714999999999999,0.6541666666666667,0.7559999999999999,1.18,7102235.53510611,9.6710947094,0.0,98661.0
ES,201102,64807636.9400795,65358829.46102258,1.6004114287287878,428006.0,4023714.537892078,0.75,0.77,0.96,0.032927,0.8325,0.8608333333333333,0.6715,1.18,7102235.53510611,8.2251209794,0.0,107909.0
GO,201102,85792780.27404791,86465569.75362408,1.2685652843628787,2548092.0,7037441.683501389,0.75,0.77,0.96,0.032927,0.8185,0.7424999999999999,0.6729999999999999,1.18,7102235.53510611,6.725683610000001,0.0,213322.0
MA,201102,37789453.397562094,38083119.14284871,0.519904168109091,2165852.0,3414329.628549226,0.75,0.77,0.96,0.032927,0.7484999999999999,0.7416666666666667,0.5860000000000001,1.18,7102235.53510611,8.2438769764,74329.0,104158.0
MG,201102,281210077.41437984,283447648.58970886,1.2721735285810607,299305.0,18633017.047535423,0.75,0.77,0.96,0.032927,0.8265,0.6133333333333333,0.6445000000000001,1.18,7102235.53510611,7.264867366849999,66604.0,558484.0
MS,201102,38299431.35410416,38608834.81149253,1.4008813123560604,12014023.0,2347159.711946305,0.75,0.77,0.96,0.032927,0.8105,0.7416666666666667,0.6625,1.18,7102235.53510611,6.0362952877,65741.0,65487.0
MT,201102,46217929.37103097,46612159.07640597,1.3766576883310608,6433713.0,2839350.245307908,0.75,0.77,0.96,0.032927,0.8440000000000001,0.7316666666666667,0.659,1.18,7102235.53510611,7.2504327086,61006.0,79407.0
PA,201102,69900131.95394987,70479577.0968887,0.8313867679765152,1639035.0,4359834.82721623,0.75,0.77,0.96,0.032927,0.7815000000000001,0.7316666666666667,0.5775,1.18,7102235.53510611,9.93126881635,64051.0,134612.0
PB,201102,27415363.157204743,27626461.099093344,0.6530106383856059,2649747.0,1708366.1874015494,0.75,0.77,0.96,0.032927,0.825,0.6583333333333333,0.6940000000000001,1.18,7102235.53510611,10.10336013365,59887.0,67200.0
PE,201102,76331473.05749458,76930777.44184557,0.773248443410606,4098513.0,6656133.18534462,0.75,0.77,0.96,0.032927,0.7795000000000001,0.7591666666666667,0.5589999999999999,1.18,7102235.53510611,11.318440656199998,73543.0,177932.0
PI,201102,18173029.07443855,18321195.63980245,0.5258268602477274,4990749.0,1523174.2572538315,0.75,0.77,0.96,0.032927,0.7895000000000001,0.6483333333333333,0.597,1.18,7102235.53510611,6.12309445545,66093.0,40233.0
PR,201102,177607459.60078937,179008060.30848968,1.5078510303037882,15941939.0,10126161.236609332,0.75,0.77,0.96,0.032927,0.7685,0.6758333333333334,0.5735,1.18,7102235.53510611,5.895050288999999,66012.0,308435.0
RJ,201102,349741227.937016,352533326.3838241,1.9775618327196967,1818175.0,19919044.091290697,0.75,0.77,0.96,0.032927,0.8325,0.6408333333333334,0.6875,1.18,7102235.53510611,8.756049444150001,72873.0,329562.0
RN,201102,29591605.76040913,29824577.395032793,0.8256320042174242,2107698.0,2089686.7955636363,0.75,0.77,0.96,0.032927,0.8109999999999999,0.78,0.6085,1.18,7102235.53510611,11.109852045250001,67459.0,61738.0
RO,201102,19325287.13570558,19480109.08044784,1.0617361012393938,5328133.0,2529054.639830824,0.75,0.77,0.96,0.032927,0.835,0.6816666666666666,0.6559999999999999,1.18,7102235.53510611,6.667172751,74921.0,89239.0
RR,201102,5573256.705151926,5616276.365715254,1.0999247075196967,3229163.0,488377.47241051093,0.75,0.77,0.96,0.032927,0.78,0.7725,0.6085,1.18,7102235.53510611,10.5434976037,106902.0,10452.0
RS,201102,188917965.11146823,190366706.96154708,1.562437267114394,7187355.0,9443492.946991643,0.75,0.77,0.96,0.032927,0.7795000000000001,0.7083333333333333,0.6890000000000001,1.18,7102235.53510611,5.8533629744,103309.0,239847.0
SC,201102,120029682.3132205,120970097.6501926,1.7188898264393941,2610476.0,8473104.10396803,0.75,0.77,0.96,0.032927,0.85,0.6991666666666666,0.7184999999999999,1.18,7102235.53510611,4.6268090346,106091.0,226547.0
SE,201102,21742216.19293345,21908853.23655613,0.9335630297446971,8511279.0,1658772.6074588182,0.75,0.77,0.96,0.032927,0.8374999999999999,0.7725,0.7545,1.18,7102235.53510611,10.4813800964,105821.0,43796.0
SP,201102,984353724.3504033,991936403.1262841,2.110447548325758,12916705.0,56419866.58562278,0.75,0.77,0.96,0.032927,0.7805,0.7925,0.585,1.18,7102235.53510611,8.4735440503,107442.0,1124482.0
TO,201102,13614808.92918325,13720773.129594242,0.8732406623886366,2448267.0,1315779.36512348,0.75,0.77,0.96,0.032927,0.7915000000000001,0.675,0.647,1.18,7102235.53510611,7.606118625200001,102185.0,30100.0
AC,201103,6929784.591398299,7034296.812745453,0.8552759585939395,1133265.0,610964.6102312853,0.97,0.56,0.61,0.032927,0.7835000000000001,0.7408333333333333,0.6045,1.15,7102235.53510611,6.45689849175,114113.0,12147.0
AL,201103,22644995.98860257,23010167.39762784,0.6404616893015153,217583.0,1644268.789496241,0.97,0.56,0.61,0.032927,0.7525,0.6708333333333334,0.5549999999999999,1.15,7102235.53510611,11.2671478744,102496.0,76210.0
AM,201103,46882953.18920842,47639511.94393204,1.1868090826250002,9138463.0,3013192.1191843883,0.97,0.56,0.61,0.032927,0.8065,0.6425000000000001,0.6445000000000001,1.15,7102235.53510611,10.858680390650001,114646.0,72246.0
AP,201103,7042506.289579258,7154076.938022032,0.933510054321212,4542048.0,360771.9468473426,0.97,0.56,0.61,0.032927,0.7875000000000001,0.6933333333333332,0.6005,1.15,7102235.53510611,13.985468044649998,112482.0,9357.0
BA,201103,123983852.5533294,125849097.04822975,0.7697733843136363,1491878.0,10073216.23371604,0.97,0.56,0.61,0.032927,0.7865,0.6758333333333334,0.5725,1.15,7102235.53510611,10.589801814600001,91839.0,280752.0
CE,201103,63938873.79102983,64941687.49717745,0.6788636855719697,31588794.0,4416332.925400978,0.97,0.56,0.61,0.032927,0.7965,0.6641666666666667,0.6425000000000001,1.15,7102235.53510611,7.01453277295,102570.0,141204.0
DF,201103,111468835.42719132,113153655.49877468,3.89225688755606,918400.0,5326230.198414268,0.97,0.56,0.61,0.032927,0.8714999999999999,0.6541666666666667,0.7559999999999999,1.15,7102235.53510611,9.6710947094,147024.0,103377.0
ES,201103,65615507.63381882,66717892.67570498,1.6271740219575759,428006.0,4026585.9930094057,0.97,0.56,0.61,0.032927,0.8325,0.8608333333333333,0.6715,1.15,7102235.53510611,8.2251209794,135364.0,102815.0
