index,estados,data,pib_pc,pib_pmc,pib_pcpt,pib_cc,populacao,incc,ipca,igp,selic,idh_l,idh_r,idh_e,nfsp,estoque,desemprego,producao,preco_ton,preco_saco,preco_kg
5954,PB,1991-03-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,8.33,63.15,7.25,0.4542281053,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5955,PB,1991-04-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,6.77,71.29,8.74,0.4203181818,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5956,PB,1991-05-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,13.19,84.02,6.53,0.4355714286,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5957,PB,1991-06-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,10.18,104.61,9.86,0.4923834,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5958,PB,1991-07-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,13.61,130.0,12.83,0.509028913,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5959,PB,1991-08-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,14.63,165.95,15.49,0.6670302727,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5960,PB,1991-09-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,21.11,207.52,16.19,0.8632857619,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5961,PB,1991-10-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,23.01,269.73,25.85,1.00826087,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5962,PB,1991-11-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,29.47,362.94,25.76,1.4142999,0.565,0.515,0.191,11.17,4782146.58522158,,,,,
5963,PB,1991-12-01,1407094.5972093667,42.48690455833333,0.433066913175,1389385.82169551,3201324.0,19.71,472.7,22.14,1.30058719,0.565,0.515,0.191,9.77,4782146.58522158,,,,,
5964,PB,1992-01-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,29.87,25.94,26.84,1.166181864,0.565,0.515,0.191,10.96,4879149.90415669,5.5730865914,,,,
5965,PB,1992-02-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,23.63,56.57,24.79,1.27180005,0.565,0.515,0.191,12.06,4879149.90415669,5.5730865914,,,,
5966,PB,1992-03-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,27.77,90.08,20.7,1.19658335,0.565,0.515,0.191,12.94,4879149.90415669,5.5730865914,,,,
5967,PB,1992-04-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,17.42,127.96,18.54,1.135298263,0.565,0.515,0.191,13.35,4879149.90415669,5.5730865914,,,,
5968,PB,1992-05-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,28.22,184.63,22.45,1.0402834,0.565,0.515,0.191,13.56,4879149.90415669,5.5730865914,,,,
5969,PB,1992-06-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,18.03,242.15,21.42,1.040460286,0.565,0.515,0.191,13.68,4879149.90415669,5.5730865914,,,,
5970,PB,1992-07-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,23.53,316.84,21.69,1.017275304,0.565,0.515,0.191,14.09,4879149.90415669,5.5730865914,,,,
5971,PB,1992-08-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,17.28,409.13,25.54,1.093031714,0.565,0.515,0.191,14.52,4879149.90415669,5.5730865914,,,,
5972,PB,1992-09-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,34.3,534.53,27.37,1.169587333,0.565,0.515,0.191,15.03,4879149.90415669,5.5730865914,,,,
5973,PB,1992-10-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,18.91,694.69,24.94,1.189126952,0.565,0.515,0.191,15.53,4879149.90415669,5.5730865914,,,,
5974,PB,1992-11-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,29.16,873.41,24.22,1.1785,0.565,0.515,0.191,15.8,4879149.90415669,5.5730865914,,,,
5975,PB,1992-12-01,1376131.57195595,396.21893500000004,0.42243218844999997,1456211.28797344,3229163.0,18.84,1119.1,23.7,1.053000091,0.565,0.515,0.191,16.9,4879149.90415669,5.5730865914,,,,
5976,PB,1993-01-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,36.9,30.35,28.73,1.26231665,0.565,0.515,0.191,17.6,4984414.32371892,5.6078747369,,,,
5977,PB,1993-02-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,22.59,62.91,26.51,1.420536944,0.565,0.515,0.191,18.63,4984414.32371892,5.6078747369,,,,
5978,PB,1993-03-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,32.61,107.32,27.81,1.09134787,0.565,0.515,0.191,19.85,4984414.32371892,5.6078747369,,,,
5979,PB,1993-04-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,21.28,164.85,28.21,1.412280737,0.565,0.515,0.191,20.33,4984414.32371892,5.6078747369,,,,
5980,PB,1993-05-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,40.6,238.19,32.27,1.290365143,0.565,0.515,0.191,21.44,4984414.32371892,5.6078747369,,,,
5981,PB,1993-06-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,27.13,339.88,30.72,1.327698476,0.565,0.515,0.191,21.7,4984414.32371892,5.6078747369,,,,
5982,PB,1993-07-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,33.73,475.02,31.96,1.295272727,0.565,0.515,0.191,21.74,4984414.32371892,5.6078747369,,,,
5983,PB,1993-08-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,28.42,664.54,33.53,1.360999955,0.565,0.515,0.191,22.34,4984414.32371892,5.6078747369,,,,
5984,PB,1993-09-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,40.09,937.41,36.99,1.518460333,0.565,0.515,0.191,23.61,4984414.32371892,5.6078747369,,,,
5985,PB,1993-10-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,34.03,1289.3,35.14,1.6381666,0.565,0.515,0.191,24.53,4984414.32371892,5.6078747369,,,,
5986,PB,1993-11-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,38.4,1783.33,36.96,1.63748325,0.565,0.515,0.191,25.36,4984414.32371892,5.6078747369,,,,
5987,PB,1993-12-01,1332968.57749015,8908.244975,0.4061999140333334,1636430.16833179,3274323.0,32.99,2477.15,36.22,1.485579739,0.565,0.515,0.191,27.12,4984414.32371892,5.6078747369,,,,
5988,PB,1994-01-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,45.93,41.31,42.19,1.709619,0.565,0.515,0.191,29.68,5101688.21675297,5.6078747369,,,,
5989,PB,1994-02-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,39.14,98.22,42.41,1.966870333,0.565,0.515,0.191,32.08,5101688.21675297,5.6078747369,,,,
5990,PB,1994-03-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,55.71,182.96,44.83,1.748287864,0.565,0.515,0.191,34.79,5101688.21675297,5.6078747369,,,,
5991,PB,1994-04-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,45.6,303.73,42.46,2.029579053,0.565,0.515,0.191,37.59,5101688.21675297,5.6078747369,,,,
5992,PB,1994-05-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,45.6,481.49,40.95,1.796439545,0.565,0.515,0.191,38.24,5101688.21675297,5.6078747369,,,,
5993,PB,1994-06-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,44.74,757.29,46.58,1.969587333,0.565,0.515,0.191,37.97,5101688.21675297,5.6078747369,,,6.5,0.13
5994,PB,1994-07-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,3.58,815.93,24.71,0.3328668,0.565,0.515,0.191,28.3,5101688.21675297,5.6078747369,,,6.5,0.13
5995,PB,1994-08-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,0.14,832.97,3.34,0.177797087,0.565,0.515,0.191,22.16,5101688.21675297,5.6078747369,,,6.5,0.13
5996,PB,1994-09-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,0.38,847.24,1.55,0.179317619,0.565,0.515,0.191,18.06,5101688.21675297,5.6078747369,,,6.5,0.13
5997,PB,1994-10-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,1.32,872.06,2.55,0.1874386842,0.565,0.515,0.191,15.46,5101688.21675297,5.6078747369,,,6.5,0.13
5998,PB,1994-11-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,2.36,899.37,2.47,0.1997834,0.565,0.515,0.191,13.55,5101688.21675297,5.6078747369,,,6.5,0.13
5999,PB,1994-12-01,1505756.0633704166,236318.70233333332,0.4555670212166667,2166374.02840143,3307583.0,1.32,916.46,0.57,0.1695606818,0.565,0.515,0.191,12.08,5101688.21675297,5.6078747369,,,6.5,0.13
6000,PB,1995-01-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,3.5,1.7,1.36,0.1509696818,0.565,0.515,0.191,10.6,5237995.97235393,2.8200400241,,,6.5,0.13
6001,PB,1995-02-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,2.09,2.74,1.15,0.1779998889,0.565,0.515,0.191,9.4,5237995.97235393,2.8200400241,,,6.5,0.13
6002,PB,1995-03-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,3.3,4.33,1.81,0.1816376957,0.565,0.515,0.191,7.97,5237995.97235393,2.8200400241,,,6.5,0.13
6003,PB,1995-04-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,2.3,6.87,2.3,0.2454311765,0.565,0.515,0.191,6.72,5237995.97235393,2.8200400241,,,6.5,0.13
6004,PB,1995-05-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,8.77,9.72,0.4,0.1892727727,0.565,0.515,0.191,5.28,5237995.97235393,2.8200400241,,,6.5,0.13
6005,PB,1995-06-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,3.12,12.2,2.62,0.1887621905,0.565,0.515,0.191,3.39,5237995.97235393,2.8200400241,,,7.0,0.14
6006,PB,1995-07-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,1.09,14.84,2.24,0.1880001905,0.565,0.515,0.191,3.3,5237995.97235393,2.8200400241,,,7.0,0.14
6007,PB,1995-08-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,0.62,15.98,1.29,0.1639563043,0.565,0.515,0.191,3.39,5237995.97235393,2.8200400241,,,7.0,0.14
6008,PB,1995-09-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,0.72,17.13,-1.08,0.16366695,0.565,0.515,0.191,3.43,5237995.97235393,2.8200400241,,,7.0,0.14
6009,PB,1995-10-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,0.86,18.78,0.23,0.1451110952,0.565,0.515,0.191,3.4,5237995.97235393,2.8200400241,,,7.0,0.14
6010,PB,1995-11-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,0.73,20.53,1.33,0.14184995,0.565,0.515,0.191,3.38,5237995.97235393,2.8200400241,,,6.5,0.13
6011,PB,1995-12-01,1566126.5091700917,431905.6734166667,0.470493774025,1834824.09330257,3340018.0,0.86,22.41,0.27,0.1370666,0.565,0.515,0.191,3.27,5237995.97235393,2.8200400241,,,7.0,0.14
6012,PB,1996-01-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,1.52,1.34,1.79,0.1156970909,0.565,0.515,0.191,3.39,5370309.20861707,3.1174504123,,,7.0,0.14
6013,PB,1996-02-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.11,2.38,0.76,0.1224035263,0.565,0.515,0.191,3.29,5370309.20861707,3.1174504123,,,6.5,0.13
6014,PB,1996-03-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.98,2.74,0.22,0.1046509524,0.565,0.515,0.191,3.39,5370309.20861707,3.1174504123,,,7.0,0.14
6015,PB,1996-04-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.25,4.04,0.7,0.1024001,0.565,0.515,0.191,3.2,5370309.20861707,3.1174504123,,,7.0,0.14
6016,PB,1996-05-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,2.16,5.31,1.68,0.09062131818,0.565,0.515,0.191,3.13,5370309.20861707,3.1174504123,,,7.0,0.14
6017,PB,1996-06-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,1.54,6.56,1.22,0.1031051579,0.565,0.515,0.191,3.0,5370309.20861707,3.1174504123,,,7.0,0.14
6018,PB,1996-07-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.75,7.74,1.09,0.08308704348,0.565,0.515,0.191,2.94,5370309.20861707,3.1174504123,,,6.5,0.13
6019,PB,1996-08-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.23,8.22,0.0,0.08862113636,0.565,0.515,0.191,2.77,5370309.20861707,3.1174504123,,,6.5,0.13
6020,PB,1996-09-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.22,8.38,0.13,0.08985714286,0.565,0.515,0.191,2.78,5370309.20861707,3.1174504123,,,6.5,0.13
6021,PB,1996-10-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.26,8.7,0.22,0.08374236364,0.565,0.515,0.191,2.72,5370309.20861707,3.1174504123,,,7.0,0.14
6022,PB,1996-11-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.58,9.05,0.28,0.08945,0.565,0.515,0.191,2.57,5370309.20861707,3.1174504123,,,7.0,0.14
6023,PB,1996-12-01,1607547.59084095,536182.2608333334,0.4795742016833333,1975704.7072034,3305616.0,0.59,9.56,0.88,0.08519047619,0.565,0.515,0.191,2.47,5370309.20861707,3.1174504123,,,6.5,0.13
6024,PB,1997-01-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.32,1.18,1.58,0.07807572727,0.565,0.515,0.191,2.35,5513762.80209945,6.3313610696,,,6.5,0.13
6025,PB,1997-02-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.48,1.69,0.42,0.09218516667,0.565,0.515,0.191,2.29,5513762.80209945,6.3313610696,,,6.5,0.13
6026,PB,1997-03-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.73,2.21,1.16,0.08573694737,0.565,0.515,0.191,2.15,5513762.80209945,6.3313610696,,,6.5,0.13
6027,PB,1997-04-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.23,3.1,0.59,0.07841266667,0.565,0.515,0.191,2.15,5513762.80209945,6.3313610696,,,6.5,0.13
6028,PB,1997-05-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.86,3.53,0.3,0.07863325,0.565,0.515,0.191,2.02,5513762.80209945,6.3313610696,,,6.5,0.13
6029,PB,1997-06-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,1.11,4.09,0.7,0.07593642857,0.565,0.515,0.191,1.92,5513762.80209945,6.3313610696,,,6.0,0.12
6030,PB,1997-07-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.51,4.31,0.09,0.069203,0.565,0.515,0.191,1.86,5513762.80209945,6.3313610696,,,6.0,0.12
6031,PB,1997-08-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,1.18,4.29,-0.04,0.07495242857,0.565,0.515,0.191,1.86,5513762.80209945,6.3313610696,,,5.5,0.11
6032,PB,1997-09-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.27,4.36,0.59,0.07174245455,0.565,0.515,0.191,1.85,5513762.80209945,6.3313610696,,,5.0,0.1
6033,PB,1997-10-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.15,4.6,0.34,0.07215956522,0.565,0.515,0.191,1.94,5513762.80209945,6.3313610696,,,5.0,0.1
6034,PB,1997-11-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.54,4.77,0.83,0.15001665,0.565,0.515,0.191,2.08,5513762.80209945,6.3313610696,,,5.0,0.1
6035,PB,1997-12-01,1656808.185194175,600446.8188333333,0.49086264215,1998146.5643198,3331673.0,0.23,5.22,0.69,0.1332272727,0.565,0.515,0.191,2.77,5513762.80209945,6.3313610696,,,4.5,0.09
6036,PB,1998-01-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.33,0.71,0.88,0.1255526667,0.565,0.515,0.191,2.75,5656166.83373705,6.3974746543,,,4.5,0.09
6037,PB,1998-02-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.48,1.17,0.02,0.117148,0.565,0.515,0.191,2.79,5656166.83373705,6.3974746543,,,4.5,0.09
6038,PB,1998-03-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.47,1.52,0.23,0.09899745455,0.565,0.515,0.191,2.84,5656166.83373705,6.3974746543,,,5.0,0.1
6039,PB,1998-04-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,-0.5,1.76,-0.13,0.08910821053,0.565,0.515,0.191,2.82,5656166.83373705,6.3974746543,,,6.0,0.12
6040,PB,1998-05-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.98,2.27,0.23,0.08087735,0.565,0.515,0.191,2.79,5656166.83373705,6.3974746543,,,6.0,0.12
6041,PB,1998-06-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.39,2.29,0.28,0.07572909524,0.565,0.515,0.191,2.8,5656166.83373705,6.3974746543,,,5.5,0.11
6042,PB,1998-07-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.34,2.17,-0.38,0.07347834783,0.565,0.515,0.191,2.77,5656166.83373705,6.3974746543,,,6.0,0.12
6043,PB,1998-08-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.22,1.65,-0.17,0.06981128571,0.565,0.515,0.191,2.73,5656166.83373705,6.3974746543,,,6.0,0.12
6044,PB,1998-09-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.01,1.42,-0.02,0.1170751905,0.565,0.515,0.191,2.74,5656166.83373705,6.3974746543,,,6.0,0.12
6045,PB,1998-10-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.01,1.44,-0.03,0.1381177619,0.565,0.515,0.191,2.65,5656166.83373705,6.3974746543,,,6.0,0.12
6046,PB,1998-11-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,-0.05,1.32,-0.18,0.1299902,0.565,0.515,0.191,2.5,5656166.83373705,6.3974746543,,,6.5,0.13
6047,PB,1998-12-01,1618867.4214832333,637239.0321666667,0.4760834274333334,2037785.08443854,3353624.0,0.05,1.65,0.98,0.1079297273,0.565,0.515,0.191,1.84,5656166.83373705,6.3974746543,,,6.0,0.12
6048,PB,1999-01-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.55,0.7,1.15,0.10778705,0.565,0.515,0.191,1.96,5792486.58779421,8.7092498366,,,6.0,0.12
6049,PB,1999-02-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.98,1.76,4.44,0.1306885556,0.565,0.515,0.191,2.04,5792486.58779421,8.7092498366,,,6.0,0.12
6050,PB,1999-03-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.55,2.88,1.98,0.1427163043,0.565,0.515,0.191,2.01,5792486.58779421,8.7092498366,,,6.0,0.12
6051,PB,1999-04-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.52,3.45,0.03,0.122454,0.565,0.515,0.191,2.1,5792486.58779421,8.7092498366,,,6.0,0.12
6052,PB,1999-05-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.86,3.76,-0.34,0.09522309524,0.565,0.515,0.191,2.11,5792486.58779421,8.7092498366,,,6.0,0.12
6053,PB,1999-06-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.41,3.96,1.02,0.07898585714,0.565,0.515,0.191,2.11,5792486.58779421,8.7092498366,,,6.0,0.12
6054,PB,1999-07-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.46,5.09,1.59,0.07480781818,0.565,0.515,0.191,2.14,5792486.58779421,8.7092498366,,,6.0,0.12
6055,PB,1999-08-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.69,5.68,1.45,0.070766,0.565,0.515,0.191,2.31,5792486.58779421,8.7092498366,,,5.5,0.11
6056,PB,1999-09-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.86,6.01,1.47,0.0703197619,0.565,0.515,0.191,2.29,5792486.58779421,8.7092498366,,,6.0,0.12
6057,PB,1999-10-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,1.01,7.27,1.89,0.068744,0.565,0.515,0.191,2.29,5792486.58779421,8.7092498366,,,6.0,0.12
6058,PB,1999-11-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,0.91,8.29,2.53,0.06887245,0.565,0.515,0.191,2.42,5792486.58779421,8.7092498366,,,7.0,0.14
6059,PB,1999-12-01,1663914.7664420835,699786.0370833334,0.4847065689666667,1813514.75760239,3375609.0,1.04,8.94,1.23,0.06902247826,0.565,0.515,0.191,2.81,5792486.58779421,8.7092498366,,,7.5,0.15
6060,PB,2000-01-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,1.07,0.62,1.02,0.06884457143,0.672,0.582,0.331,2.65,5899305.42246968,8.7092498366,,83.16238842379553,7.5,0.15
6061,PB,2000-02-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.77,0.75,0.19,0.06861733333,0.672,0.582,0.331,2.62,5899305.42246968,8.7092498366,,93.50532304399256,8.3,0.166
6062,PB,2000-03-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.56,0.97,0.18,0.06854066667,0.672,0.582,0.331,2.54,5899305.42246968,8.7092498366,,96.44087256027555,8.4,0.168
6063,PB,2000-04-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.6,1.4,0.13,0.06777742105,0.672,0.582,0.331,2.41,5899305.42246968,8.7092498366,,95.01187648456057,8.4,0.168
6064,PB,2000-05-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,1.35,1.41,0.67,0.06742340909,0.672,0.582,0.331,2.33,5899305.42246968,8.7092498366,,89.72044422561407,8.2,0.16399999999999998
6065,PB,2000-06-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.73,1.64,0.93,0.06583842857,0.672,0.582,0.331,2.25,5899305.42246968,8.7092498366,,88.48089365702593,8.0,0.16
6066,PB,2000-07-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.3,3.28,2.26,0.06180695238,0.672,0.582,0.331,2.22,5899305.42246968,8.7092498366,,88.99766381132495,8.0,0.16
6067,PB,2000-08-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.39,4.63,1.82,0.06069895652,0.672,0.582,0.331,2.3,5899305.42246968,8.7092498366,,96.17510501879283,8.7,0.174
6068,PB,2000-09-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.26,4.87,0.69,0.0608283,0.672,0.582,0.331,2.42,5899305.42246968,8.7092498366,,94.60635058721184,8.7,0.174
6069,PB,2000-10-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.33,5.02,0.37,0.06095,0.672,0.582,0.331,2.32,5899305.42246968,8.7092498366,,95.76505639497766,9.0,0.18
6070,PB,2000-11-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.41,5.35,0.39,0.0606442,0.672,0.582,0.331,2.1,5899305.42246968,8.7092498366,,92.40246406570841,9.0,0.18
6071,PB,2000-12-01,1736674.4324151417,778129.5221666667,0.5019979426083333,1915640.09036946,3444794.0,0.64,5.97,0.76,0.05957005,0.672,0.582,0.331,1.91,5899305.42246968,8.7092498366,,96.7758366016401,9.5,0.19
6072,PB,2001-01-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,0.58,0.57,0.49,0.05715877273,0.672,0.582,0.331,1.81,6000846.22352563,8.9360384643,,97.21156305960604,9.5,0.19
6073,PB,2001-02-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,0.34,1.03,0.34,0.05616633333,0.672,0.582,0.331,1.67,6000846.22352563,8.9360384643,,109.89559918077826,11.0,0.22
6074,PB,2001-03-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,0.27,1.42,0.8,0.05683477273,0.672,0.582,0.331,1.66,6000846.22352563,8.9360384643,,105.30850605523909,11.0,0.22
6075,PB,2001-04-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,0.36,2.0,1.13,0.05898695,0.672,0.582,0.331,1.7,6000846.22352563,8.9360384643,,104.90307867730901,11.5,0.23
6076,PB,2001-05-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,2.11,2.42,0.44,0.06037795455,0.672,0.582,0.331,1.89,6000846.22352563,8.9360384643,,100.12188751523594,11.5,0.23
6077,PB,2001-06-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,1.16,2.96,1.46,0.0632839,0.672,0.582,0.331,1.89,6000846.22352563,8.9360384643,,96.8094957488004,11.5,0.23
6078,PB,2001-07-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,0.52,4.32,1.62,0.067608,0.672,0.582,0.331,1.96,6000846.22352563,8.9360384643,,97.323600973236,12.0,0.24
6079,PB,2001-08-01,1751052.4653254498,904046.0916666667,0.5022541861583333,1776632.02011293,3468594.0,0.62,5.06,0.9,0.06903843478,0.672,0.582,0.331,1.88,6000846.22352563,8.9360384643,,95.59467856289332,12.0,0.24
